PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
1569640,11424,no significant difference,"A small increase in mean body weight of less than 0.5 kg was observed in both groups, but the changes from baseline were not significant in either case and there was no significant difference (P = 0.879) between treatments (data not shown).",22712,22969,True
5741924,12311,no significant difference,"There were also no differences between the two groups in mean gestational weight gain, gestational diabetes, birth weight, infant length, and head circumference.",8693,8854,True
3046499,11754,significantly decreased,"Also, patients receiving haloperidol had significant correlation between blood lactate and dystonia at 1 month (P < 0.001) and 6 months (P = 0.012)",5020,5205,True
5758851,12008,significantly decreased,"The mean levels of IP-10 were 15.66 ± 0.51 pg/mL, 15.14 ± 1.12 pg/mL, and 13.98 ± 0.32 pg/mL in the 0.001%, 0.01%, and 0.1% CO groups, respectively, after 7 days of desiccating stress. The 0.1% CO group showed significantly lower levels than the EDE and BSS groups (22.23 ± 1.15 pg/mL and 19.21 ± 0.89 pg/mL, P = 0.02 in both case). The 0.001% and 0.01% CO groups showed significantly lower levels than the EDE group (P = 0.02, P < 0.01).",33101,33590,True
3659004,13398,no significant difference,"As shown in Figure 4, the difference in response after occlusion in blood flow between US-born Asians and Caucasians (panel A) was eliminated after 2-week administration of Coq10 panel B (p>0.05, ANOVA).",24487,24747,True
3658908,12030,no significant difference,"There was no significant difference between Group I and Group O with respect to the change in lesion score in the esophagus, stomach, and duodenum before and after treatment.",6387,6561,True
1434781,13381,significantly increase,The mean size of the posterior capsulorhexis was 4.6 ± 1.77 mm and 4.0 ± 0.93 mm in the group 1 and 2 respectively (p = 0.04) (Table 1).,11378,11553,True
5729492,12664,no significant difference,"At the 4‐month follow‐up, there was no significant difference in VFA reduction between the control and feedback groups (−4.4% vs. −3.0%; 95% CI, −3.8 to 5.5).",7282,7440,True
5769198,12116,significantly increase,"At the end of 5 years, mental health (P = 0.05), perceived stress (P = 0.01), and negative affect (NA) (P = 0.05) have shown significant improvements. WHO-QOL BREF score has shown improvements in physical health (P = 0.046), environmental health (P = 0.04), perceived stress (P = 0.001), and NA (P = 0.02) in YLSP than CLSP",4811,5253,True
1586021,11362,significantly increase,"The proportion of men with presumed early recanalization was 25% (95% CI 21%–30%) with ligation and excision without FI, 10% (95% CI 7%–13%) with ligation and excision with FI, 9% (95% CI 5%–13%) with electrocautery without FI, and 0% (95% CI 0%–2%) with thermal cautery with FI.",22153,22432,True
4980729,12051,no significant difference,"During exposure in the pollen challenge chamber, the nasal discharge score increased over time and was ≥1 after 165 minutes in the placebo group. In the pranlukast group, the score was one scale below that of the placebo group. After subjects left the chamber, the score increased continuously until the following morning in the placebo group, but tended to decrease in the pranlukast group (1.179 vs. 0.821, p = 0.106) (Figure 3).",18522,19010,True
3917487,13108,significantly decreased,The intervention group complained of dyspnea for 2.4 days and the value for the controlwas 4.4 days (p=0.024).,5235,5345,True
3666902,12081,significantly increase,"Compared to placebo, patients in the olanzapine group experienced greater improvement in the primary outcome measure, MADRS total score (−14.9 vs. −10.7; p = .01).",5730,5894,True
4644316,12348,no significant difference,"In the experiment group, the pain score with a mean of 0.28 (± 0.89) was lower than that of the control group (0.49 ± 1.17), but this difference was not significant (P = 0.25).",24483,24660,True
4707401,11928,no significant difference,No significant differences between both groups regarding the total intubation time (p=0.08) was observed.,4662,4785,True
1702540,11347,significantly increase,The estimation error (the absolute value of the difference between estimated and measured glucose) in the hungry trained group (2.6 ± 1.9 mg/dL; 3.2 ± 2.4% of the measured value) was significantly lower than that in the hungry control group (14.9 ± 9.8 mg/dL; 16.7 ± 11.0%; Table 2; Figure 3).,25740,26109,True
1794254,11231,significantly increase,URO transiently increased urine sodium excretion from 22 ± 16 μmol/min (mean ± SD) to 78 ± 41 μmol/min (P < 0.05) and there was no effect of placebo (29 ± 14 to 44 ± 32).,4085,4255,True
3743070,12942,significantly decreased,"BAY 94-8862 was associated with significantly smaller mean increases in serum potassium concentration than spironolactone (0.04–0.30 and 0.45 mmol/L, respectively, P < 0.0001–0.0107)",7631,7830,True
1173136,11497,no significant difference,"However HDL, LDL and cyclosporine serum levels had no significant differences by both of swallowing and chewing routes.",5095,5230,True
29047,11554,significantly increase,Interestingly the arterial partial oxygen tension (PaO2) : fractional inspired oxygen (FIO2) ratios were statistically significantly higher in the dexmedetomidine group.,2462,2654,True
5850960,12696,no significant difference,"Th1-biased PAP-specific T-cell responses were detected in 11/18 individuals, and were not statistically different between study arms.",5424,5557,True
5313491,12148,no significant difference,"Hospital length of stay and costs, as well as mortality at 30 day, were not significantly reduced.",5618,5716,True
4469426,12397,significantly increase,"The addition of almonds to the CON diet increased plasma α-tocopherol status by a mean of 5.8 %, reflecting patient compliance (P ≤0.05)",6007,6143,True
4439020,12069,no significant difference,No difference between patients in treatment arm and control arm was observed for the Stroop test.,7223,7320,True
1821024,12151,significantly increase,"Significantly more patients treated with hydrotherapy (40/46, 87%) were much better or very much better than the patients treated with land exercise (19/40, 47.5%), p < 0.001 Fisher's exact test.",4995,5190,True
1388215,11643,no significant difference,"Although no significant difference was demonstrated between the 4 and 6 weeks regimens, there was a trend observed, in that, microfilarial reduction appeared to have been greater following the 6 weeks regimen.",5289,5498,True
3606470,12844,significantly increase,The completion rate for the 78-week double-blind extension period was lower for the placebo group (63.5%) than for the dapagliflozin groups (68.3% to 79.8%).,5386,5543,True
4021157,12656,no significant difference,The differences between the groups in the total number of antenatal visits received after 20 weeks gestation were small and not statistically significant (p = 0.74); the numbers of routine and unscheduled visits were also similar in the three groups (Table 3).,33392,33691,True
5642889,13299,no significant difference,"As the primary outcome, the mean total blood loss up to 2 h after delivery was not reduced in the intervention group, compared with the control group (513.3 vs. 478.1 g, respectively, MD = 35.2 g, 95% CI = −65.3–135.7).",38414,38633,True
1804280,11562,no significant difference,The average cost per patient was not significantly different between the intervention and control groups.,6479,6584,True
1216327,11267,significantly increase,"The duration of the illness was longer in the infants fed juice as compared with those given WA (p = 0.006), the mean +/- SD duration in hours was 49.4 ± 32.6, 47.5 ± 38.9 and 26.5 ± 27.4 in patients fed AJ, WGJ and WA respectively.",4913,5146,True
4771973,11995,significantly decreased,"HbA1c was more reduced in the metformin group (between-group difference −0.42% (95% CI −0.62% to −0.23%), p<0.001)), despite the significantly lower insulin dose at end of trial in the metformin group (1.04 IU/kg (95% CI 0.94 to 1.15)) compared with placebo (1.36 IU/kg (95% CI 1.23 to 1.51), p<0.001).",12359,12673,True
3636841,12306,significantly decreased,The mean cavity entrance size with group A was 0.98133 mm and group B was 0.26083 mm (P < 0.001).,3820,3934,True
3257955,12170,no significant difference,"Sputum expectoration remained individually variable but showed a trend toward a reduction after HFCWO. In the HFCWO phase, the mean change in sputum volume was −2.6 mL (range −53 to +27 mL), and in the conventional phase the mean change was +6 mL (range −70 to +40 mL), P = 0.06.",13716,14012,True
3558644,12128,no significant difference,There was no significant difference in withdrawal movement between the lidocaine group and the ketorolac group.,5295,5406,True
3757803,11966,significantly decreased,The modified Children's Hospital of Eastern Ontario Pain Scale was significantly lower in group D compared to group C and group P.,4350,4480,True
5861369,12575,no significant difference,"Escitalopram had no significant effect on measures of insulin sensitivity, insulin secretion, fasting lipids, mental health or HRQoL.",5386,5519,True
5791430,12723,no significant difference,"The results show that there was not any significant difference between the knowledge scores of mobile health and workshop group before intervention, but there was a significant difference after 2-week intervention (P = 0.012).",4523,4766,True
4681166,12809,significantly decreased,"However, the whey protein group reduced more total and abdominal area fat when compared to the carbohydrate group independent of the type of RT (P < 0.05).",5486,5661,True
1550875,11391,no significant difference,"No significant difference was observed regarding the time course of temperature, leukocytosis or C-reactive protein level.",5030,5153,True
4689586,12773,significantly increase,The most striking difference between the drug conditions was an increase in cortisol concentration upon exposure to MDMA (p < 0.001) or MDMA/MPH (p < 0.0001) compared to placebo or MPH alone (Fig 1C).,21323,21594,True
4771973,11997,significantly increase,"The groups did not differ with regard to number of patients with severe or non-severe hypoglycaemic or other serious adverse events, but the metformin group had more non-severe hypoglycaemic episodes (4347 vs 3161, p<0.001).",12779,13003,True
3636841,12309,no significant difference,There was no statistical difference in the preference of treatment (P = 0.12).,4364,4459,True
1664572,11637,no significant difference,"The mean STAI-1 score filled in before PCC was 36.4 (95% confidence interval (CI) 35.4 – 37.3), and showed no difference between women who did and who did not actually attend PCC.",16999,17178,True
4713062,12336,significantly increase,"CaBF increased more rapidly and to a greater extent during a single SI (p = 0.01),",7805,7887,True
5853038,13263,significantly decreased,Meswak-based toothpaste resulted in significantly less plaque.,5240,5302,True
2855831,11981,significantly decreased,"After 7 days of treatment, the change in the BSS total score was significantly better in the 60 mg and 90 mg groups compared with placebo that of the without relevant differences between these two dosages. Especially ‘coughing’, ‘sputum’ and ‘rales at auscultation’ improved under EPs-7630.",4180,4471,True
3556314,12759,no significant difference,"Patients in the PEMF group showed a higher rate of union than those in the control group after the first three months of treatment, but this difference failed to achieve statistical significance.",5034,5230,True
5038098,11954,no significant difference,"At the end of therapy, decrease in the total acne loads up to 98.99% (Group A) and 97.69% (Group B) was achieved from the baseline (P < 0.01), excellent response was observed in 98.3% (Group A) and 93.96% (Group B) patients (P = 0.166).",4186,4460,True
88884,11192,significantly increase,What percentage of adults use tobacco every week ............................	4.4	49.1	p < 0.0001,36407,36573,True
3698199,12899,significantly decreased,"However, planned contrasts revealed that improvements for PTSD severity over time were only significant within the TAU + SWT group.",4648,4780,True
3781990,13081,significantly decreased,"Statistically significant differences in tumor size (T3; 31% in the control vs. 51% in the intervention group, p=.036) and distant tumor spread (M1; 18% in controls vs. 44%, p=.032) at the time of initial diagnosis were observed (Table 1).",19044,19322,True
1501010,11337,no significant difference,"At T1, the BPRS decreased in the experimental group (50.3 ± 21.1) and increased in the controls (58.4 ± 21.1) (t = 1.439, df = 57, p = 0.16).",28671,28813,True
4166055,12825,significantly increase,"but mean of SBP at min 10 and 15, mean of DBP at min 10, and mean of MAP at min 5 and 10 in hypertonic saline group was significantly more than the normal group (P < 0.05)",4227,4418,True
4518420,12325,significantly decreased,"Ksharasutra group took more time to heal (mean: 53 vs. 35.7 days, P = 0.002) despite reduced disruption to their routine work (2.7 vs. 15.5 days work off, P <0.001).",5219,5418,True
2367663,13282,no significant difference,"Finally mean concentrations of malathion residue in house dust decreased from year 1 to year 4 in both intervention and control communities; however, there were no significant differences between communities after adjusting for year, p = 0.43.",42115,42375,True
1334191,11442,significantly increase,"Of the USFAs, higher levels of C18:1 MUFA, C20:4 and C22:6 long chain PUFA on high-USFA diet lead to higher C18:1, C20:4 and C22:6 within RBCs (ANOVA, time*diet, P < 0.05).",5126,5299,True
4914313,13407,no significant difference,Patients with high baseline plasma miR-21 had worse PFS (3.5 vs. 12.7 months; p:0.032) and OS (5.1 vs 15.3 months; p:0.5) compared to patients with low miR-21.,6891,7088,True
5777645,12290,significantly increase,"Mean BMI change was -1.65 kg/m2 (SD = 2.5; CI95%: -2.25; -1.06) in the intervention group and +0.05 kg/m2 (SD = 3.2; CI95%: -0.71; 0.81) in the control group, p = 0.0005.",13283,13453,True
3658908,12033,significantly decreased,"In addition, fecal occult blood levels increased significantly in Group O (p = 0.0018), but there was no change in Group I (p = 1.0), and the between-group difference was significant (p = 0.0031).",7333,7529,True
4393831,11948,significantly decreased,"At the time of discharge, pulmonary artery pressure was significantly higher in the anticoagulant-alone group than in the thrombolytic-plus-anticoagulant group (p value = 0.018);",5102,5281,True
4713062,12337,no significant difference,There were no differences in CaBF or cerebral oxygen delivery between the multiple SI and no SI lambs.,8190,8292,True
5557991,11782,no significant difference,"Despite higher success of sedation with ketamine compared to midazolam, no significant differences were found between the two regarding patients’ overall behavior (P>0.05).",4768,4940,True
88884,11185,significantly increase,It was also found that retention on two knowledge items 'recognition that smokers have yellow teeth and fingers' and 'smoking one pack of cigarettes a day costs several hundred dollars per year' was maintained for four months.,4942,5168,True
5762805,12583,significantly decreased,revision thyroidectomy was necessary in 1 (0.6%) TT versus 5 (2.8%) DO versus 14 (8.0%) BST patients (p < 0.001).,5369,5502,True
3717762,13287,no significant difference,There were no clinically significant between-group differences in vital signs.,38365,38443,True
4601415,12830,no significant difference,No significant difference in evaluation was observed 1 month after treatment (P = 0.56).,5785,5891,True
34516,11537,significantly increase,Following oral methionine tHcy concentration increased significantly versus placebo.,4673,4758,True
1550405,11316,significantly decreased,"The overall FSH dose needed to achieve ovulation was significantly lower with r-FSH,",5099,5183,True
5980265,13023,no significant difference,"The proportion of dogs with AKI did not differ between the fenoldopam and the placebo groups (9/20; 45% versus 13/20; 65%, respectively; P = .204).",6298,6462,True
4748323,11774,significantly decreased,"The reduction in time for 10 m walking while counting backwards by three was more pronounced in the intervention than the control group (F1,127 = 4.32, p = 0.040).",34614,34805,True
4173564,13090,significantly decreased,"In group N, mean values of BP after an initial decrease until 5 min after the study drug showed a clinically significant rise at IAETI (maximum) and until 3 min thereafter, but fell below the mean basal values at the end of the study period. In group P, a continuous increase from mean basal values of BP were recorded throughout the study period maximum being at IAETI and remained well above the mean basal values at the end of the study period [Table 2].",12389,12885,True
3668608,12926,significantly decreased,"Furthermore, dropout rates were significantly higher for participants assigned to MoodGYM (451/613, 74%) compared with IPT (414/620, 67%) or CBT (429/610, 70%; χ2 2= 6.8, P=.03).",32477,32694,True
5001793,13307,significantly decreased,"During the 24 hours after surgery, morphine consumption in the ILI+IHG group decreased compared with the TAP group, as well as in each “block” group versus the control group.",6196,6371,True
4272222,13126,no significant difference,"Safety parameters, including adverse events and vital signs, were similar for SSTS and placebo.",5641,5736,True
3664406,13556,no significant difference,"Wash was noninferior to water alone in terms of TEWL (intention-to-treat analysis: 95% confidence interval [CI] for difference [wash–water, adjusted for family history of eczema, neonate state, and baseline] −1.24, 1.07; per protocol analysis: 95% CI −1.42, 1.09).",6080,6344,True
3093782,12210,significantly decreased,"With both statistical approaches, intense intermittent and moderate continuous exercises were both effective in reducing postprandial triglycerides; however, only intense intermittent exercise reduced the levels of postprandial very low density lipoprotein",5557,5813,True
4170701,13502,no significant difference,"On the follow-up of disease activity and functional ability, no significant statistical difference was found between the two groups in ESR, CRP, Hb, grip strength, BAS-G, BASFI, and BASDAI, either at baseline or after 3-month exercise (Table 5).",28810,29096,True
4722945,11713,no significant difference,"Vomiting occurred after 13 (17%) intranasal and 9 (12%) intramuscular administrations; nausea without vomiting occurred during an additional 14 (18%) intranasal and 20 (26%) intramuscular administrations (P = 0.59) (nausea, with or without vomiting, after intranasal glucagon administration [36%] vs. intramuscular administration [38%]) (Table 2).",35949,36352,True
3685700,13686,no significant difference,"Plasma concentrations of ghrelin were significantly higher under conditions of TSD, whereas plasma glucose did not differ between the conditions.",4956,5102,True
4177066,13780,significantly increase,"a statistically significant difference between groups in favor of the early group was found for the acquisition of new knowledge regarding the importance of early reading aloud (p < 0.001) and of infant socialization (p = 0.01, Fisher exact test).",25024,25272,True
5827476,13546,significantly increase,Mean DOA in Group S was 0.06 ± 0.172 h (3.6 ± 10.32 min) and that in Group B was 19.35 ± 8.64 h (P = 0.000).,4511,4636,True
3558647,13695,significantly decreased,The best time to laryngoscopy was predicted by measuring TOF and was found to be significantly longer in the C group (197 ± 53 s) than in the R group (102 ± 49 s) (P value < 0.05).,5343,5523,True
1553435,11535,significantly increase,Mean weight loss at 6 months was 5.6 kg (6.1%) following the 6 month clinical intervention and 3.4 kg (3.7%) and 2.7 kg (3%) at the 12 month and 24 month follow-ups. T,25309,25476,True
3511174,13610,no significant difference,"There were significant, or close to significant, short-term treatment effects in favour of group BT for muscle strength in injected muscles (elbow flexion strength, p = .08) and non-injected muscles (elbow extension and supination strength, both p = .05), without concomitant increases in muscle tone.",5229,5565,True
4590915,13809,significantly decreased,There was decrease in serum potassium in both the groups which was significant (P < 0.05) in Rhubarb group as compared to control.,15317,15468,True
3672778,12204,no significant difference,"PgR and Ki67 expression were significantly reduced with all treatments (means were -34% to -45%, and -75% to -85%, respectively; all P = 0.0001), with no differences between groups.",6553,6751,True
5737953,13691,significantly decreased,"For the further visits on Days 2 to 5 there was a significant difference in favor of propolis, reaching 89% versus 66% free of itching or burning (Figure 6), and 94% versus 74% free of tension and swelling (Figure 7) at Day 5 for propolis versus aciclovir (P < 0.001 based on Mann-Whitney U test).",24812,25227,True
5440059,13593,no significant difference,Most study participants reported nocturia at baseline; the number and relative percentage of participants reporting nocturia were similar between the groups and did not change over the course of the study.,21085,21292,True
4757000,13586,significantly increase,"Similarly, the comparison of scores achieved in I–QOL administered before and 6 months after the surgery revealed that the patients in the TOS group showed significantly better improvement (81.31% versus 69.28%, p=0.001) (Table-3).",19699,19969,True
1868017,13051,significantly decreased,"In women, significant differences in the changes between the groups were found in usual activities (p = 0.005) and discomfort/symptoms (p = 0.047).",5649,5797,True
4588430,13578,significantly decreased,"Telephone consultation had a mean cost of UK£35.41 per patient consultation compared with £51.12 for face-face consultation, difference £15.71 (95% CI 11.8–19.6; P < 0.001).",6066,6239,True
4733105,13605,no significant difference,"There was no significant effect of training group either on task accuracy or reaction time (P = 0.723 and P = 0.200, respectively).",44363,44562,True
4590915,13810,significantly increase,"There was significant increase in serum calcium (P < 0.01), decrease in TUP (P < 0.05), increase in TUV (P < 0.001), and increase in GFR (P < 0.001) after 12 weeks of treatment in Rhubarb group as compared to control group (Table 2).",15468,15825,True
4644318,13800,no significant difference,"Effective pain relief [numeric rating scale (NRS) < 3] was observed in 77.3% (95% CI: 67‒90.5%) of patients in PIL group and 74.2% (95% CI: 62.4 - 89.4%) of patients in the TF group (P = 0.34), at 4 weeks.",5300,5506,True
4649576,13540,significantly decreased,"Comparison of the severity of nausea and vomiting during the treatment days did not show significant difference between the three groups; however, the severity of nausea in placebo group was higher than that of the ginger and vitamin B6 groups during the treatment [Table 3].",13621,13935,True
5319516,13658,no significant difference,There was no significant difference in CK between the three groups before and after treatment (Table 4).,20452,20598,True
4687062,13554,significantly increase,The mean absolute change of the global LVEF was higher in the BMMNC group (placebo 1.1 SD 10.2 vs. BMMNC 9.5 SD 16.0) (Fig 1C).,36403,36583,True
3881817,13507,significantly increase,"Yet, in the 90 day period, the EC40TM group had only one leaked sample, in contrast with the five samples showing leakage in the 2% CHX group. EC40TM had significant differences when compared to the 2.5% NaOCl group and the group 0.2% CHX + 0.1% CTR.",20458,20730,True
1526611,11608,no significant difference,The overall incidence of adverse events was similar across treatment groups.,7538,7614,True
4756994,13345,significantly decreased,"The calculated cumulative tramadol consumptions at 24th hours per kilogram were 370.6 ± 121.6mg, 220.9 ± 92.5mg and 240.7 ± 110.4mg in groups 1, 2 and 3, respectively. We found significant differences in relation to tramadol consumption between groups 1 and 2 and groups 1 and 3 (one-way ANOVA test, p < 0.001).",19555,19867,True
4710815,13704,no significant difference,"Respimat had a similar mortality risk versus HH18 (vital status follow-up, HR; 95% CI R2.5: 0.87; 0.64 to 1.17; R5: 0.79; 0.58 to 1.07) with no significant differences in the risk and rates of exacerbations and severe exacerbations across treatment groups. Risk of MACE and fatal MACE was similar for Respimat versus HH18 (HR; 95% CI MACE R2.5: 0.73; 0.47 to 1.15; R5: 0.69; 0.44 to 1.08; fatal MACE R2.5: 0.57; 0.27 to 1.19; R5: 0.67; 0.33 to 1.34).",7295,7745,True
4736250,13886,significantly increase,"After controlling for potential confounders, the intervention group achieved a marginally significant improvement in the self-reported moderate intensity MET minutes per week (p = 0.049) relative to the control group.",28907,29141,True
5745479,13646,significantly increase,"Rash was only significantly more often reported by males (interaction term 3.72, p = 0.021; odds ratio in males 2.79 (95% CI 1.08–7.22) (Table 4).",14309,14534,True
5988794,13835,significantly increase,"In the primary analysis, the mean difference in iHOT-33 scores, adjusted for impingement type, sex, baseline iHOT-33 score, and centre, was 6·8 (95% CI 1·7–12·0) in favour of hip arthroscopy (p=0·0093).",21207,21410,True
3525560,12361,no significant difference,"The median parasite reduction ratios at 12, 24, 36, and 48 h (calculated as 100 minus the percentage reduction from the baseline level) were 0.93 (IQR: 0–2.98), and 0.0 (IQR: 0.0–0.0) in Arm1; 0.78 (IQR: 0.0–3.08), and 0.0 (IQR: 0–0–0.0) in Arm 2; 70.37 (IQR: 5.71–187.84), 0.8 (IQR: 0.0–7.14), 0.0 (IQR: 0.0–0.57) and 0.0 (0.0–0.0) in Arm 3.",40706,41048,True
3664320,13665,significantly increase,Median progression-free survival in Japanese patients was 12.1 months (95% confidence interval 8.6 to not estimable) for axitinib and 4.9 months (95% confidence interval 2.8–6.6) for sorafenib (hazard ratio 0.390; 95% confidence interval 0.130–1.173; stratified one-sided P = 0.0401).,7329,7630,True
4756994,13346,no significant difference,"Nevertheless, we did not find significant differences between groups 2 and 3 (one-way ANOVA test, p > 0.05).",19867,19975,True
3751456,12402,significantly increase,"At 6 months, weight loss was greater in the NGLCD group (−5.02 ± 3.43 kg vs. −4.1 ± 2.6 kg; p = 0.002) compared to the LFD group.",7476,7624,True
29053,13252,significantly decreased,"Total respiratory heat loss varied from 51 to 52 cal/min with the HH, from 100 to 108 cal/min with the hydrophobic HME, and from 92 to 102 cal/min with the hygroscopic HME (P < 0.01).",3828,4028,True
3525331,13140,significantly increase,"And there was significant difference in the proportion of patients with a reduction of migraine days by at least 50% between the CXDT-HFG group and the placebo group at follow-up period (83.7% versus 64.3%, P = 0.014) (Table 1; Figure 2).",25923,26258,True
3695249,13537,no significant difference,Pain scores and the total amounts of fentanyl administered via IV-PCA were similar in the three groups during 48 h after surgery (Fig. 2).,16799,16974,True
3751503,13653,no significant difference,Significant improvement in IKDC scores (P < 0.0001) as well as KT-1000 results (P < 0.0001) was noted over the 24-month period for both groups. IKDC or KT-1000 results were not significantly different between groups at any time point.,5074,5345,True
3738453,12109,significantly increase,"n addition, the blood caffeine level also increased only in the caffeine group (P = 0.008).",4251,4359,True
1852321,11664,no significant difference,"A significant increase in defecation frequency (NF: 3.5 pre versus 5.6/week post treatment; SF 3.6 pre versus 4.9/week post treatment) was found in both groups, but was not significantly different between the two formulas (p = 0.36).",4531,4764,True
5801514,12493,significantly increase,"Moreover, participants rated experts who used high amounts of MTJ to have higher competence (F1,96=37.54, P<.001, ηp2=.28],",7155,7348,True
5383744,11922,significantly increase,MS-EGF group showed statistically significant increase of dermal depth and density compared to EGF alone group after 4 and 8 weeks.,5380,5511,True
5985618,13756,significantly increase,The amount of bleeding in the LC group was found to be significantly less than in the RF group (P<0.05).,4504,4608,True
2797956,13602,significantly decreased,"However, for closed-loop phases, plasma insulin peak levels were significantly lower (29.7 ± 2.9 vs. 51.5 ± 8.4 mIU/l, P = 0.017) and the time to the plasma insulin peak was longer (79.9 ± 7.2 vs. 38.3 ± 7.2 min, P = 0.012).",28794,29053,True
4372550,13150,no significant difference,"The WEI JET significantly reduced successful tracheal intubation attempts compared to the LW group (1.0±0 VS. 1.21±0.4, p = 0.043). There was no difference in time taken for intubation and number of intubation attempts between LW group and DL group (Table 2).",29616,29959,True
4170701,13503,no significant difference,"Either at baseline or after 3-month exercise, no significant difference was observed between the two groups in terms of variables of pulmonary function test.",28263,28421,True
5333470,13399,significantly decreased,"In the patients of the dexmedetomidine group, compared to the control group, the pain scores at rest or at coughing during 48 h postoperatively were lower (P < 0.001),",5264,5448,True
3661555,13814,no significant difference,Quality of life and work ability improved statistically over time but did not differ statistically between groups.,7866,7980,True
1794469,11344,significantly decreased,"However, the incidence of coagulase-negative Staphylococci was significantly higher in the landmark group of patients compared with the ultrasound group (p < 0.05).",24289,24488,True
3634960,12450,significantly increase,Group A showed a significant increase in the initial claudication distance in the second test compared to the first test.,6281,6402,True
3668104,13750,significantly decreased,"Group A was significantly different compared to Group B and C (P < 0.05): at 90 min (Group A: 86.5 ± 9.2 min, Group B: 85.1 ± 9.6 min, and Group C: 71.7 ± 11.6 min); a",13316,13483,True
5440059,13592,no significant difference,"Using a one-sided Fisher’s exact test, no statistically significant differences between groups for UI at midpoint (.125, CI = [0.00, 0.360], p = .247) or final assessment (.25, CI = [0.00, 0.515], p = .068) were found.",27903,28156,True
4769147,13462,significantly decreased,"there was a significant difference in the maximal body weight loss (expressed in percent—minus 7.3% in CLF group and minus 8.4% in control group respectively, p = 0.002).",47934,48105,True
3664327,13829,no significant difference,"The MANOVA showed that OT (vs. placebo) had no effect on empathic concern, F(1, 90) = 0.16, p = 0.69, or personal distress ratings, F(1, 90) = 0, p = 0.99.",34285,34531,True
5827476,13547,significantly decreased,Cumulative requirement of tramadol in 24 h in Group S was 123.33 ± 43.01 mg which was significantly higher (P = 0.00) than Group B (23.33 ± 43.01 mg) [Table 2].,13821,14037,True
5030453,13600,significantly increase,"At the third visit, significantly more patients in groups B (64.29% P=.04) and C (70.73%, P=.007) confirmed use of the Internet for this purpose compared with group A (41.46%).",34962,35172,True
5788993,12693,significantly decreased,Crow’s feet photographic severity score was reduced significantly (p=0.05) by −15% with the creams in comparison with both baseline value (2.3±0.2 vs. 2.7±0.3) and value of the non-treated side after 3 months.,14026,14253,True
3707735,12035,significantly increase,"Group A patients also showed significant: 1) improvement in the degree of dyspnea (VAS: p < 0.05; Borg: p < 0.05; MRC: p < 0.001; BDI1: p < 0.05; BDI3: p < 0.03), and independence level in activities of daily living (p < 0.03); 2) improvement in quality of life in activity section (- 6.63 pt) and in total score (- 5.43 pt);",5306,5632,True
5511975,11688,no significant difference,The difference in TLC was not significantly different between the two groups before and after therapy.,4281,4384,True
1664572,11636,significantly increase,The control group's mean STAI-3 was 36.9 (95% CI 35.4 – 38.4) compared to 39.6 (95% CI 38.0–41.2) in the intervention group (p = 0.02).,31689,31824,True
4733100,13790,significantly increase,"Compared to the attention control, intervention participants had significantly increased odds of meeting the U.S. recommended guideline of ≥ 150 min/week of at least moderate-intensity physical activity at 12 months for the modified CHAMPS (odds ratio [OR] = 2.86; 95% CI: 1.03–7.96; p = 0.04)",5472,5766,True
5704406,12738,no significant difference,Mean duration of remission was similar in both groups 8.13 + 8.85 months versus 9.15 + 8.28 months (P = 0.963).,14710,14839,True
5435086,13816,no significant difference,"The mean (standard deviation) proportion of days in which high, marked and extreme beta-agonist overuse occurred without medical review within 48 h was 0·94(0·20), 0·94(0·15) and 0·94(0·17), and 0·92(0·19), 0·90(0·26) and 0·94(0·15) for single maintenance and reliever therapy and Standard regimens, respectively.",8137,8451,True
5976302,13660,significantly increase,"Compared to the control group, statistically significant improvement of the treatment group was noted in transfer and basic mobility measured by PODCI (10.6, effect size: 0.76, P = .048) and physical health assessed by PedsQL (12, effect size: 0.59, P = .011) at the 12-week follow-up.",28216,28535,True
3935224,12131,no significant difference,"Regarding QOL, the EQ-5D was significant (p = 0.019) and the QoL-AD (Quality of Life – Alzheimer's Disease) showed a positive trend (p = 0.06) when rated by care workers, although not when rated by the participants themselves.",5799,6062,True
5819581,13419,significantly increase,"However, in the group comparison analysis for the same variables between IPV group and HFCWO group, we observed a significant improvement in the IPV group in TLC and TLC% (p<0.03), RV and RV% (p<0.04), and DLCO, MIP, and MEP (p<0.01).",19748,20039,True
4028193,13767,no significant difference,"The probability of the remission based on K6 was not significantly different between the groups at the 3-month follow-up (RR = 1.02, p = 0.94)",71098,71240,True
4627615,13883,significantly increase,"In healthy subjects, the mean increase in serum 25(OH)D concentration was 4.06 (95 % CI 3.41, 4.71) ng/ml in soft gelatin capsule group and 8.0 (95 % CI 6.86, 9.13) ng/ml in buccal spray group after 30 days treatment (p < 0.0001).",5303,5534,True
1949842,11436,no significant difference,No statistically significant difference was found according to the infant feeding practice (p = 0.48).,34921,35040,True
57751,11283,significantly decreased,"Bezafibrate significantly reduced total cholesterol by approximately 8.0% and low-density lipoprotein (LDL)-cholesterol by approximately 9.0%, and increased high-density lipoprotein (HDL)-cholesterol by approximately 11.0% initially, falling to about 6.0% at 3 years.",3439,3707,True
5988794,13834,no significant difference,There were no significant between-group differences in SF-12 or EQ-5D-5L scores at 6 or 12 months after randomisation (table 2).Figure 2,55476,55675,True
