PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
1065073,12919,significantly increase,"Analysis of the use of resuscitative measures as indicators of hemodynamic stability between the CMV and AV-ECMO groups revealed that significantly more lambs in the AV-ECMO group (including survivors and nonsurvivors) were resuscitated than in the CMV group (Table 4; P < 0.001, Fisher's exact test).",-1,-1,True
3532036,12511,significantly decreased,"These preliminary results show a one-year recurrence rate of 53.3% in the sorafenib group, which is significantly lower than that in the capecitabine group (86.6%, P < 0.05).",17639,17831,True
1705528,11516,no significant difference,25.4 versus 26.6% (P = NS)25.9 versus 24.8 versus 19.8% (P = NS),13029,13142,True
1705528,11516,no significant difference,NS = Not significant,13808,13828,True
5989624,13353,significantly increase,"Overall, patterns of lipid expression in the PPOS groups differed significantly from that of the short-term group, with most of the lipids showing upregulation with 10 mg PPOS (Figure 4A). Correlational analyses showed that there was a correlation between the selected variables and a high correlation between TAG-34: 1+NH4, TAG 58: 0+NH4, TAG 64: 3+NH4, TAG 64: 8+NH4 and DAG 38: 6+NH4 (Figure 4B).",21519,22033,True
5561409,11818,significantly increase,"Among sleep architecture measures, on the nights with nicotine patch, as compared to the nights with placebo patch, percentage of stage 1 was increased (15.5% vs. 10.9%, p<0.01) and percentage of stage REM was decreased (19.7% vs. 23.4%, p<0.05).",18465,18712,True
1783656,11613,significantly increase,"The LDL-C/HDL-C ratio was similarly increased by the two modified fats, with differences being about 15% greater than the POL diet (P < 0.001).",40627,40791,True
1783656,11613,significantly increase,"Fasting plasma glucose at the end of each test fat period (Table 4), revealed a significantly higher value after IE treatment than after either POL or PHSO (p < 0.001). Glucose also increased modestly after the PHSO diet relative to POL (p < 0.05). Individual fasting glucose data measured at entry and the end of each test fat period revealed that plasma glucose for every subject increased during the IE diet period (Fig 1).",40895,41403,True
32174,11173,significantly increase,"PHR group patients were significantly more afraid to ask questions of doctors than control group patients (21% vs. 4%, p=0.01).",23682,23809,True
5980306,11673,significantly increase,"In the units with straw and hay, the concentration of dust, endotoxin, and fungi (difference in logarithmic mean 1.92 (95%CI 1.71‐2.12); 2.86 (95%CI 2.59‐3.14); 1.75 (95%CI 1.13‐2.36)) were significantly higher compared to wood shavings and haylage.",6819,7068,True
1913555,11510,no significant difference,"In those patients who showed elevated GL-3 levels at baseline, a decrease of 2.56 (range −5.81 to 0.32, p = 0.009) after 12 months of agalsidase alfa treatment was seen. Similar results were seen in the agalsidase beta treated patients with a reduction of 1.84 (range −5.17 to −0.23, p = 0.012). This reduction of GL-3 was not different between the two treatment groups (p = 0.46). Twenty-four months follow up data (n = 15) showed a similar pattern.",83301,83753,True
56204,11498,no significant difference,There were no significant differences in the changes from baseline to study end between the ramipril groups and placebo.,17953,18074,True
56204,11498,no significant difference,"Changes over 6 months in duration of ≥ 1 mm ST-segment depression (STD), total ischaemic burden and maximum STD did not differ significantly between the treatment groups.",3218,3389,True
1810369,11227,significantly decreased,"There were five significant differences in which the control group scored higher at baseline than the intervention group (see Fig. 2): physical functioning (t = 2.98, P = 0.0083, df = 17), role limitations due to physical health (t = 4.21, P = 0.002, df = 28), vitality (t = 2.57, P = 0.0157, df = 28), social functioning (t = 2.59, P = 0.0151, df = 28) and the PCS (t = 3.24, P = 0.0031, df = 28).",17138,17743,True
4391192,13376,significantly decreased,Patients’ perceptions of nighttime noise were significantly lower in the experimental group than in the control group (P <0.05) (Table 2).Table 2,25503,25741,True
4980729,12053,significantly decreased,"Itchy eyes: During exposure in the pollen challenge chamber, score for itchy eyes increased slightly to about 0.5 and 0.3 in the placebo and pranlukast groups, respectively, with no significant difference between the groups. After the subjects left the chamber, the scores decreased in both groups. The score was significantly lower on the following afternoon in the pranlukast compared to the placebo group (0.154 vs. 0.436, p = 0.039).",21735,22189,True
1562427,11386,no significant difference,"After adjusting for score at baseline, age, sex and class attendance no significant differences between the exercise groups and controls were found, except for a decline in activity of at least moderate intensity in the resistance training group compared to the controls (adjusted difference: -12.2 min, 95% CI:-23.8;-0.7). Both the resistance training and the combined training group spent less time sitting compared to the control group after 6 months intervention. However, this difference was not statistically significant.",25266,25794,True
2699722,12606,no significant difference,There were no significant differences in A1C test rates among groups at 12 months postintervention.,32253,32353,True
5388694,11895,significantly increase,"Post hoc tests showed an increase in N2 amplitude from pretest to posttest for the cognitive training group (p < 0.01), but not for the two control groups (both ps > 0.34, see Figure 3).",45781,46063,True
3651308,11693,no significant difference,"Primary outcomes (IBS SS and IBS QOL) did not reach significance at 6 or 12 weeks, apart from IBS SSS being lower in the no-website group at 6 weeks - this disappeared by 12 weeks. Improved Enablement suggests patients with access to the Regul8 website felt better able to cope with their symptoms than the non-website group.",7100,7427,True
3714488,13273,significantly increase,"HCVR significantly increased after IH (Fig. 1) and tended to remain elevated (3 h after IH: P = 0.096; 6 h after IH: P = 0.105) thereafter. In contrast, an opposite trend could be observed immediately after the placebo exposure, which, however, was no more apparent at 3 h or 6 h after exposure.",21509,21876,True
59901,11223,significantly increase,"On follow-up, 7/14 questions previously rated as mis-specified in the Intervention Group had all dimensions described at follow-up (p = 0.008) while the Control Group did not show any changes from baseline. Participants in the Intervention Group were also more likely to explicitly describe patients (p = 0.028), comparisons (p = 0.014), and outcomes (p = 0.008).",4940,5371,True
5830087,12879,no significant difference,ORR was higher in the BTH1677 vs Control arm but the difference between groups was not statistically significant (60.4% vs 43.5%; P = .2096).,-1,-1,True
3685778,12070,significantly decreased,"The means (95% CI) of the umbilical artery (UA) pulsatility index (PI) and Systolic/Diastolic ratio(S/D) significantly decreased 2 hours after Sildenafil ingestion as compared to the placebo group [Table 2]. Mean umbilical artery systolic/diastolic ratio (UA S/D) significantly decreased in the Sildenafil group as compared to the the placebo group (0.60 [SD 0.40] [95% Cl 0.37-0.84], P=0.000). Mean umbilical artery pulsatility index (UA PI) significantly decreased in the Sildenafil group in comparison with the placebo group (0.12 [SD 0.15] [95% Cl 0.02-0.22], P=0.019.",15748,16393,True
1216327,11268,significantly increase,"Feedings of juices with different fructose/glucose ratio, with or without sorbitol and osmolality levels resulted in more fecal losses in the first 24 hours of diarrhea as compared with water feedings.",44202,44403,True
5732479,12171,no significant difference,"Viral load gradually returned to baseline levels in the following weeks, with no differences between the LPS and placebo pretreatment groups.",39605,39746,True
4177075,12661,significantly increase,"In the diabetes intervention group, the mean time spent on the website was 169 seconds (range 7 – 2989 seconds, SD 284). In the diabetes control group, the mean time spent on the PDF was 74 seconds (range 13 – 771, SD 81). The mean time spent on the website in the cholesterol intervention group was 194 seconds (range 12–2352 seconds, SD 315). In the cholesterol control group, the mean time spent on the PDF was 89 seconds (range 9 – 791, SD 98). Differences between the intervention and control groups were statistically significant (p < .000).",51787,52334,True
5791588,13229,significantly increase,"Frequency of IgG-positive FHA-specific MBC at day 30 post-vaccination was higher in the licensed TdaP vaccine, with the lowest observed responses in the investigational TdaP formulation containing the lower aP dose.",56824,57039,True
5835557,11791,no significant difference,". There was no difference in the AChR-ab titer between week 3 and week 12 (Table 2). Thus, the vaccination did not induce a clinically relevant AChR-ab boost (p < 0·0001 for testing non-inferiority).",33031,33289,True
5735483,12674,significantly increase,Addition of buprenorphine (60 μg) or dexmedetomidine (5 μg) to intrathecal bupivacaine for transurethral resection prolongs the time to the first analgesic request with comparable recovery profile.,5264,5461,True
1513406,13002,no significant difference,"The prevalence of parasitological failure by day 28 for the CQ group was 60.3%, compared to 17.6% for SP (odds ratio [OR], 0.106; 95% confidence interval [CI], 0.057–0.194; p < 0.001) and 13.9% for CQ/SP (OR versus CQ, 0.140; 95% CI, 0.078–0.250; p < 0.001). There was no difference between the SP and CQ/SP groups (OR, 1.324; 95% CI, 0.705–2.50).",6954,7338,True
5388694,11894,significantly increase,"The accuracy data yielded a significant main effect of Test Time (F(1,100) = 4.1, p < 0.05, ηp2 = 0.04) and a significant interaction of Test Time × Group (F(2,100) = 3.4, p < 0.05, ηp2 = 0.06). Bonferroni post hoc tests showed reduced error rates at posttest compared to pretest only in the cognitive training group (p < 0.01), but not in the two control groups (both ps > 0.84). Baseline accuracy at pretest was equivalent for the three groups (all ps > 0.99).",36137,37103,True
4218710,13004,no significant difference,No significant difference between the groups was noted with respect to the duration of surgery (P=0.06).,12267,12371,True
4218710,13004,no significant difference,"Three patients in group A (Fig. 1) and six in group B required a skin transplant for skin defects, but the rate of skin transplantation was not statistically different between the two groups (P=0.21; Table II).",12372,12689,True
28991,11261,significantly decreased,"In the crossover trial, peak inspiratory pressure was significantly lower using PRVC than with VC (20 cmH2O vs 24 cmH2O, P < 0.0001).",3377,3566,True
3744251,12437,significantly increase,"The compliance of study group and control group to ISO15189 was 49% for study group vs. 47% for control group with P value 0.48 in pre-intervention phase and 79 % for study group vs. 54% for control group with P value 0.00 in post intervention phase (Table 2). Simultaneously, the effect size (Cohen’s d) of the quality management activities in the pre intervention phase was moderate (0.00) and substantially different in the post-intervention phase which was large (0.99) Table 3.",17774,18392,True
5843437,12264,significantly increase,"The food supplementation infant’s mean weight and WLZ and WAZ were greater compared with the other group (0.81±0.29 gr and 0.55±0.33 gr, p=0.002), (0.36±0.36 and 0.02±0.52, p=0.003), (0.40±0.33 and 0.09±0.37, p=0.001). The recovery rate in the food supplemented group was significantly higher than the other group (68.4%, 31.6%, p=0.001). No adverse reactions were observed.",6323,6698,True
4504059,12376,no significant difference,HbA1c was also reduced significantly in both the groups at 12 weeks (P < 0.01). Intergroup comparison failed to demonstrate any statistical difference [Figures 1-3].,10623,10886,True
3669033,12804,no significant difference,"Mood state parameters showed mixed results (Figure 1), with no effect observed between supplementation groups for indices of Depression, Vigor, or Fatigue, whereas significant improvements were found in the TA group for Tension (−11%), Anger (−12%), and Confusion (−15%) compared to placebo. A non-significant trend (p = .083) was found for an improvement in overall well-being in the TA group (+3% in Global Mood State).",19885,20343,True
3714386,12875,significantly increase,"Sensory and motor block onset time values were found higher in group E and group N, besides significantly higher in group N than in group E (p<0.05).",13367,13517,True
3131514,12755,significantly decreased,"Lipid metabolism Lipolysis in the fasted state tended to be decreased by prednisolone treatment (p = 0.062), which was driven by the prednisolone 30 mg arm (p = 0.09) (Fig. 2a).",37726,37983,True
3686162,13153,no significant difference,"Similarly, survival analyses found no difference between the groups (χ20.49; p=0.5 by the log rank test, see figure 2).",31871,32056,True
1821028,11431,significantly decreased,"At the end of the six-week intervention period, it was fond that changes in triglyceride, total cholesterol, LDL-cholesterol, and HDL-cholesterol were significantly different from other groups. The mean total cholesterol concentration dropped in the garlic group by 26.82 mg/dl (P-value: .000.) Similarly, LDL-cholesterol was reduced in this group by 22.18 mg/dl (P-value: .000).",19925,20304,True
3666902,12082,significantly increase,Olanzapine treatment was superior to placebo in clinician-based assessments of global illness severity. Baseline-to-endpoint improvement was significantly greater for both the CGI-BP Depression scale (−1.4 [SE 0.11] vs. −0.9 [SE 0.16]; p = .008) and the CGI-BP Bipolar scale (−1.3 [SE 0.11] vs. −0.8 [SE 0.15]; p = .01).,25283,25605,True
3666902,12082,significantly increase,"They also had greater reductions in the following secondary measures: CGI- BP Depression (−1.41 vs. -0.89; p = .008),",5894,6012,True
4469426,12398,no significant difference,"The lipid profiles of the subjects, including TC, HDL-C, LDL-C, TG, and small density LDL-C, was unchanged during the study (Table 4). VLDL-C values were calculated from TG concentration, so changes in VLDL-C were identical to those in observed in TG. The building block of LDL and HDL, apoprotein-B100 and -AI, respectively, was not altered by either diet.",38219,38617,True
4757005,13063,significantly increase,The mean time off from work in group B was 9±2.35 days and in group A was 13.5±4. (P=0.0001).(Table-1),17594,17735,True
4757005,13063,significantly increase,"Also, the time off from work was longer for patients of group A than group B with statistical significant distribution and this came in concordance with published data of same interest (4, 13).",25061,25331,True
387830,12366,no significant difference,SF-36 scores are shown in Table 4. ANOVA showed no significant difference between SAMe and celecoxib on any measure.,-1,-1,True
387830,12366,no significant difference,"Both groups showed a significant improvement from baseline on the physical function, role physical, bodily pain, and general physical measures (ps ≤ 0.045). Neither group showed a significant change from baseline on the role emotional, mental health, social function, general health or general mental measures.",31331,31642,True
1863514,11305,no significant difference,"Vital, Physical, Haematological, Biochemical, and Endocrine Endpoints that Were Not Significantly Different between the Treatment and Placebo Groups (p > 0.05), and within the Normal Physiological Range for Humans",30380,30610,True
1863514,11305,no significant difference,"There were no significant differences in general adverse events or physical, vital, blood, and biomarker indices between the treatment and placebo groups (p > 0.05).",-1,-1,True
5801514,12496,no significant difference,"There were no main effects of MTJ (F1,96=0.07, P=.40) and of designated audience (F1,96=0.52, P=.24) regarding credibility.",38645,38859,True
5801514,12496,no significant difference,"However, the multivariate analysis yielded a significant interaction of MTJ and designated audience (F1,95=3.10, P=.04, ηp2=.031), with higher credibility judgments given for the condition that used high amounts of MTJ in professional forums (mean 3.05, SD 0.38) compared with the condition of using low amounts of MTJ in professional forums (mean 2.97, SD 0.47).",38859,39290,True
3606616,11814,no significant difference,"The median age of the infants when starting to latch-on and suckle regularly was 7.7 weeks, (Q1 = 3.7, Q3 = 10.7) in the experimental group vs. 7.1 weeks, (Q1 = 4.6, Q3 = 11.7) in the control group. This difference was not significant (p-value = 0.919).",62737,63034,True
5526285,12818,no significant difference,"The MI group missed a mean of 3.71 (SD = 4.12; range = 0 to 13) sessions, and the control group missed a mean of 4.07 (SD = 3.60; range = 0 to 14) sessions. These means did not differ between groups, t(102) = −.46, p = .65.",36467,36758,True
3691744,12214,significantly increase,"In a similar manner to FEV1, peak FVC was statistically significantly increased with all doses of AZD3199 compared with placebo, but no clear dose–response was observed (153–204 ml increase). Trough FVC was increased by 86–184 ml with AZD3199 compared with placebo, but the difference was not statistically significant for AZD3199 200 μg or 800 μg.",41120,41479,True
5755346,12894,significantly increase,A significant main effect for condition was observed for REE (p = 0.021) and diastolic blood pressure (p = 0.011) following ingestion of the MIPS. The supplement condition resulted in a greater number of BP repetitions to failure and total work completed during treadmill test (p = 0.039) compared to placebo (p = 0.037).,6578,6968,True
4694692,11942,no significant difference,"There were no significant changes from baseline in BNP, fibrinogen, or IL-6 with either FF/VI or TIO.",28319,28420,True
4650105,11887,no significant difference,"The OsteoACTIVE rehabilitation programme revealed no significant effect on quadriceps strength, BMD, dynamic balance, walking capacity or self-reported functional outcomes over the 1-year follow-up.",5908,6106,True
2699720,11986,no significant difference,"our study demonstrates that among overweight patients with type 2 diabetes, there was no significant difference in the weight or A1C change in participants after a low-carbohydrate compared with a low-fat diet for 12 months.",47160,47385,True
5809703,11676,significantly increase,"The dose and incidence of additional propofol were significantly higher in Group P1.5 (median [range]; 20 [0–50], 51%) than in Group P2 and Group P2.5 (0 [0–0], 0% in Group P2.0 and 0 [0–50], 8.5% in Group P2.5, all P < 0.001).",15432,15660,True
5891027,11785,no significant difference,"Although phenylephrine infusion significantly increased mean arterial pressure (P < 0.001), arterial partial pressure of oxygen did not differ between the two timepoints (P = 0.19).",11629,11848,True
3665020,11840,significantly decreased,Lactate dehydrogenase significantly decreased in group 2 (P = 0.02).,17641,17728,True
3665020,11840,significantly decreased,"The subjects were randomized using the permuted block size of 4, by another person, to one of the four groups: A: Vitamin C (250 mg/day), B: Vitamin E (400 IU), C: Vitamin C + vitamin E, and control (placebo).",12764,12974,True
3698202,12713,no significant difference,"There was a significant time effect for body fat (p < 0.05), which decreased in both conditions, 17.8 ± 6.0 to 16.6 ± 4.8 to 15.6 ± 4.9 kg in the rice protein condition and 16.3 ± 5.1 to 15.7 ± 4.8 to 15.6 ± 4.9 kg in the whey protein condition, from pre to post training, with no differences between conditions (no condition X time effect).",27137,27478,True
3640933,12527,no significant difference,"There was no significant difference between groups in intention to smoke in the next year at baseline (p = 0.12) (Table 2). Following the intervention, there were no significant main effects on intention to smoke in next year for either the health-based program (OR = 1.1, 95% CI = 0.3–3.4, p = 0.91) or the Islamic-based program (OR = 1.0, 95% CI = 0.3–3.1, p = 0.95) (Table 3).",52294,52769,True
5758845,13249,no significant difference,"In between-group analysis, the change of ACTH, cortisol, ghrelin, IL-6, ESR, and CRP between baseline and the end of study did not show statistically significant difference (Table 3). In within-group analysis, all clinical laboratory tests did not show significant difference.",20377,20694,True
3661377,12395,no significant difference,"Week 16 mean changes from baseline in PCS scores were numerically greater with apremilast 10, 20, and 30 mg BID than placebo but were neither statistically significantly nor clinically meaningful.",29957,30153,True
4712164,11805,no significant difference,Fortunately there were no significant flow induced changes among all groups (Fig. 1) concerning PRA (450.93±614.10 vs. 394.61±954.64 vs. 629.51±1116.46 pg/mL; P>0.05).,16498,16719,True
4301654,13134,no significant difference,"Patient satisfaction was rated better in ESD groups 1 and 2 at 3 months (1.32 and 1.49) compared to the control group (1.71), though not significantly (p = 0.115).",31685,31849,True
5976949,12884,significantly decreased,"ANGPTL4 expression was downregulated in the HUVECs derived from GDM patients compared to control group (23.11 ± 5.71, 21.47 ± 5.64, and 98.33 ± 0.92, respectively, for GDM1, GDM2, and control groups; p < 0.001 for comparison among the 3 groups) while no difference between GDM1 and GDM2 groups was observed (Figure 1(a)).",23411,23791,True
5838794,12269,significantly increase,"Finally, treated participants who had overweight lost more weight than treated participants with obesity at 3 months (F(1,124) = 6.25; P = 0.01) and at 6 months (F(1,124) = 6.27; P = 0.01).",33865,34122,True
1805771,11260,significantly increase,"Post hoc analysis identified significant differences in responses between HVLA and LT (p = 0.025) with a mean difference of -0.367 out of a maximum of 4. Participants responded more positively to the statement ""I believe this treatment would allow me to get better quicker"" for the HVLA treatment.",23787,24085,True
5498678,11764,significantly increase,"The responder rate on the side treated with CPM-26 (56%) was slightly higher than the responder rate on the side treated with VYC-20 (47%) at M3. Statistical analysis confirmed that the responder rate of CPM-26 was significantly non-inferior to VYC-20 (difference of responder rate: 0.09, one-sided 95% CI: [−0.07, 1]).",17052,17371,True
3658914,13350,significantly increase,"In the placebo group, HbA1c levels were increased in 11 patients (69%) after the treatment; levels were higher but not significant than those in the TGD-treated group (14 [39%]; p = 0.07).",23350,23539,True
4752985,13038,significantly increase,The result of the post hoc test (with least significant difference) shows difference of mean OHI scores between each of the two time intervals to be highly significant (p < 0.001) in both intervention and control groups except between baseline and 3 months scores in control group (p = 0172) (Table 5).,19310,19690,True
4752985,13038,significantly increase,"Similarly, difference of mean GI scores between each of the two time intervals was highly significant (p < 0.001) in both intervention and control groups except between 2 months and 6 months (p = 0.06) in the intervention group and between baseline and 3 months (p = 0.271) which was not statistically significant (Table 7).",19690,20110,True
3932837,11947,no significant difference,"Compared to the baseline data, the NHA and EMD groups showed statistically significant reduction of PPD, increase in recession, and gain of attachment after 6 and 12 months (P < 0.001). Both treatment modalities led to significant bone fill measured by bone sounding after 6 and 12 months compared to baseline.",21768,22096,True
4644316,12349,significantly decreased,"The results suggested that the mean anxiety of the experimental group declined by about 5.72 in the period between pretest and posttest, while this reduction in the control group was only 4.93.",24821,25015,True
4644316,12349,significantly decreased,"Thus, the conversational hypnosis intervention was effective in reducing the anxiety of the patients undergoing endoscopy (Table 3).",25260,25437,True
5217661,12725,significantly decreased,FMS/RSV combination treatment had greater efficacy in reducing siSBP from baseline after 8 weeks of treatment compared to that reported for RSV alone treatment (p < 0.001).,37774,37964,True
5217661,12725,significantly decreased,"Likewise, the reduction in siDBP from baseline after 8 weeks of treatment was significantly larger in the FMS/RSV treatment group compared to that in the RSV alone treatment group (p < 0.001).",38083,38292,True
5217661,12725,significantly increase,FMS/RSV combination treatment had greater efficacy in reducing siSBP from baseline after 8 weeks of treatment compared to that reported for RSV alone treatment (p < 0.001).,37774,37964,True
5217661,12725,significantly increase,"Likewise, the reduction in siDBP from baseline after 8 weeks of treatment was significantly larger in the FMS/RSV treatment group compared to that in the RSV alone treatment group (p < 0.001).",38083,38293,True
3717762,11702,no significant difference,Bimatoprost PF was equivalent to bimatoprost in average eye IOP at all follow-up time points in the ITT population.,32040,32156,True
3717762,11702,no significant difference,There were no statistically or clinically significant between-group differences in the ITT population (figure 2).,32289,32461,True
5827422,12838,significantly increase,"At post-test (Table 7), significant benefits of intervention were found for the number of positive and negative teacher interactions to the whole class (positive: ES = 3.35; negative: ES = −1.29) and the number of positive and negative teacher interactions to the high-risk children (positive: ES = 0.83; negative: ES = −0.50). Furthermore, teachers in intervention classrooms were rated as being more warm (ES = 2.03) and providing more opportunities for children to work together (ES = 5.72).",67167,67703,True
4138365,12939,no significant difference,"In crude analysis, there was a significant difference in fuel source between the two groups, but this was no longer significant after adjustment for other household characteristics (P = 0.33).",35056,35266,True
4590707,13138,no significant difference,"Heart rate and blood pressure did not differ between groups at baseline. Compared with placebo, melatonin caused a non-significantly decrease in systolic (5 mmHg, p = 0.12) and diastolic (2 mmHg, p = 0.40) blood pressure (Fig. 1). Heart rate did not change in response to treatment (data not shown).Fig. 1",33852,34252,True
5840243,13268,no significant difference,"The total number of patients who reported at least one DAS at follow-up was 56 (72%) in the IG and 51 (76%) in the CG. The IG was 15% less likely to report at least one DAS at follow-up; however, this difference was not statistically significant [odds ratio (OR) 0.85; 95% CI 0.38–1.88] (Table 2).",38495,38833,True
1794452,11329,significantly decreased,"A significant reduction in number of infections was observed in the supplemented patients, which decreased from 3.5 ± 1.2 to 2.0 ± 1.0 episodes per patient in placebo group (p < 0.001). This was related to a reduction of nosocomial pneumonia, which occurred in 16 (80%) patients versus seven (33%) patients, respectively (p < 0.001), and of ventilator-associated pneumonia from 13 to six episodes, respectively (p = 0.023).",6047,6527,True
4796457,12589,significantly increase,"In the present study, there was no significant difference between two experimental and control groups before the treatment in self-esteem scores. But after the treatment, self-esteem average scores of studied unit indicated a significant statistical difference in experimental group. In other words, the training sessions improved the score of self-esteem in the experimental group (P<0.001) versus control group (P = 0.08).",31271,31695,True
1904445,11648,no significant difference,"Analyses of data measuring the impact of the active strategy shows that there was no effect either on the metabolic control indicator (OR 1,06 [0,76–1,46]), or on macrovascular complications assessment tests (OR 1,07 [0,80–1,43]) or on microvascular complications assessment tests (OR 1,4 [0,91–2,16]).",37909,38211,True
4511434,13037,no significant difference,There were no absolute differences between groups in calories ordered from L1 to L2.,5220,5305,True
4511434,13037,no significant difference,All study groups decreased the number of calories ordered from Lunch 1 to Lunch 2 (Table 2).,20859,20993,True
4722945,11710,no significant difference,"Initially, glucagon concentrations after intranasal administration were lower than concentrations after intramuscular with the mean ± SD peak 3,155 ± 1,956 and 3,672 ± 1,726 pg/mL (P = 0.003) and median (minimum, maximum) time to peak 20 min (10, 90) and 15 min (5, 60) (P < 0.001), respectively, but were not different after 20 min (Fig. 1B).",34178,34612,True
5850145,12388,significantly decreased,"Importantly, hAPC therapy reduced interstitial fibrosis in the infarct border zone (−19% compared with the vehicle, P<0.01, Figure 3D and 3E), whereas the infarct scar was unaffected.",93304,93612,True
3747867,13378,significantly increase,"There was a significant A0–A12 treatment group effect, indicating that patients in CAPS had more improvement in medication adherence than those in CASM (P = 0.02) and Leap Ahead (P = 0.006). Patients who were female and who were nonwhite and those with poor baseline medication adherence showed the largest improvements.",28305,28659,True
4720464,13335,significantly decreased,The incidence of postoperative complications was significantly lower after consumption of coffee (p <0.05).,5358,5465,True
1915612,11320,no significant difference,"There were no significant differences between the two treatment groups in mean number of neck pain days, mean number of neck pain hours per day, mean number of days on which medication was taken, and mean number of tablets taken per day pre- and post-treatment (Table 3).",17077,17390,True
4138365,12940,no significant difference,"Reported diarrhoea was more common among trial children, although this difference was not significant after adjusting for other parental and household factors (P = 0.26).",36042,36229,True
4511433,12772,significantly decreased,In the dyslipidemia study LDL cholesterol was reduced by 7.4 % (p = 0.044),5813,5904,True
5801240,12224,significantly decreased,The incidence of symptomatic hypoglycemia was lower in the ertugliflozin groups compared with the glimepiride group,42479,42595,True
5117008,11815,significantly decreased,"By using analysis of variance (one-way ANOVA) did the primary outcome measure, mean VO2 peak, decrease significantly within groups from baseline to postintervention (12 weeks) in breast cancer groups (high, low and control).",45052,45288,True
1913555,11506,no significant difference,"There was no difference in median cardiac mass between the two groups at baseline (agalsidase alfa: 288 g, range 177 to 479, agalsidase beta: 316 g, range 213 to 517, p = 0.48). At 12 months, no significant reduction in cardiac mass was seen in both groups. Median change was −11% (−23 g, range −167 to 136 g, p = 0.51) following agalsidase alfa treatment and −15% (−46 g, range −226 to 131 g, p = 0.17) after 12 months of agalsidase beta treatment.",77170,77620,True
539050,11521,no significant difference,"An intent-to-treat analysis of the time to viral rebound (>5,000 copies/ml) in the open-ended interruption showed no difference between groups (continuous therapy/single TI, median = 4 [1–8] wk, n = 21; repeated TI, median = 5 [4–8] wk, n = 21; p = 0.36).",27252,27770,True
1783667,11502,no significant difference,"Chronic Illness Resources Survey
UC	2.77 (.55)	2.77 (.59)	2.77 (.60)	2.78 (.58)	5.76*	1.47
MLP	2.69 (.58)	2.92 (.65)	2.84 (.52)	2.80 (.56)",48036,48444,True
1569640,11426,significantly decreased,"The postprandial glucose AUC0−4 h, adjusted for pre-meal values, was significantly decreased after 24 weeks of treatment in the nateglinide group (−2.20 mmolh/l; P < 0.001) but the decrease in the gliclazide group (−0.61 mmolh/l) was not significant; the difference between the changes from baseline did not reach significance (P = 0.054).",23511,23899,True
3525027,12553,no significant difference,"our results showed that infusing three different dosage of NTG (50, 100, and 150 μg/min) had no significant effect on ABG tensions in patients underwent on-pump CABG surgery.",5739,5913,True
1488900,11477,significantly increase,Overall asthma symptoms improved in the azithromycin group (+0.55) and worsened in the placebo group (−0.13).,26781,26891,True
1974799,11288,significantly decreased,"Median time to PR was statistically shorter for rizatriptan (45 min) than other oral triptans (52 min, p < 0.0001).",31879,31995,True
3493722,11905,no significant difference,There was no statistically significant difference in side effects between the two groups (Table 3).,20255,20393,True
3493722,11905,no significant difference,"The prevalence of side effects was not significantly increased with treatment duration. In both groups, most patients tolerated well the side effects and continued medication with encouragement from the physician, even when the side effects were rather serious.",20483,20745,True
5985865,12690,significantly increase,"Regarding the pain scores, the greatest percentage of change was also noted in the combined group, whereas the least percentage of change was recorded in the ozone group.",36245,36415,True
5737852,11698,no significant difference,"ΔMAXDia showed higher values in women (18.54 mmHg; 95%CI [15.41, 21.67], maximum 33 mmHg) than in men (10.06 mmHg; 95%CI [7.40, 12.72], maximum 19 mmHg) in the ketamine group (Bonferroni-corrected F1,40=17.403, P<.001, partial η2=0.303). There was no difference in the placebo group.",36201,36537,True
1940326,11634,no significant difference,"All adverse events resolved without sequelae, and there were no deaths in either group.",24051,24139,True
1940326,11634,no significant difference,"23 events occurred among the 189 children in the FFM ME-TRAP group, and 26 among the 194 children in the control group. In the full 18 months of monitoring, there were 63 events in the FFM ME-TRAP group and 60 in the control group (HR = 1.2, CI 0.84-1.73, p = 0.35). There was no evidence that the HR changed over the 18 months (test for interaction between time and vaccination p = 0.11).",7158,7547,True
4980729,12054,no significant difference,"Watery eyes: During and after exposure in the pollen challenge chamber, score for water eyes was ≤ 0.2 in both groups, indicating that this symptom was very mild or absent.",22196,22368,True
3686216,13241,significantly increase,"However, compared with home access to traditional electronic games, removal of all electronic games resulted in a significant increase in MVPA (mean 3.8 min/day, 95% CI 1.5 to 6.1) and a decrease in sedentary time (4.7 min/day, 0.0 to 9.5) in the after-school period.",6159,6427,True
4917592,12326,significantly increase,"A greater proportion of subjects treated with esomeprazole 20 mg experienced complete resolution of sleep disturbance due to heartburn or other reflux symptoms over 14 days of treatment compared with placebo, regardless of the frequency of sleep disturbance during the run-in period (Fig. 1).",25391,25722,True
5830079,12026,no significant difference,"Parenteral nutrition associated cholestasis was 11 of 110 (10.1%) in the intervention and 18 of 113 (15.9%) in the control group (P = .20). Multivariable analyses showed no statistically significant difference in the intention to treat (aOR 0.428, 95% CI 0.155-1.187; P = .10) or per protocol population (aOR 0.457, 95% CI 0.155-1.347; P = .16).",5158,5555,True
3354371,12063,no significant difference,"Awakening time (spontaneous eye opening) and recovery time (when patient was able to answer simple questions such as name, age, date of birth, time, and place) were statistically insignificant in both groups [Table 4].",10926,11183,True
