PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
4354798,12864,no significant difference,"During open-label droxidopa dose optimization, standing SBP increased by 22.6±15.8 and 25.5±16.0 mm Hg in patients subsequently randomized to droxidopa and placebo, respectively. From randomization to end of study, the mean change was –7.6±19.7 mm Hg among continuing droxidopa recipients versus –5.2±26.8 mm Hg among patients withdrawn to placebo (P=0.680). Mean values at baseline, end of droxidopa optimization, randomization, and end of study are shown in Figure 3B. For standing diastolic blood pressure, the mean change during open-label droxidopa optimization was 11.4±12.3 for the droxidopa group and 11.7±11.8 mm Hg for the placebo group, and the mean change from randomization to end of study was –2.6±11.4 for the droxidopa group and –2.5±16.2 mm Hg for the placebo group (P=0.790).",21572,22437,True
1224861,11628,significantly decreased,"Those patients undergoing off-pump surgery had significantly poorer left ventricular function than those undergoing on-pump surgery (28.6 ± 5.8% vs. 40.5 ± 7.4%, respectively, p < 0.05) and also had higher Euroscore values (7.26 ± 1.4 vs. 12.1 ± 1.8, respectively, p < 0.05).",3643,3956,True
5587887,13040,significantly decreased,"The mean global satisfaction score was lower (P=.03) in the Internet group (68.9; 95% CI 66.4-71.4) than in the telephone group (72.1; 95% CI 70.4-74.6), with a corresponding effect size of the difference at −0.253.",13033,13248,True
1797029,11295,no significant difference,The rate of response to paclitaxel did not differ significantly on the basis of HER2 or p53 status (Table 4). The response rate was 23% among women with HER2-positive tumors and 24% among those with HER2-negative tumors (P = 0.96);,25879,26166,True
3750658,12076,significantly increase,"At both the three- and twelve-month follow-ups the intervention group had doubled their odds for improved ADL independence compared to the control (OR 2.37, 95% CI; 1.20 – 4.68) and (2.04, 95% CI; 1.03 – 4.06) respectively. At six months the intervention group had halved their odds for decreased ADL independence (OR 0.52, 95% CI; 0.27 – 0.98) compared to the control group.",6007,6382,True
3978457,13322,no significant difference,"The mean improvement in HAQ during the first year was comparable between arms 1 and 2 (mean difference = −0.005, 95% CI = −0.3 to 0.2)",38454,38588,True
3978457,13322,no significant difference,"The mean improvement after 1 year was not significantly different between arms 1 and 2 (mean difference = 1.0, 95% CI = −2.8 to 4.7).",40602,40735,True
5737852,11697,significantly increase,"There was a highly significant time by gender interaction in the ketamine group (F5.520,176.630=3.279, Greenhouse-Geisser correction applied, P=.005, part. η2=0.093) that was not present in the placebo group. This finding indicates an influence of gender on the increase of the diastolic blood pressure after the ketamine infusion.",35824,36194,True
5737852,11697,significantly increase,"ΔMAXDia showed higher values in women (18.54 mmHg; 95%CI [15.41, 21.67], maximum 33 mmHg) than in men (10.06 mmHg; 95%CI [7.40, 12.72], maximum 19 mmHg) in the ketamine group (Bonferroni-corrected F1,40=17.403, P<.001, partial η2=0.303).",36201,36491,True
4650143,13360,significantly increase,"The A-GPC treatment resulted in significantly greater isometric mid thigh pull peak force change from baseline (t = 1.76, p = 0.044) compared with placebo (A-GPC: 98.8. ± 236.9 N vs Placebo: −39.0 ± 170.9 N).",4705,4931,True
546184,11385,significantly increase,"Estimated probabilities of response and remission were significantly greater for melancholic patients receiving duloxetine 60 mg QD compared with placebo (response 74.7% vs. 42.2%, respectively, p < .001; remission 44.4% vs. 24.7%, respectively, p = .002",5659,5913,True
1968186,11275,significantly increase,"Median time to treatment failure was 24 weeks for CMF, 7 weeks for epirubicin (P < 0.05) but survival was similar in both groups.",2063,2193,True
1913915,11548,significantly increase,"Median improvement in FVC at 2, 6 and 12 weeks was 0.12 L (p < 0.001).",4367,4438,True
1913915,11548,significantly increase,Trough FVC responses were significantly better with tiotropium compared with placebo on all test days (p < 0.001) (Table 2).,26252,26418,True
4518420,12322,no significant difference,Amount of postoperative wound discharge was mild for both group and not statistically different (P = 0.814).,14628,14754,True
5759220,11881,significantly increase,"n addition, the percentage changes between peak twisting and untwisting at mitral valve opening (%dpTw–UtwMVO) and peak (%dpTw–UtwPEF) of early diastolic LV filling were increased (p < 0.05, Table 3) suggesting a beneficial effect of liraglutide on LV twisting–untwisting. Metformin treatment did not cause any significant changes in the above parameter (p > 0.05, Table 3). Thus, post treatment patients that received liraglutide had lower peak twisting and peak untwisting velocity and higher  %dpTw–UtwMVO than those on metformin (p < 0.05).",41106,41774,True
3590687,12995,significantly decreased,"Mean pain intensity in the intervention group before, immediately after, 30 minutes and one hour after the intervention were 5.8, 3.1, 2.5 and 2.4, respectively. Corresponding numbers in the control group were 4.7, 4.7, 4.8 and 4.9, respectively. Repeated measures ANOVA showed music to significantly reduce pain intensity (p = 0.0001)",5051,5386,True
1166569,11255,significantly increase,"The training program resulted in a significant increase in aerobic endurance (pre-training: 322 ± 104 m vs. post-training: 501 ± 99 m, p < 0.05)",5173,5317,True
3782125,12244,no significant difference,".9). By intention-to-treat analysis, 7-day point prevalence quit rates were not significantly different between A1 and A2 groups at 6-month (27.5% versus 27.3%; P = 0.97) and 12-month (21.1% versus 21.2%; P = 0.98) followup.",4419,4678,True
3629990,12858,,depends whether it concerns lean or fat sows - the significance is different ,-1,-1,False
1891439,11578,significantly decreased,"19 out of 70 (27%) patients who completed the 7 day trial had acute clinical failure in the cefixime group as compared to 1 out of 88 patients (1%) in gatifloxacin group(Odds Ratio [95%CI] = 0.031 [0.004 – 0.237], p<0.001).",8185,8408,True
5057363,12272,significantly increase,"ypersensitivity and injection site reactions were more common, and more patients withdrew due to AEs, in the atacicept group.",6597,6723,True
5057363,12272,significantly increase,"Hypersensitivity reactions were more frequent in atacicept‐treated patients (9 [50.0%]) than in placebo‐treated patients (2 [22.2%]), and led to withdrawal in 2 atacicept‐treated patients.",38277,38465,True
57751,11282,,"there is no data of difference between the two groups - bezafibrate and placebo, only that there is increase of the hdl with bezafibrate",-1,-1,False
5809707,11682,significantly increase,The time to achieve a PADS of 10 was significantly higher in group 3 compared to the other two groups.,5073,5175,True
4218710,13005,no significant difference,"Three patients in group A (Fig. 1) and six in group B required a skin transplant for skin defects, but the rate of skin transplantation was not statistically different between the two groups (P=0.21; Table II).",12372,12690,True
5027814,12520,significantly increase,"fter 11 years, risk of CDMS remained lower in the early-treatment arm compared with the delayed-treatment arm (p = 0.0012),",71938,72079,True
5027814,12520,significantly increase,Time to CDMS was shorter in the delayed-treatment arm (log rank p = 0.0034),86884,86977,True
3532036,12513,significantly increase,The incidence of diarrhea and hand-foot syndrome tended to be higher in the sorafenib group.,4519,4611,True
3532036,12513,significantly increase,"The incidence of diarrhea and hand-foot syndrome was significantly higher and that of rash and hypertension was slightly higher, although not significantly, in the sorafenib group than in the capecitabine group.",14477,14689,True
1868017,13052,significantly increase,"In women, significant differences in the changes between the groups were found in usual activities (p = 0.005) and discomfort/symptoms (p = 0.047). F",5648,5798,True
1868017,13052,significantly increase,All improvements were in favour of the intervention group.,5986,6044,True
4166058,13383,no significant difference,"There was no significant difference between the groups in the need for nCPAP, invasive ventilation, apnea, nasal trauma, and CLD. T",4520,4651,True
4166058,13383,no significant difference,Table 3 shows the nasal mucosa injury in the left and right nostrils in both groups. Fisher's exact test showed that there was no significant difference in the severity of the mucosa injury between the two groups (P value >0.05).,17215,-1,True
3376123,11869,significantly decreased,At 52 weeks mild and moderate POCD were significantly lower in the intervention group (84% v 56% χ2 = 5.9 p = 0·015 and 37.5% v 11.1% χ2 = 5.4 p = 0·02).,23927,24103,True
5773985,13178,significantly increase,he mean duration of postoperative analgesia in bupivacaine group (508.92 ± 63.30 minutes) was quite less than the buprenorphine combination group (1840.84 ± 819.51 minutes).,4765,4939,True
5773985,13178,significantly increase,"However, the mean duration of postoperative analgesia in bupivacaine group (508.92 ± 63.30 min) was observed to be quite less than buprenorphine combination group (1840.84 ± 819.51 min), and value was found to be highly significant statistically (P < 0.001) [Table 2].",16442,16769,True
2869037,12430,no significant difference,verage score of preference was 2.9 ± 1.3 (F) versus 3.0 ± 1.3 (Z; p = NS).,4442,4533,True
3654568,12981,no significant difference,"verall AE rates were similar for canagliflozin 100 and 300 mg and placebo (78.9, 74.2 and 74.4%).",6307,6405,True
3685778,12073,significantly decreased,"Sildenafil group fetuses demonstrated a significant decrease in systolic/diastolic ratios (0.60 [SD 0.40] [95% Cl 0.37-0.84], P=0.000), and pulsatility index (0.12 [SD 0.15] [95% Cl 0.02-0.22], P=0.019) for the umbilical artery",4111,4372,True
3685778,12073,significantly decreased,"Mean umbilical artery pulsatility index (UA PI) significantly decreased in the Sildenafil group in comparison with the placebo group (0.12 [SD 0.15] [95% Cl 0.02-0.22], P=0.019. I",16199,16395,True
4210946,13221,significantly increase,"Compared with the control group, girls in the intervention group were significantly more likely to report that breast cancer is an illness caused by cigarette smoke (adjusted relative risk [ARR] 1.33, 95% CI 1.05-1.68) and to agree that exposure to SHS increases their risk of breast cancer (ARR 1.10, 95% CI 1.02-1.20).",8582,8902,True
4210946,13221,significantly increase,"a significantly greater proportion of girls in the intervention group (170/194, 87.6%) compared with the control group (244/305, 80.0%) agreed with the statement that being exposed to SHS increases their risk of breast cancer (P=.03).",48202,48454,True
3516972,13029,significantly increase,Daily	3 [2-4]	5 [4-7]	0.003,31152,31320,True
3516972,13029,significantly increase,"n the early postoperative period in patients with sealant used, painful ailments were relatively less intense (VAS scale, 2nd day); patients operated on in such way came back earlier to everyday activities. The differences appeared also on the 7th postoperative day, but they were statistically insignificant.",33143,33475,True
3516972,13029,significantly increase,Smaller painful ailments after using sealant in the early postoperative period are confirmed by significantly shorter time necessary for return to daily activities,29953,30117,True
5561409,11819,significantly decreased,"he night with nicotine patch showed significant increase in sleep latency, wake after sleep onset, and stage 1 sleep; and decrease in total sleep time, sleep efficiency, and percentage of REM sleep.",4022,4221,True
5561409,11819,significantly decreased,"Among sleep architecture measures, on the nights with nicotine patch, as compared to the nights with placebo patch, percentage of stage 1 was increased (15.5% vs. 10.9%, p<0.01) and percentage of stage REM was decreased (19.7% vs. 23.4%, p<0.05).",18465,18711,True
5302797,12967,significantly increase,"owever, the QET group had significantly longer (p < .001) QE1 aiming durations (M = 594.15, SD = 150.09ms) at retention compared to the TT group (M = 297.80, SD = 176.67ms).",46178,46440,True
2529259,12567,no significant difference,"Postpartum blood loss, drop in hemoglobin, and use of additional interventions (blood transfusion, uterine packing, and balloon tamponade) were lower in misoprostol group, but did not reach statistical significance.",23909,24126,True
5747130,13293,significantly decreased,"and pH decreased to 7.40 (95% CI 7.36–7.43) in the VST group vs. 7.26 (95% CI 7.22–7.30) in the bronchoscopy group (p < 0.001), at the end of the intervention.",6085,6264,True
5773985,13177,no significant difference,There was no significant difference between the two groups regarding the onset of action of the anesthetic effect and duration of anesthesia.,5105,5246,True
5773985,13177,no significant difference,"Similarly, there was no significant difference in the duration of surgical procedure (P = 0.76) and duration of anesthesia with respect to initial recovery from anesthesia and complete recovery of sensation in both groups (P = 0.32, P = 0.63, respectively).",16133,16441,True
88884,11191,,there is no specific comparison between the two groups about knowledge of tobacco,-1,-1,False
1888710,11324,significantly decreased,"No significant differences were found on the anthropometric data for the girls, though experimental girls engaged in significantly less MVPA and VPA during recess than control girls (p < 0.01).",25827,26040,True
1914073,11239,no significant difference,"After three months there was a statistically significant improvement in GHbA1c in the paroxetine group (mean change from baseline = 0.69%-units, p = 0.001) but not in the placebo group (mean change = 0.11%-units, p = 0.33) (Figure 2).",17903,18186,True
5799931,11882,significantly decreased,A higher number of mature (metaphase II) oocytes were obtained in Group B compared to Group A (OR of 0.47; CI: 0.38–0.57; P < 0.01).,5720,5869,True
1550594,11624,no significant difference,"The difference was more pronounced during the first 6 months of the intervention (150 messages in the intervention group vs. 88 in the control group, p=0.05) than the second 6 months (109 messages vs. 103, p=0.66).",31133,31348,True
3493727,13078,significantly increase,"The mean propofol infusion rate was lower in the combination group (0.118±0.03 mg/kg/min vs 0.160±0.06 mg/kg/min, p<0.001),",16907,17031,True
5710015,12912,significantly increase,McGrath MAC significantly improved the Cormack Lehane grade for nasotracheal intubation compared with Macintosh laryngoscope (p < 0.05).,6792,6948,True
3686162,13152,no significant difference,"Delirium occurred in 4.9% (95% CI 2.3% to 7.3%) of the intervention group (15/305) and in 5.9% (20/339; 95% CI 3.8% to 9.2%) of the group receiving usual care. No difference was observed between groups (χ2; p=0.5). The intervention had no effect on delirium duration, severity, discharge destination or length of stay.",7879,8208,True
5862433,12649,significantly increase,"V710 was protective against S. aureus infection (OR 0.67, 95% CI 0.48–0.91, p = 0.011), and remained so after correction for other predictors (OR 0.67, 95% CI 0.48–0.91, p = 0.012).",45359,45574,True
1784583,11229,significantly increase,"By 12- and 24-h post-treatment, 44.4% and 72.8% of patients in the butoconazole treatment group reported first relief of symptoms versus 29.1% and 55.7% of patients in the fluconazole group (p = 0.044 and p = 0.024 respectively).",2892,3122,True
4706730,12577,no significant difference,"Although the need for operation and extra dose of MTX were lower in the double dose group (15.8% vs. 18.8% and 5.26% vs. 13.2%, respectively), these differences were not significant too.",5402,5588,True
3510731,12232,significantly decreased,"Group B was approximately twice as likely to have clicked on the protocol and results links,",18001,18093,True
3661822,12231,significantly decreased,Permanent medication reductions/discontinuations occurred most often because of abnormal liver transaminases and were lowest in the M + R group (P = 0.005).,3685,3858,True
3611743,13308,significantly increase,"However, children receiving combination glutamine, zinc, and vitamin A performed significantly better on WRAML-2 verbal learning than the placebo group, with mean age-adjusted scores of 9.28 (SD 3.41) and 7.28 (SD 3.34), respectively (p = 0.02).",24225,24488,True
1079947,11278,significantly increase,"Although the maximum inspiratory slope was already at baseline within normal postmenopausal range, MPA almost doubled the slope.",31007,31136,True
1079947,11278,significantly increase,"The median of maximum inspiratory slope increased from 10.7 (IQR 4.6; 95% CI 6.5, 30.0) U/50-1 at baseline to 16.8 (IQR 30.7) U/50-1 with MPA (95% CI 11.8, 59.0; p = 0.042) during stage 4 sleep.",26882,27076,True
5865491,12449,significantly increase,The improvement in “on” time without troublesome dyskinesia was significantly greater with ER CD-LD versus IR CD-LD (Fig. 1B; ADVANCE-PD) and with ER CD-LD versus CLE (Fig. 1E; ASCEND-PD) in patients receiving a concomitant dopaminergic agonist.,17825,18144,True
5777928,12972,significantly increase,"EDOF was significantly better than AOMF and AOP for mean stereoacuity (36 and 13 seconds-of-arc, respectively: p ≤ 0.05).",6008,6147,True
4706730,12578,no significant difference,"The rate of operation was 19% and 16% in single and double dose groups, respectively (P = 0.76).",15291,15387,True
3578670,12819,significantly increase,"Of the 112 patients with a stated preference, a significantly greater percentage preferred brinzolamide/timolol compared with dorzolamide/timolol (67.0% versus 30.4%; P < 0.001)",14693,14887,True
4713062,12339,significantly increase,"he results of this study extend these findings and demonstrate that CaBF, cerebral oxygen delivery and cardiac contractility also increase more rapidly and to a greater extent in asphyxiated near-term lambs given a single 30 s SI.",42199,42430,True
3661377,12394,significantly increase,"After 16 weeks of treatment, mean changes from baseline in MCS scores were significantly greater with apremilast 10, 20, or 30 mg BID than placebo (Figure 1)",29689,29883,True
3661377,12394,significantly increase,"Statistically significant and clinically meaningful improvements in SF-36 MCS and domain scores were reported by patients treated with apremilast, most evident in the 20- and 30-mg BID dose groups,",40448,40645,True
4689586,12774,significantly increase,MDMA/MPH > MDMA > MPH robustly induced an epinephrine-dominant stress response.,7195,7274,True
4689586,12774,significantly increase,"The increase in epinephrine concentrations was higher in individuals exposed to MDMA/MPH (p < 0.0001) than in those exposed to MDMA alone (p < 0.01) and lowest in participants after MPH intake alone,",21822,22021,True
5883519,12471,significantly decreased,"GH treatment reduced low density lipoprotein cholesterol (LDL-C) (2.20 ± 0.45 vs. 2.63 ± 0.76 mmol/L, P = 0.027),",5136,5269,True
5883519,12471,significantly decreased,"At the 6-month visit, LDL-C values decreased (2.20 ± 0.45 vs. 2.63 ± 0.76 mmol/L, P = 0.027) (Fig. 2c) and HDL-C level increased (1.45 ± 0.40 vs. 1.19 ± 0.23 mmol/L, P = 0.016) (Fig. 2d) in the rhGH treatment group compared with the control group.",30976,31336,True
5545112,12779,no significant difference,"In the 2,000 IU of vitamin D3 group the mean decrease in the Partial Mayo UC Score was −0.5 ± 1.5 (p = 0.38) compared to −1.3 ± 2.9 (p = 0.19) in the 4,000 IU vitamin D3 group but this was not statistically significant. C",6441,6718,True
4458006,13216,no significant difference,"There was no statistically significant difference between the two groups at 2, 4, and 6 weeks after facial nerve surgery (p > 0.05).",5602,5751,True
3540345,13236,significantly decreased,"The difference observed between those who had seen the video and those who had read up on the technique turned out to be an average of 6.19 points in favour of the first (P < 0.05). The results of the RCT demonstrated that students who had seen the video were better able to apply the technique, resulting in a better performance.",6321,6669,True
3540345,13236,significantly decreased,We also demonstrated that those who saw the video were better able to apply the technique.,22316,22407,True
1863515,11602,significantly decreased,"Between 26 and 35 wk, haemoglobin, leucocytes, and absolute neutrophil counts decreased in zidovudine-exposed compared to unexposed women (mean difference [95% CI] −0.4 [−0.5 to −0.3], −423 [−703 to −142], −485 [−757 to −213], respectively).",6967,7209,True
3701833,12742,significantly increase,"Finally, with regard to the MGI, a significant reduction in the mean gingival scores was seen in the lycopene group at the end of two weeks (P<0.01) and a highly significant reduction at the end of four weeks (P<0.001) (Table 3).",22817,23128,True
3782125,12245,no significant difference,"The biochemically validated quit rate at 6 months was higher in group A2 (12.6%; 35/278) than in group A1 (7.7%; 22/284), but the difference was not statistically significant (OR = 1.7, 95% CI: 0.9–3.0).",22856,23059,True
5818021,12236,significantly decreased,"This was significantly reduced in patients treated with cladribine tablets 3.5 mg/kg (−0.77% ± 0.94%, p = 0.02, n = 336) and 5.25 mg/kg (−0.77% ± 0.95%, p = 0.02, n = 351) compared with those treated with placebo (−0.95% ± 1.06%, n = 338; Figure 1(b)).",16121,16514,True
5818021,12236,significantly decreased,"the mean PBVC/year (months 6–24) was also significantly reduced in patients treated with cladribine tablets 3.5 mg/kg (−0.56% ± 0.68%, p = 0.010, n = 336) and 5.25 mg/kg (−0.57% ± 0.72%, p = 0.019, n = 351) compared with patients treated with placebo (−0.70% ± 0.79%, n = 338).",17317,-1,True
5799988,11727,no significant difference,"he differences in bacterial reduction between the groups were not statistically significant, and all the protocols were almost equally effective in elimination of bacteria [Table 2].",18892,19113,True
5777645,12289,significantly decreased,"From baseline to 12 months, the decrease in HbA1c levels was 1.05% (SD = 2.0; CI95%: 1.54;-0.56) in the intervention group compared with 0.15% (SD = 1.7; CI95%: -0.56; 0.26) in the control group, p = 0.006.",13076,13283,True
3616744,13199,significantly decreased,"At the 9-month study endpoint, 22.3% of subjects who continued with atomoxetine exhibited relapse (defined as symptom return ≥ 90% of baseline in ADHD Rating Scale (ADHD-RS) total scores and ≥ 2 points on the CGI-Severity [CGI-S] scale) compared to 37.9% of those given a placebo (P = 0.002).",19483,19793,True
5807541,12734,significantly decreased,"TAU participants who elected to try OLP for 21-days after the main study reported reductions in fatigue of a similar magnitude for fatigue severity and fatigue-disrupted quality of life (23% and 35%, respectively).",5908,6122,True
5807541,12734,significantly decreased,"Participants randomized to OLP also reported a statistically significant difference in the mean change scores in MFSI-SF-30 (i.e., fatigue-disrupted quality of life) in OLP group compared to TAU (MD 11.76; 95%, CI: 4.66–18.86, p = 0.002, d = 0.76)",25651,25915,True
3698202,12711,no significant difference,"No detectable differences were present in psychometric scores of perceived recovery, soreness, or readiness to train (p > 0.05).",6465,6594,True
4675066,13026,no significant difference,No differences were identified between groups in any seco,7853,7910,True
4675066,13026,no significant difference,"The median (interquartile range) breast milk iodine concentration at 6 weeks after birth was 107 (79–147) μg/l overall, and there was no difference in breast milk concentration between the iodine and the placebo group (Table 3).",26391,26660,True
1713262,11480,significantly decreased,Vomiting was reported significantly less often in the Cotrifazid group than in the mefloquine group (p < 0.001);,32615,32745,True
5698974,11893,no significant difference,he knee range of motion in Endobutton and Rigidfix were 135.73 ± 2.63 and 129.87 ± 7.14° resprectively (P = 0.06).,4168,4299,True
1913056,11367,no significant difference,"ompared to the control condition, lactulose/rhamnose ratio after ingestion of indomethacin plus placebo was significantly increased to 0.039 (0.035–0.068); P < 0.01). The indomethacin-induced increase was neither affected by administration of encapsulated ATP (0.047 (0.033–0.065)) nor adenosine (0.050 (0.030–0.067)). Differences in L/R ratios between the conditions with indomethacin plus placebo, ATP or adenosine were not significant.",6115,6553,True
29012,11388,significantly decreased,"The cumulative bronchial secretion radioactivity obtained when patients received cisapride was significantly lower than when patients received a placebo: 7540 ± 5330 and 21965 ± 16080 cpm, respectively (P <0.05).",3932,-1,True
1177952,11246,no significant difference,The mean LVEF was 43.7 ± 11.0 % in the GIK group and 42.4 ± 11.7% in the control group (P = 0.12).,6576,6674,True
2869037,12432,no significant difference,Rate of recurrence was 21 (F) and 24% (Z; p = NS).,4692,4760,True
3131514,12756,significantly decreased,"Compared with placebo, prednisolone treatment tended to decrease lipolysis in the fasted state (p = 0.062), but both prednisolone 7.5 mg and prednisolone 30 mg decreased insulin-mediated suppression of lipolysis by 11 ± 5% and 34 ± 6%, respectively.",5251,5521,True
3646783,13193,significantly increase,30-Months inhaled steroids increased the percentage stained area of versican (9.6% [CI 0.9 to 18.3%]; p = 0.03) and collagen III (20.6% [CI 3.8 to 37.4%]; p = 0.02) compared to placebo.,10583,10769,True
4702321,13195,significantly increase,"Mean change on the Body Image, Eating Problems, Health Perceptions, Physical Functioning, Respiratory Symptoms, Social Functioning, Treatment Burden, and Vitality scales was consistently higher for ivacaftor vs. placebo.",21139,21360,True
4702321,13195,significantly increase,"Differences between treatment groups (favoring ivacaftor) were greatest for Respiratory Symptoms (p < 0.001), Physical Functioning (p = 0.002), Health Perceptions (p = 0.019), and Vitality (p = 0.030).",25789,26062,True
5827032,12907,significantly increase,"Two-sided P values show that the addition of L (38.7% vs. 12.7%, P = 0.001) significantly increases the rate of pCR in the breast and the axilla (TpCR) and the overall response rate (ORR; 93.5% vs. 73.0%, P = 0.003).",4852,5120,True
3478157,12370,significantly increase,There was a significant difference for VXP versus placebo comparison of mean (sd) EDITS scores of patients: 82.31(20.23) vs 36.78(22.53) and partners :(82.75(9.8) vs 18.50(9.44);P < 0.001.,5746,5955,True
3478157,12370,significantly increase,Subjects and female partners in the VXP group reported significantly higher (P < 0.0001) scores of treatment satisfaction by EDITS than those in the placebo group (Table 4).,34027,34260,True
3767897,11719,significantly increase,"On the clinical assessment, the mean VAS score was significantly different immediately after surgery between group I and group II (5.7 vs. 4.5; p=0.006), but showed no significant difference thereafter.",17389,17591,True
5782437,12261,significantly decreased,"The symptoms of redness, edema, and pain on the treated areas with laser were significantly lesser on the FCL + PRP (left) side as compared to the FCL-only (right) side.",4185,4354,True
1501010,11333,significantly increase,"However, duration of illness was significantly greater in the control group, which also showed a trend towards higher BPRS and lower FPS scores.",23050,23195,True
1501010,11333,significantly increase,"At T1, the FPS increased in both (46.6 ± 13.1 versus 39.8 ± 14.5; t = -1.887, df = 57, p = 0.06). At T2, a the experimental group showed further improvement compared to no further improvement in the control group (49.0 ± 14.3 versus 39.9 ± 14.3; t = -2.360, df = 53, p < 0.05)",27586,27863,True
5852777,12319,significantly increase,Bifidobacterium count increased significantly (p < 0.05) in the Synergy 1 group.,4954,5061,True
5852777,12319,significantly increase,"After the experiment, a significant (p < 0.05) increase in faecal acetate and butyrate levels was observed in the group receiving Synergy 1",22531,22687,True
30713,11170,significantly increase,There were statistically significant increases in sputum volume during the periods of CLR.,5045,5135,True
1569640,11425,significantly decreased,"Reduction from baseline in maximum postprandial glucose excursion were significant in the nateglinide group only (nateglinide −0.71, gliclazide −0.10 mmol/l; P = 0.037 for difference)",3564,3767,True
4218710,13006,significantly decreased,"The intra-operative blood loss, intra-operative volume of irrigation saline and length of the hospital stay were significantly reduced in group A compared with group B.",4679,4848,True
1550249,11576,no significant difference,"The difference in blastocyst formation rates among the 14 cycles with blastocyst stage embryo transfer was nearly statistically significant at an alpha of 0.05. However, given that this probability estimate does not include an adjustment for multiple comparisons (thus increasing the potential for type I error), and none of the many other comparisons that were made approached statistical significance, we believe this difference was most likely due to random chance.",18650,19118,True
3953523,13341,no significant difference,The aceclofenac CR and aceclofenac IR were equally effective in patients with chronic knee OA and the clinical trial results didn't show any significant difference in safety.,5129,5304,True
5819581,13422,significantly increase,"Patients in both the IPV group and the HFCWO group showed a significant improvement in the tests of dyspnea and daily life activity evaluations (modified Medical Research Council scale, BCSS, and CAT) compared to the control group, a",5071,5304,True
3738453,12108,no significant difference,"In addition, the blood caffeine level also increased only in the caffeine group (P = 0.008).",4250,4359,True
1065070,13794,significantly increase,"EVLWIST in the OA group had increased by 6.4 ml/kg and 9.3 ml/kg relative to the LPS and the sham-operated groups, corresponding to increments of 54% and 104%, respectively (P < 0.05).",15249,15465,True
1065070,13794,significantly increase,"As shown in Fig. 5, EVLWIG in the OA group increased by 4.7 ml/kg and 5.6 ml/kg relative to the LPS and the sham-operated groups, amounting to increments by 65% and 90%, respectively (P = 0.001).",18091,18351,True
5707413,13102,no significant difference,The difference in the median change in ST between the WRPT and PORT groups was not statistically significant at either the end of RT (P = .216) or 3 months after RT (P = .277).,27963,-1,True
3476989,13696,significantly decreased,The pain increase in the active side of the shoulder/neck was significantly lower for the coffee consumers than for the abstainers,10726,10856,True
3474778,13784,,"invalid criteria data in the question ""for all household members"" ",-1,-1,False
5891985,13805,significantly increase,"Early phase insulin secretion index (ΔI30/ΔG30) (24.94 [7.78, 38.89] vs 31.13 [17.67, 59.09], P = 0.031), fast plasma insulin (104 [51, 123] vs 113 [54, 171] mIU/L, P = 0.015), 60 min plasma insulin (326 [165, 441] vs 471 [334, 717] mIU/L, P = 0.005), 120 min plasma insulin (401 [193, 560] vs 500 [367, 960] mIU/L, P = 0.047), and insulin area under the curve (AUCins) (648 [321, 742] vs 738 [451, 1118] mIU/L, P = 0.005) significantly increased with liraglutide treatment.",26187,26713,True
5891985,13805,significantly increase,"he differences in AUCins (ΔAUCins) before and after liraglutide treatment (738 [451, 1118] vs 594 [357, 1216] mIU/L, P = 0.014) were remarkably enhanced compared to that in metformin therapy",26714,26904,True
3474778,13785,no significant difference,"While reduced WAZ was associated with reported diarrhea (−0.26; 95% CI: −0.37 to −0.14, p<0.001), there was no difference in WAZ between intervention and control groups.",7611,7800,True
4497726,12252,significantly increase,Percent change in VO2 peak (blue bars) increases in a dose-response fashion across the PP exercise groups.,46639,46756,True
4497726,12252,significantly increase,"We observed a dose-response effect of AEx on cardiorespiratory fitness in the ITT cohort with linearly increasing gains in cardiorespiratory fitness (%Δ in VO2 peak) across dose groups: control = -4.4%, 75min/wk = 6.8%, 150min/wk = 7.7%, 225min/wk = 9.9% (Table 2). Th",31057,31390,True
1913939,13522,significantly increase,"ubjects using the Web-based program performed significantly better than the print group on Attitudes Toward a Healthful Diet (F1,415 = 7.104, P = .008)",5748,5927,True
1569640,11427,significantly decreased,"Reduction from baseline in maximum postprandial glucose excursion were significant in the nateglinide group only (nateglinide −0.71, gliclazide −0.10 mmol/l; P = 0.037 for difference).",3564,3768,True
3664374,13632,significantly increase,"Significantly more patients in the adalimumab group achieved ASAS40 at week 12 compared with patients in the placebo group (36% vs 15%, p<0.001).",6706,6852,True
102323,11297,significantly increase,he mean changes in VAS were significantly different between the EA and placebo group as well as the EA and diclofenac group (Table 4 and Figure 2).,27094,27317,True
102323,11297,significantly increase,VAS	-22.86 (4.02)	-32.99 (3.94)	-48.24 (3.59)	-35.59 (2.74)	<0.05†,30512,30701,True
102323,11297,significantly increase,"his study also demonstrated that EA was significantly more effective than placebo with respect to changes in VAS and Lequesne's functional index, and significantly more effective than diclofenac with respect to the changes in VAS.",41755,41985,True
4588672,13676,no significant difference,"The SFT was marginally higher 2 weeks after intervention in CIAT patients than controls (Mean 21 vs. 12; difference 9, 95% CI −0.3 to 17.8, p=0.058). This difference was not sustained at twelve weeks after intervention.",26546,26783,True
5850179,13857,no significant difference,The all‐cause mortality was 5.3% in the morphine group versus 5.8% in the no‐morphine group (P=0.89).,20241,20360,True
