PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
1619408,11527,significantly decreased,"Significantly more patients discontinued from the study in the alendronate group (134/529, 25.3%) compared with the ibandronate/PSP group (107/547, 19.6%; p = 0.023).",32203,32370,True
3698474,12637,significantly increase,"Heart rate (P = 0.02), systolic blood pressure (P < 0.0001), and RPP (P = 0.002) were higher for supplement compared to placebo.",4141,4323,True
2529259,12566,no significant difference,"Total blood loss post-treatment (ml)			
 mean ± sd	175 ± 168	187 ± 207	p = .809",25483,25692,True
5561409,11816,significantly decreased,"On the nights with nicotine patch, as compared to the nights with placebo patch, TST (321.8 minutes vs. 422.7 minutes, p<0.01) and sleep efficiency (72.5% vs. 91.6%, p<0.01) were decreased",18042,18230,True
1550632,11529,significantly increase,"While we found statistically significant differences in quit rates in smokers in the contemplation stage favoring the original program (OR=1.54, CI 1.18-2.02, P=.002), no between-group differences in quit rates were observed in smokers in the precontemplation (OR=1.07, CI 0.36-3.14, P=.91) and preparation (OR=1.15, CI 0.97-1.37, P=.10) stages of change.",5615,6024,True
1087200,12834,significantly increase,"Carriers in the co-artemether group harboured gametocytes at significantly lower densities, for shorter periods (0.3 d versus 4.2 d; p < 0.0001) and were less infectious to mosquitoes at day 7 (p < 0.001) than carriers who had received CQ/SP.",7515,7797,True
3599931,11854,significantly decreased,"At six-month follow-up, there was a significant weight decrease of −1.15 kg, (CI 95% -2.11 to 0.19) in the intervention group compared to a weight increase in the standard care group (+0.5 kg, CI 95% -0.42–1.42, p=0.017).",6390,6611,True
5777682,13104,significantly decreased,"When pain for the Lozenge group was measured as the mean pain score 60 minutes after lozenge administration, the intensity of oral cavity pain was significantly lower in the Lozenge group than in the Control group (mean difference: −18 mm, 95% CI: −27 to −10, P = 0.0002).",27375,27664,True
4644613,11729,no significant difference,A comparison of the HRSD scores showed similar changes between the groups.,32489,32563,True
5842470,12122,no significant difference,The differences in body temperature between groups were not significant (P = 0.218).,13057,13158,True
4681166,12810,significantly increase,a larger relative increase (per kg bodyweight) in fat-free mass was observed in the protein vs. carbohydrate group (P < 0.05) without significant differences to the combined group.,5668,5868,True
5980265,13022,no significant difference,"Overall, 14/40 dogs (35%) died, with no significant (P = .507) mortality rate difference between the fenoldopam (6/20 dogs; 30%) and placebo (8/20; 40%) groups.",6120,6297,True
1131903,11545,no significant difference,"On characterising murmurs the group using conventional stethoscopes had 45 correct and 66 incorrect responses, while the students using the electronic stethoscope had 42 correct and 66 incorrect responses (p = 0.76).",16903,17119,True
3483098,12047,significantly increase,"The mean number of daily boluses increased in the Sensor On arm (6.8 ± 2.5 vs 5.8 ± 1.9, p < 0.0001)",5691,5808,True
5732440,12786,significantly decreased,Statistical differences were obtained between groups for HbA1c and BMI: EG had a decrease in 11% more (effect-size r2 = .11) than CG for HbA1c (p < .001) and 4% more (effect-size r2 = .04) in BMI (p < .05).,5935,6179,True
3544352,12946,no significant difference,"Before intraocular lens implantation, the mean incision size was 2.24 ± 0.06 mm in both groups (P = 0.75).",3600,3723,True
4527103,13258,no significant difference,No significant differences in cough severity or resolution were found between the two groups of children in any of the 28 days of the study.,5938,6079,True
1914252,11466,significantly decreased,A significant reduction in antibodies against oxidized LDL was seen in the aggressive (13.4%; P < 0.001),5171,5292,True
5834159,13280,no significant difference,"HIV testing uptake was 34.7% in the SoC arm, 40.2% in the PoC CD4 arm (RR1.16, CI 0.99–1.36, p-value = 0.060) and 39.9% in the PoC CD4 + HH-IPT arm (RR = 1.15, CI 0.99–1.35, p-value = 0.075).",17536,17728,True
1913915,11547,significantly increase,"At Week 12, median improvement in trough FEV1 response with tiotropium versus placebo was 0.06 L (p = 0.0102).",4169,4290,True
5843437,12263,no significant difference,"Although the mean length and LAZ increments between baseline and end of intervention was greater in the Shadameen group (3.36±1.04 cm) (0.17±0.390) in comparison to group 2, this rate did not differ significantly (3.10±1.02 cm) (p=0.31), (0.10±0.39) (p=0.53).",21772,22031,True
3948438,13321,no significant difference,"There were no significant differences in mean arterial pressure, heart rate, and recovery time during emergence between the two groups.",4521,4656,True
2855860,12848,no significant difference,"Median overall survival (15.3 vs. 24.6 months; HR, 1.17; two-sided P = 0.350) and objective response rates (11 vs. 16%; odds ratio, 0.65; P = 0.109) were numerically inferior with sunitinib versus capecitabine.",6606,6850,True
5842470,12124,no significant difference,Differences in the blood electrolytes were not significant between groups (sodium P = 0.707; potassium P = 0.581).,15142,15291,True
5333470,13400,significantly decreased,RSS scores was lower in the dexmedetomidine group than in the control group (Fig. 3. (a). P < 0.035).,23505,23662,True
3672778,12202,significantly decreased,F and F + A led to greater reductions in ER versus A (both P = 0.0001),6409,6497,True
5752787,12079,significantly decreased,"At 72 h, Group T had significantly higher sodium levels as compared to Group H (133.4 ± 1.9 vs. 131.3 ± 2.4 mEq/L).",4294,4410,True
3735277,12098,no significant difference,"Levels of triglycerides, LDL-C, and total cholesterol did not change significantly.",21822,21906,True
5883528,12953,significantly increase,"FMD and nFMD AUC(0–240) were significantly higher following HIT than following MCT (46.9%, P = 0.021 and 67.3%, P = 0.009, respectively).",8497,8680,True
5816600,13219,significantly decreased,"In patients with G3b and/or A3, the incidence of cardiovascular and renal events was significantly less in ARB group than in non-ARB group (HR = 0.465: 95%CI = 0.224–0.965; P = 0.040) (Fig. 1(a)). On the other hand, in the other patients, there was no significant difference regarding incidence of cardiovascular and renal events between ARB and non-ARB groups (HR = 0.913: 95%CI = 0.538–1.551; P = 0.737) (Fig. 1(b)).",28969,29467,True
4595873,12662,significantly decreased,Statistically significant better results in the WOMAC score and visual pain scale was determined in PRP group than HA group at 3 months and 6 months follow up.,4017,4177,True
3987889,11908,no significant difference,no significant change in endurance was observed.,5264,5312,True
5755650,13387,no significant difference,The change of eGFR showed no significant difference between the amlodipine group (-1.58 ± 10.1 mL/min/1.73 m2) and the benidipine group (0.83 ± 13.2 mL/min/1.73 m2) (P = 0.170).,19279,19478,True
5891027,11784,no significant difference,MAP (mmHg)	75 ± 11	79 ± 11	0.26,33268,33434,True
3531427,11746,significantly decreased,"Oxygen saturation after iloprost inhalation at rest (SpO2 rest) was significantly different across the study groups (p<0.001). Low dose iloprost (EDOM: −1.0%, 95% CI: −1.9–−0.1%, p = 0.035) as well as high dose iloprost (EDOM: −2.2%, 95% CI: −3.1 −1.2%, p<0.001) significantly diminished SpO2 rest.",31248,31575,True
1783850,11221,significantly increase,"Early apoptotic cells (annexin positive, PI negative) (%)	16.45 ± 13.36/20.70 ± 12.21	33.21 ± 17.85/17.62 ± 8.06 a	0.003/0.180",22521,22744,True
1702540,11346,significantly decreased,"In the hungry trained group, the mean estimated glycemic concentration was 78.1 ± 6.7 and the mean measured value was 80.1 ± 6.3 mg/dL (Table 2; Figure 3). This measured glycemia was significantly lower than the measurements in hungry control subjects (89.2 ± 10.2 mg/dL) and in not-hungry subjects of both trained (90.0 ± 6.6 mg/dL) and control (90.6 ± 10.9 mg/dL) groups (Table 2)",24598,25095,True
3935224,12132,significantly increase,"Using a nonparametrical analysis, there were significant improvements in the face scale for mood when rated by both the participants (p < 0.01) and the care workers (p = 0.017).",6063,6277,True
3376123,11865,significantly decreased,At one week post-operatively the treatment group showed significant reduction in the number of people developing mild (58% v 89% Fisher’s exact test p = 0·018) and moderate (χ2 = 4.4 57% v 26% p = 0·037) POCD.,23313,23533,True
2667135,12635,significantly increase,"A higher rate of clinical success at the test-of-cure visit was observed among CoPAT patients (89/103, 86.4%) compared with that among IPAT patients (54/97, 55.7%) (P < 0.001).",34682,34875,True
3647148,12249,no significant difference,"Haemoglobin, weight, and height were not significantly affected.",21395,21459,True
57750,11249,no significant difference,Overall	12.6	13.6	0.137	11.6	12.7	0.08,29423,29599,True
4745960,13206,no significant difference,The postoperative visual acuity and IOP were not significantly different.,4344,4419,True
5976307,13101,significantly increase,the incidence rate of myoclonus was significantly higher in the etomidate group (16.1%) than in the propofol group (1.6%) (P = .004).,6907,7058,True
1866019,11599,significantly increase,"compared with those receiving placebo, esomeprazole-treated patients reported better GI symptom relief and HRQL as assessed using the GSRS and QOLRAD instruments.",25935,26097,True
5027814,12523,significantly increase,"Over the entire study period, the mean PASAT-3 total score was higher in the early- than the delayed-treatment group (p = 0.0070). PASAT-3 = Paced Auditory Serial Addition Task–3.",90788,90984,True
4784348,13243,significantly increase,"Despite there was no change in the primary outcomes (body mass index and percentage of fat mass), our findings suggest that the adolescents who joined the Next.Step program showed a significant increase in the indices of positive perspective of life and of perception of benefits of the intervention.",27774,28074,True
1913056,11366,no significant difference,"Differences in L/R ratios between the conditions with indomethacin plus placebo, ATP or adenosine were not significant.",6434,6553,True
3751573,13244,significantly decreased,"Students who participated in the corporate-academic cooperation program achieved a statistically significant improvement in nursing competence and retention rates relative to those who participated in the externship program (p < 0.01 and p < 0.05, respectively).",4664,4966,True
5814604,13330,significantly increase,"Based on a normalized version of the METs ≥3 data, the moderate-to-vigorous physical activity (MVPA) evening peak group (n=108) had a higher body mass index (P=.03), waist circumference (P=.02), and hip circumference (P=.03) than the MVPA noon peak group (n=61).",8230,8543,True
4169371,12142,significantly decreased,"Initial cure was achieved by 95.9% of patients in the ABLE group compared to 100% in the LAmB group (p = 0.028; 95% CI: −0.0663, −0.0150).",7917,8056,True
3661377,12393,significantly increase,"a greater proportion of patients reported improvements ≥MCID (20 mg BID, 49.4%, 30 mg BID, 44.3%) versus placebo (25.0%; P<0.04).",5262,5409,True
5791588,13228,no significant difference,"Although there were no major differences across the 3 vaccine groups in percentage of participants with measurable frequencies of IgG-secreting PB, there was a significantly higher frequency of PT-specific PB in the high aP dose Tdap group than in the low-dose group (p < 0.0015).",58060,58341,True
4694692,11944,no significant difference,"There were no clinically significant differences between groups in mean changes from baseline for pulse rate, heart rate, or QTc intervals.",30985,31124,True
3872578,13056,no significant difference,oxygen saturation was not statistically significant different between lidocaine and air groups during the 48 h (P = 0.134).,15570,15711,True
3713949,12329,significantly increase,"The percentages of participants who succeeded in weight maintenance or in further loss was 44.4% in ECT versus 10.5% in IP (OR 6.8, 95% CI 1.3-35.4, P=.014).",54984,55159,True
4757005,13064,significantly increase,The mean operative time in group B was 15.1±4.24 minutes and in group A was 32.5±4.76 minutes (P≤0.02).,3684,3788,True
5758845,13250,no significant difference,"In between-group analysis, the changes of qi deficiency scale and blood deficiency scale between baseline and end of the study did not show statistically significant difference (Table 4).",20788,21016,True
1590049,11445,no significant difference,Total Lymphocytesb (106/L)	+148.2 (58.0)	-159.3 (146.7)	0.07,25578,25729,True
3532083,12055,no significant difference,"Healing rates were also not different between treatments: at 12 weeks, the healing rate was 58% for 4LB and 53% for SSB; the corresponding rate was 71% and 78% at 26 weeks and 83% and 92% at 52 weeks (data not shown).",34179,34396,True
3580298,11940,significantly increase,"The difference in the IIEF-5 score between the 2 groups was not significant (1.2 for escalators vs. 0.8 for nonescalators, p=0.859) in 15 patients who showed no improvement of LUTS, and a statistically significant increase (4.6 for escalators vs. 1.7 for nonescalators, p=0.002) was observed in only 35 patients who had improved LUTS.",13398,13732,True
3576014,12766,no significant difference,"during the course of the study, no significant difference in heart rate was detected between the two groups and, after 6 months, there was no decrease in heart rate in the ACG (P = 0.23) or the UCG (P = 0.72).",17332,17575,True
5985578,12216,no significant difference,"Overall, there were no differences in TKR rates by treatment arm (39% LMWF-5A vs. 38% saline, p = 0.92).",5249,5371,True
535900,11380,significantly decreased,"Among persons consuming water C, both the systolic and diastolic blood pressures decreased significantly at 2 and 4 weeks.",14859,14982,True
5569261,12103,significantly decreased,A statistically significant result (p=0.001) in favour of intramuscular causing less pain at the injection site was noted.,5616,5738,True
5791469,11849,no significant difference,"The results of Kruskal–Wallis test indicated at postintervention phase that the mean score on variable knowledge of pregnant women had a statistically significant difference in three studied groups (P = 0.001). The result of Mann–Whitney U-test for pairwise comparison of groups showed that there was statistically significant difference in mean score for the variable of knowledge of pregnant women regarding tests after execution of intervention among face-to-face education and control groups (P = 0.001), and group education and control group (P = 0.001). But, there was no statistically significant difference among face-to-face group and group education class (P = 0.059).",23789,24535,True
5710015,12914,no significant difference,"With regard to desaturation, lip bleeding, and dental injury, there were no statistically significant difference among the three groups.",20216,20352,True
5827295,13169,no significant difference,Best corrected visual acuity’s improvement was comparable between continuous and split part-time occlusion (0.20±0.27 vs 0.21±0.25; p = 0.79).,4087,4246,True
1550825,11468,significantly increase,"The high dose salbutamol group had significantly more days alive and free of ALI than the low dose group (12.2 ± 4.4 days versus 7.6 ± 1.9 days, p = 0.02).",5293,5465,True
1804280,11561,no significant difference,"There were no differences in patient-reported outcomes or in patient-reported use of drugs, or uptake of health services.",6357,6478,True
3531427,11742,significantly decreased,"As compared to placebo, low dose iloprost was associated with reduced peak oxygen consumption (−76 ml/min, p = 0.002",6154,6271,True
1914073,11242,no significant difference,"There was no significant difference between the groups regarding body weight or BMI. Neither was any difference detected in serum glucose, serum c-peptide or serum SHBG.",27661,27830,True
4920563,11800,no significant difference,∆% cPSA values didn’t differ significantly from each other at any time points (p>0.05) (Table-2).,16682,16824,True
3580671,12422,no significant difference,"Possible meropenem-related clinical adverse events were rare and the rate in both groups did not differ (Additional file 4, Table S4).",55374,55564,True
4836696,12709,significantly increase,"Pre-dosing GSK457 for a week followed by a combination of GSK457 and the exendin-4 AlbudAb for 28 days resulted in a vehicle-subtracted weight loss of 30.8%, far exceeding the sum of the exendin-4 AlbudAb and GSK457 effects, p < 0.001 (Fig 4).",42654,42956,True
5728271,12802,significantly increase,"The results indicated that parents in the intervention group showed significant improvement in mental health compared with the parents in the control group at a 2-month follow-up: B=3.62, 95% CI 2.01 to 5.18, p<0.001.",6274,6491,True
5438446,12299,significantly increase,"Generic health status (EQ-5D, EuroQol 5-Dimension Questionnaire) between the groups differed significantly with better health status for the EDGE group (0.076, 95% CI 0.008-0.14, P=.03).",9701,9904,True
4809147,12705,significantly decreased,"The mean proportion of observed errors during steps 1 and 2 was also lower with Spiromax (12.4% and 0.8%) compared with Easyhaler (18.7% and 5.0%; both p<0.001) or Turbuhaler (17.6% (p<0.002) and 2.8% (p<0.001)); the mean proportion of observed errors was similar between the devices in step 3 (0.1%, 0.5% and 0.1% for Spiromax, Easyhaler and Turbuhaler, respectively).",22001,22370,True
4021157,12659,no significant difference,"Small for gestational age
5th-10th percentile
12 (4.4)
15 (5.5)
13 (4.9)
0.72
0.94",52793,53181,True
1821024,12152,no significant difference,Eleven patients allocated land exercise failed to complete treatment compared with 4 patients allocated hydrotherapy (p = 0.09).,5191,5320,True
2699722,12608,significantly decreased,"Among the n = 3,702 patients with a preintervention A1C test, A1C test rates were significantly lower in the three intervention groups (Mpt = 67.0, Mphys = 70.7, and Mpt × phys = 66.0) compared with that for the control group (Mc = 76.9) among patients not using insulin 6 months postintervention,",31563,31989,True
5891027,11786,no significant difference,arterial partial pressure of oxygen did not differ between the two timepoints (P = 0.19).,11738,11848,True
4987981,13295,significantly increase,"There was statistically significant difference in percentage of patients achieving 75 % reduction in PASI and ESI scores in metformin (p value – PASI = 0.001, ESI = 0.001) and pioglitazone groups (p vaue – PASI = 0.001, ESI = 0.001).",4379,4646,True
3718763,12023,significantly decreased,"Compared with placebo, IPE 4 g/day significantly reduced TG, non-high-density lipoprotein cholesterol, very-low-density lipoprotein cholesterol (VLDL-C), lipoprotein-associated phospholipase A2, apolipoprotein B (Apo B), total cholesterol, high-density lipoprotein cholesterol, VLDL-TG, oxidized LDL, and remnant-like particle cholesterol in all 3 diabetes groups, LDL-C in the total diabetes group, and hsCRP in the total and less-controlled diabetes groups.",5539,6009,True
1693922,13232,significantly increase,only the TCF group showed statistically and clinically meaningful improvement in global QOL (P = 0.001).,4180,4285,True
3961245,12985,no significant difference,"Both groups showed improvements in the QOL, and there was no significant difference observed between the groups.",7347,7459,True
3575558,11778,no significant difference,individual naso-pharyngeal symptoms were not statistically different between the two groups.,17773,17865,True
3717762,13286,no significant difference,"There were no statistically or clinically significant between-group differences for change from baseline in cup/disc ratio, best-corrected visual acuity at week 12 or visual field.",38184,38364,True
5856890,12415,significantly increase,"After adjustment for baseline differences between the two groups, osimertinib demonstrated a statistically significant improvement in progression-free survival (PFS) versus platinum-based doublet chemotherapy (hazard ratio [HR] = 0.278, 95% confidence interval [CI] 0.188–0.409, p < 0.0001; median PFS 10.9 vs. 5.3 months).",6596,6937,True
4236282,11768,no significant difference,"Weight, triglyceride levels, and depression scores decreased significantly in NPC when compared to UC but not MIC",4401,4514,True
5747130,13291,significantly decreased,Mean ventilation ratings were 2.5 (95% CI 2.1–2.9) for VST and 5.0 (95% CI 4.4–5.7) for bronchoscopy (p < 0.001).,5784,5917,True
4589005,12851,significantly increase,"At 72 hours and Day 7, mean ankle joint function scores were 56.3 and 79.7, respectively, for the DSG 1% group vs. 35.6 and 47.0, respectively, for the placebo group. The differences between treatment groups were significant at all time points (p<0.0001).",6084,6360,True
5799985,13380,no significant difference,the difference in clinical success was not statistically significant,5297,5365,True
1915628,11340,significantly decreased,Pain intensity and disability had significantly decreased immediately after four weeks Mfb or EC,3839,3935,True
5865491,12448,no significant difference,The overall percentage of AEs for those patients taking concomitant medications was similar for ER LD-CD and IR CD-LD groups in ADVANCE-PD and for ER LD-CD and CLE in ASCEND-PD.,23642,23819,True
34516,11538,significantly increase,"Co-administration of vitamin C did not significantly alter the rise in tHcy (7.6 [6.2-9.0] μmol/L vs. 21.6 [18.3-24.9] μmol/L, p < 0.0001 vs. Baseline and Placebo, Table 1).",13974,14190,True
5698974,11889,no significant difference,"In examination of knee stability using the pivot shift test and comparison of the two groups, showed that 4 patients in Endobutton and 5 patients in Rigidfix obtained test result equal (26.7% vs. 33.3%), 9 patients in Endobutton and 8 patients in Rigidfix obtained glide (60% vs. 53.5) and 2 (13.3%) from each group obtained clunk. The pivot test did not yield any gross (+++). The comparison of the two groups was not statistically significant (P = 0.99).",15663,16136,True
3698199,12900,no significant difference,Post-treatment results indicated a trend for between-group differences in PTSD diagnostic status (p = .06).,74310,74434,True
3646538,13035,significantly decreased,Study 1: MFNS (n=134) reduced congestion significantly more than placebo (n=135) on day 2 (P=.004) and on 23/29 days (P≤.037).,4464,4625,True
3681386,12745,significantly decreased,"During hospitalisation in the ICU the proportion of positive stomach samples significantly decreased in the treatment group (from 59 to 49%) as opposed to the control group (from 58 to 74%; P <0.00009) at T6, and this difference persisted over time.",22810,23080,True
3698086,11918,no significant difference,"TO also tended to reduce the percentage of elastic fiber within the alveolar walls, but differences with SHAM lungs were not significant (P = 0.161).",56175,56341,True
101395,11612,no significant difference,The total amount excreted of codeine and its metabolites excreted was 81.3% of dose (76.3–86.3 95% CI) vs. 84.9% of dose (81.8–88.0 95% CI) and did not differ between the two treatment groups.,30670,30862,True
3493727,13077,no significant difference,"Table 3 shows that the mean procedure time was not significantly different between the two groups (57 minutes vs 53 minutes, p=0.528).",16621,16762,True
5840469,13034,no significant difference,Length (P = 0.080) and diameter (P = 0.061) of esophageal stricture were numerically decreased in the PGA plus stent group compared with the stent group,26454,26640,True
3733748,12789,significantly decreased,"Comparing the effect of ciolstazol and placebo on the outcomes, cilostazol significantly reduced sVCAM-1 level (mean difference 105.18 ng/dL, 95% CI 10.65 to 199.71) compared with placebo (Table 3)",35176,35412,True
5633094,12121,significantly increase,"In the EIMT group, maximal inspiratory pressure (MIP) after training was significantly higher than that before (P = 0.017), there were no hemodynamic changes, and the total weaning time was shorter than in the INP group (P = 0.0192).",5812,6045,True
3872585,11758,no significant difference,Chi-square test indicates that no significant relationship between vomiting and the type of medication have been proved (P = 0.50).,15177,15325,True
2699722,12609,no significant difference,"Interventions had no effect on LDL cholesterol values (P = 0.64), which improved in all groups over time.",4817,4943,True
3524789,12101,significantly increase,"Motor dexterity and eye hand coordination (CMDT) after attending the Tai-chi class (T2) was not vastly different from baseline (T1). But the waitlist group experienced significant deterioration on 3 of the 5 tests of the CMDT, the turning test (Z = 2.22; P = 0.026; r = 0.57), the displacing test (Z = 2.22; P = 0.026; r = 0.57) and the one-hand test (Z = −2.98; P = 0.003; r = 0.77)",22539,23075,True
4694692,11943,no significant difference,"for all seven biomarkers, the change from baseline was not significantly different between the two treatment groups (data not shown).",28577,28710,True
5498709,12998,significantly decreased,"The occurrence of nausea (24 patients in the M group versus 48 in the C group, p=0.005)",16274,16362,True
5132127,12982,no significant difference,"One hour after the randomisation, 35 of 203 (17%) fetuses were diagnosed as being in the occiput anterior position in the intervention group compared with 24 of 209 (12%) in the control group. This difference was not statistically significant (relative risk 1.50; 95% CI 0.93–2.43; P = 0.13).",6231,6592,True
5773922,12854,significantly increase,"The concentration of total lipids (P = 0·007), phospholipids (P = 0·015), cholesterol (P = 0·009), cholesteryl esters (P = 0·022) and non-esterified cholesterol (P = 0·002), but not TAG, in the smallest VLDL subclass (XS-VLDL) significantly increased in the krill group compared with the fish group and the control group",53179,53584,True
4713062,12338,significantly increase,Blood brain barrier disruption was increased in single SI lambs as indicated by increased numbers of blood vessel profiles with plasma protein extravasation (p = 0.001) in the cerebral cortex.,7997,8189,True
4301658,12800,significantly decreased,The decrease in pain score during the 100 ml rectal balloon distention in moxibustion group was significantly greater than that of control group (P < 0.05).,7444,7601,True
5762805,12581,significantly decreased,Recurrent goiter was found at 10 years in 1 (0.6%) TT versus 15 (8.6%) DO versus 39 (22.4%) BST (p < 0.001),5239,5363,True
3658334,12888,significantly increase,The incidence of significant QTc prolongation was significantly higher in the ondansetron group (22 of 37 (59.4%) vs. 11 of 33 patients (33.33%) (P<0.05)).,3976,4150,True
1174877,11597,significantly decreased,"Telmisartan, but not losartan, significantly (p < 0.05) reduced free plasma glucose, free plasma insulin, homeostasis model assessment of insulin resistance and HbAic.",5194,5376,True
5604064,13116,significantly decreased,"Paired t-tests showed that after the exercise intervention the open-skill group had significantly improved scores for the social participation, arm curl, chair stand, and 8-foot up-and-go items, and approached significance for the level of cardiorespiratory fitness (VO2max); and the results for the closed-skill group showed that the values of weight and BMI decreased significantly, the level of cardiorespiratory fitness was significantly enhanced, and the performance of memory depth approached significance.",57875,58418,True
5976950,13113,no significant difference,"In a sensitivity analysis, we detected no difference between the groups in the proportion of participants who were dead or dependent at day 90 (mRS >3) and the aOR was 0·82 (95% CI 0·65–1·03, p=0·08; table 2).Figure 1",41277,41560,True
3702133,12011,significantly increase,The percent neutrophil counts in all the three treated groups of male and female rats were found to be significantly higher than that of control group (P < 0.05).,4602,4781,True
3525560,12359,no significant difference,"The 28-day and 42-day cure rates in the artesunate monotherapy (2 and 4 mg/kg) and quinine/doxycyline arms were 97.8% (95% confidence interval, CI: 87.8–99.8%), 100% (95% CI: 91.1–100%), and 100% (95% CI: 83.4–100%), respectively.",8627,8857,True
3641298,13073,no significant difference,"The portion of the patients with an average pain intensity ≥4 was significantly reduced in the standardized education plus telemonitoring groups compared to the standardized education only group (35 % to 19 %, P = 0.02). The average (−1.2 vs. −1.9) and worst (−0.7 vs. −1.2) pain scales decreased more in the telemonitoring group, but this was not statistically significant. Meanwhile, with regards to improving pain management, the addition of telemonitoring for pain did not show further improvement of psychiatric and other outcomes involving anxiety, depression, distress, QoL, and performance scores.",29882,30505,True
3544534,11797,no significant difference,"there were no significant differences in joint position matching of both ankles for the TC group and PE group (P = 0.979 for left, P = 0.184 for right).",21562,21748,True
3524756,12703,significantly decreased,Prevalence of central obesity was reduced significantly (p <0.01) in the group receiving additional lifestyle support but not in the NHS Health Check only group.,6094,6255,True
4752820,13059,significantly increase,"The superficial wound infection rate was significantly different between the four groups (0.021): 26.08% in PP, 9.09% in SP, 4.54% in PS, and 0% in SS.",6135,6286,True
5758851,12003,significantly decreased,pretreatment with CO extracts significantly reduced the DHE intensity in a concentration-dependent manner (0.001% CO: P = 0.96 versus positive control; 0.01% CO: P = 0.04 versus positive control; 0.1% CO: P < 0.01 versus positive control; and P = 0.01 versus 0.001% CO).,28852,29193,True
37407,11552,significantly decreased,The mean cumulative dose of morphine/midazolam during 6 hours in the prone position was 15.8/11.8 mg compared with 9.7/7.3 mg during 6 hours in the supine position (P = 0.005).,13391,13584,True
3702089,12640,significantly increase,"in the antagonist group, the total number of gonadotropin ampoules was significantly lower than the agonist group",12682,12795,True
1584256,11518,no significant difference,"The hazard ratio for myocardial infarction/coronary death with estrogen plus progestin was 1.13 (95% confidence interval 0.68–1.89) among non-users of COX inhibitors, and 1.35 (95% confidence interval 0.86–2.10) among continuous users. The hazard ratio with estrogen alone was 0.92 (95% confidence interval 0.57–1.48) among non-users of COX inhibitors, and 1.08 (95% confidence interval 0.69–1.70) among continuous users.",7764,8185,True
4706730,12580,no significant difference,"The rate of complications in double dose group was more than single dose group, but no significant difference was observed (P = 0.32).",29962,30096,True
5483485,12898,no significant difference,"The mean societal cost for children was £1494 (SD 1107·79) for patients in the brief guided parent-delivered CBT and £1942 (1590·91) for patients in the solution-focused brief therapy group (mean difference −£448, 95% CI −934 to 37; p=0·070).",59856,60099,True
59899,11377,no significant difference,The mean in-hospital use of narcotic analgesia as measured in MSO4 equivalent was 11 mg in the patients who underwent needlescopic appendectomy compared with 34 mg in the laparoscopic group (p = 0.05).,13662,13864,True
3757803,11968,no significant difference,Time to discharge from the PACU was not significantly different among the studied groups [Table 3].,15723,15864,True
4511442,13213,significantly decreased,"When the patients were ready for extubation, PSV (8 vs. 5 cmH2O; p =0.015) and PEEP (8 vs. 5 cmH2O; p <0.001) were significantly higher in the respiratory physiotherapy–driven weaning group.",7413,7659,True
5836873,12334,significantly increase,"there was a significant difference between the intervention and control groups on the SF‐12 general health subdomain (mean difference = 3.11, 95% CI = 0.05–5.71, P = .02) and MCS (mean difference = 2.74, 95% CI = 0.28–5.19, P = .03) and for the SDSCA (mean difference = 3.74, 95% CI = 0.9–6.57, P = .01).",39934,40290,True
1949842,11437,no significant difference,"If we hypothesize that the three cases with unknown timing are possible postnatal cases, the rate of postnatal transmission could be 3.8% (0.4%–12.9%) in the HAART group and 5.7% (1.8%–12.7%) in the PMTCT group.",37814,38025,True
1821024,12154,no significant difference,"there were no significant differences between groups in terms of changes to HAQ, EQ-5D utility score, EQ VAS and pain VAS.",5851,5973,True
1866019,11601,no significant difference,The frequency of adverse events was similar in the three groups.,6618,6682,True
5977143,13351,significantly decreased,The results of t-test showed that there was a significant difference between the two groups and patients in the Oral Pyridostigmine group responded to treatment with much less time (p = 0.001),16458,16684,True
3701780,12459,no significant difference,"After 6 months of statin therapy, FMD was significantly improved in both groups (7.7 ± 2.5% to 8.9 ± 2.2% in group I, p = 0.001, 7.9 ± 2.7% to 9.5 ± 2.8% in group II, p < 0.001), but the degree of FMD change and FMD at 6 month were not different between the groups.",5952,6252,True
5976950,13114,significantly decreased,"Fewer participants had haematoma expansion at day 2 in the tranexamic acid group (265 [25%] of 1054 participants) than in the placebo group (304 [29%] of 1058 participants; aOR 0·80, 95% CI 0·66 to 0·98, p=0·0300).",49913,50128,True
5830079,12028,no significant difference,"Mortality, hospitalization, culture proven sepsis and morbidity (visual, gastrointestinal, neurologic, cardiovascular, and pulmonary) did not differ significantly.",21409,21572,True
5976950,13115,significantly decreased,"The mean increase in haematoma volume from baseline to 24 h was also less in the tranexamic acid group (3·72 mL, SD 15·9) than in the placebo group (4·90 mL, 16·0; adjusted mean difference −1·37, 95% CI −2·71 to −0·04, p=0·0432).",50127,50358,True
1501010,11335,significantly decreased,"Significant differences between groups were found at T1 (chi square = 4.647, p < 0.05), and T2 (chi square = 8.042, p <0.01).",29341,29466,True
1087200,12833,significantly increase,Children treated with co-artemether were significantly less likely to carry gametocytes within the 4 weeks following treatment than those receiving CQ/SP (30 of 378 [7.94%] versus 42 of 86 [48.8%]; p < 0.0001).,7287,7514,True
1224861,11632,no significant difference,Three (7.5%) off-pump patients developed low cardiac output syndrome (LCOS) in the postoperative period compared to 1 (2.1%) on-pump patients (p = 0.24).,15786,15957,True
