Unnamed: 0,RowID,Outcome,Intervention,Comparator,Answer,Reasoning,XML
122,2871176,ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l,Liraglutide (1.8 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly increased,"The percentage of subjects achieving FPG values between 5.0 mmol/l and ≤ 7.2 mmol/l (ADA target) after 26 weeks was higher with liraglutide: 0.6 mg (19%; P = 0.002); 1.2 mg (37%; P &lt; 0.001); and 1.8 mg (38%;P &lt; 0.001) compared with placebo (7%). The liraglutide 1.2 and 1.8 mg treatment groups also had more subjects achieving the same FPG target at end of treatment compared with rosiglitazone (26%) (P = 0.007 and P = 0.01, respectively).",2871176
123,2871176,Postprandial plasma glucose,Liraglutide (1.8 mg) plus glimepiride,Placebo plus glimepiride,Significantly decreased,"Decreases in postprandial plasma glucose from baseline were greater with liraglutide 1.2 or 1.8 mg [−2.5 to −2.7 mmol/l (baseline 12.9 mmol/l for both)] compared with placebo (−0.4 mmol/l, P &lt; 0.0001, baseline 12.7 mmol/l)",2871176
124,2871176,Postprandial plasma glucose,Liraglutide (0.6 mg) plus glimepiride,Placebo plus glimepiride,Significantly decreased,Treatment differences for PPG were greater with all doses of liraglutide compared with placebo (1.5–2.4 mmol/l; P &lt; 0.0001),2871176
125,2871176,Postprandial plasma glucose,Liraglutide (1.8 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly decreased,Treatment differences for PPG were greater with all doses of liraglutide compared with placebo (1.5–2.4 mmol/l; P &lt; 0.0001) and greater with liraglutide 1.2 mg (0.64 mmol/l; P = 0.043) and 1.8 mg (0.87 mmol/l;P = 0.0022) compared with rosiglitazone.,2871176
126,2871176,ADA postprandial plasma glucose goals less than 10.0 mmol/l,Liraglutide (0.6 mg) plus glimepiride,Placebo plus glimepiride,Significantly increased,"The percentage of subjects with one, two or three PPG measurements &lt; 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P &lt; 0.05) but not rosiglitazone",2871176
127,2871176,ADA postprandial plasma glucose goals less than 10.0 mmol/l,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride,Significantly increased,"The percentage of subjects with one, two or three PPG measurements &lt; 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P &lt; 0.05) but not rosiglitazone",2871176
128,2871176,ADA postprandial plasma glucose goals less than 10.0 mmol/l,Liraglutide (1.8 mg) plus glimepiride,Placebo plus glimepiride,Significantly increased,"The percentage of subjects with one, two or three PPG measurements &lt; 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P &lt; 0.05) but not rosiglitazone",2871176
129,2871176,ADA postprandial plasma glucose goals less than 10.0 mmol/l,Liraglutide (all doses) plus glimepiride,Rosiglitazone plus glimepiride,No significant difference,"The percentage of subjects with one, two or three PPG measurements &lt; 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P &lt; 0.05) but not rosiglitazone.",2871176
130,2871176,Weight gain,Rosiglitazone plus glimepiride,Liraglutide plus glimepiride,Significantly increased,"Unlike rosiglitazone, weight did not increase substantially with liraglutide and the differences between rosiglitazone and liraglutide were statistically significant (−2.3 to −1.4 kg; P &lt; 0.0001)",2871176
131,2871176,Proinsulin : insulin ratio,Liraglutide (1.2 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ≤ 0.02),2871176
132,2871176,Proinsulin : insulin ratio,Liraglutide (1.2 mg) plus glimepiride ,Placebo plus glimepiride ,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ≤ 0.02),2871176
133,2871176,Proinsulin : insulin ratio,Liraglutide (1.8 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ≤ 0.02),2871176
134,2871176,Proinsulin : insulin ratio,Liraglutide (1.8 mg) plus glimepiride ,Placebo plus glimepiride ,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ≤ 0.02),2871176
135,2871176,HOMA-B,Liraglutide (1.2 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,Significantly increased,HOMA-B increased with liraglutide (1.8 or 1.2 mg) compared with rosiglitazone (P &lt; 0.05),2871176
136,2871176,HOMA-B,Liraglutide (1.8 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,Significantly increased,HOMA-B increased with liraglutide (1.8 or 1.2 mg) compared with rosiglitazone (P &lt; 0.05),2871176
137,2871176,HOMA-B,Liraglutide (1.2 mg) plus glimepiride ,Placebo plus glimepiride ,Significantly increased,"HOMA-B increased with liraglutide (1.8 or 1.2 mg) compared with rosiglitazone (P &lt; 0.05), while this increase was only different to placebo with liraglutide 1.2 mg (P = 0.01) and not liraglutide 1.8 mg (P = 0.051)",2871176
138,2871176,HOMA-B,Liraglutide (1.8 mg) plus glimepiride ,Placebo plus glimepiride ,No significant difference,"HOMA-B increased with liraglutide (1.8 or 1.2 mg) compared with rosiglitazone (P &lt; 0.05), while this increase was only different to placebo with liraglutide 1.2 mg (P = 0.01) and not liraglutide 1.8 mg (P = 0.051)",2871176
139,2871176,HOMA-IR,Liraglutide (all doses) plus glimepiride,Placebo plus glimepiride,No significant difference,There were no significant differences between treatments for HOMA-IR.,2871176
140,2871176,HOMA-IR,Liraglutide (all doses) plus glimepiride,Rosiglitazone plus glimepiride,No significant difference,There were no significant differences between treatments for HOMA-IR.,2871176
141,2871176,Reductions in systolic blood pressure,Liraglutide (1.2 mg) plus glimepiride ,Placebo plus glimepiride ,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6–2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9–2.3 mmHg)",2871176
142,2871176,Reductions in systolic blood pressure,Liraglutide (1.8 mg) plus glimepiride ,Placebo plus glimepiride ,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6–2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9–2.3 mmHg)",2871176
143,2871176,Reductions in systolic blood pressure,Liraglutide (1.2 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6–2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9–2.3 mmHg).",2871176
144,2871176,Reductions in systolic blood pressure,Liraglutide (1.8 mg) plus glimepiride ,Rosiglitazone plus glimepiride ,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6–2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9–2.3 mmHg).",2871176
145,2871176,Decreases in diastolic blood pressure,Liraglutide (all doses) plus glimepiride,Placebo plus glimepiride,No significant difference,"Reductions in diastolic blood pressure also occurred with all treatments (0.7–1.4 mmHg), with no significant differences between treatments.",2871176
146,2871176,Decreases in diastolic blood pressure,Liraglutide (all doses) plus glimepiride,Rosiglitazone plus glimepiride,No significant difference,"Reductions in diastolic blood pressure also occurred with all treatments (0.7–1.4 mmHg), with no significant differences between treatments.",2871176
147,2871176,Pulse variations,Liraglutide (all doses) plus glimepiride,Placebo plus glimepiride,Significantly increased,Changes in pulse for all doses of liraglutide were significant vs. placebo (P ≤ 0.002). This also was true with either liraglutide 1.8 or 1.2 mg compared with rosiglitazone (P &lt; 0.01).,2871176
148,2871176,Pulse variations,Liraglutide (1.2 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly increased,Changes in pulse for all doses of liraglutide were significant vs. placebo (P ≤ 0.002). This also was true with either liraglutide 1.8 or 1.2 mg compared with rosiglitazone (P &lt; 0.01).,2871176
149,2871176,Pulse variations,Liraglutide (1.8 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly increased,Changes in pulse for all doses of liraglutide were significant vs. placebo (P ≤ 0.002). This also was true with either liraglutide 1.8 or 1.2 mg compared with rosiglitazone (P &lt; 0.01).,2871176
150,2871176,Incidence of minor hypoglycaemia,Liraglutide (1.2 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly increased,"The proportion of subjects experiencing minor hypoglycaemia during the trial was lowest with placebo (i.e. glimepiride monotherapy 2.6%; 0.17 events/subject-year), comparable with liraglutide 0.6 mg (5.2%, 0.17 events/subject-year) and rosiglitazone (4.3%, 0.12 events/subject-year) groups and similar between the liraglutide 1.2 mg (9.2%, 0.51 events/subject-year) and liraglutide 1.8 mg (8.1%, 0.47 events/subject-year) treatment groups. Incidence was higher with liraglutide 1.2 mg (P = 0.0024) and 1.8 mg (P = 0.0065) compared with rosiglitazone and liraglutide 1.2 mg compared with placebo (P = 0.048), occurring in the setting of lower mean HbA1c values.",2871176
151,2871176,Incidence of minor hypoglycaemia,Liraglutide (1.8 mg) plus glimepiride,Rosiglitazone plus glimepiride,Significantly increased,"The proportion of subjects experiencing minor hypoglycaemia during the trial was lowest with placebo (i.e. glimepiride monotherapy 2.6%; 0.17 events/subject-year), comparable with liraglutide 0.6 mg (5.2%, 0.17 events/subject-year) and rosiglitazone (4.3%, 0.12 events/subject-year) groups and similar between the liraglutide 1.2 mg (9.2%, 0.51 events/subject-year) and liraglutide 1.8 mg (8.1%, 0.47 events/subject-year) treatment groups. Incidence was higher with liraglutide 1.2 mg (P = 0.0024) and 1.8 mg (P = 0.0065) compared with rosiglitazone and liraglutide 1.2 mg compared with placebo (P = 0.048), occurring in the setting of lower mean HbA1c values.",2871176
152,2871176,Incidence of minor hypoglycaemia,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride,Significantly increased,"The proportion of subjects experiencing minor hypoglycaemia during the trial was lowest with placebo (i.e. glimepiride monotherapy 2.6%; 0.17 events/subject-year), comparable with liraglutide 0.6 mg (5.2%, 0.17 events/subject-year) and rosiglitazone (4.3%, 0.12 events/subject-year) groups and similar between the liraglutide 1.2 mg (9.2%, 0.51 events/subject-year) and liraglutide 1.8 mg (8.1%, 0.47 events/subject-year) treatment groups. Incidence was higher with liraglutide 1.2 mg (P = 0.0024) and 1.8 mg (P = 0.0065) compared with rosiglitazone and liraglutide 1.2 mg compared with placebo (P = 0.048), occurring in the setting of lower mean HbA1c values.",2871176
153,2871176,Changes in calcitonin at week 26,Liraglutide (all doses) plus glimepiride,Rosiglitazone plus glimepiride,No significant difference,No significant differences in calcitonin were found between the three groups treated with liraglutide when compared with either placebo or rosiglitazone at the end of the trial at week 26.,2871176
154,2871176,Changes in calcitonin at week 26,Liraglutide (all doses) plus glimepiride,Placebo plus glimepiride,No significant difference,No significant differences in calcitonin were found between the three groups treated with liraglutide when compared with either placebo or rosiglitazone at the end of the trial at week 26.,2871176
155,2708184,Self-selected overground walk velocity,Body-weight supported treadmill training combined with Lokomat,Manually-assisted body-weight supported treadmill training,No significant difference,No significant differences in primary outcomes were revealed between Lokomat and manual groups as a result of training.,2708184
156,2708184,Paretic step length ratio,Body-weight supported treadmill training combined with Lokomat,Manually-assisted body-weight supported treadmill training,No significant difference,No significant differences in primary outcomes were revealed between Lokomat and manual groups as a result of training.,2708184
157,2708184,Locomotor-training effects,Fast treadmill speed,Slow treadmill speed,No significant difference,"Our second aim was to assess locomotor-training effects at faster vs. slower treadmill speeds. As anticipated, independent of whether training occurred in the Lokomat or manual-BWSTT mode, average weekly training speeds within the fast and slow groups were similar, p ≥ 0.29",2708184
158,2708184,Self-selected overground walk velocity,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),Significantly increased,"Although an equal number of participants (n = 7) produced a training related increase in self-selected overground walking speed in each group, a significant difference, p = 0.04, was revealed only in the Lokomat group with a pre-post intervention difference of 0.10 m/s and an effect size of 0.32",2708184
159,2708184,6-minute walk test,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),No significant difference,"With the exception of the 6-minute walk test and LLFDI, p ≥ 0.16, all secondary measures revealed significant improvements within the Lokomat group",2708184
160,2708184,Late Life Function and Disability Instrument,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),No significant difference,"With the exception of the 6-minute walk test and LLFDI, p ≥ 0.16, all secondary measures revealed significant improvements within the Lokomat group",2708184
161,2708184,Improvement in lower extremity Fugl-Meyer score ,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),Significantly increased,"Fast overground walk speed improved from pre- to post-training in 6 of 8 Lokomat participants, p = 0.05, with a small effect size of 0.15 (Figure 2A). Lower extremity Fugl-Meyer score improvements were also noted, p = 0.04, with an effect size of 0.60 and higher scores in 5 of 8 Lokomat group participants",2708184
162,2708184,Physical performance battery scores,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),Significantly increased,"Similarly, short physical performance battery scores were improved in the Lokomat group, p = 0.04, with an effect size of 0.29 and improvements in 5 of 8 participants.",2708184
163,2708184,Berg Balance Scale score,Body-weight supported treadmill training combined with Lokomat (Post-test),Body-weight supported treadmill training combined with Lokomat (Pre-test),Significantly increased,"Berg Balance Scale scores significantly improved in both the Lokomat group, p = 0.04, effect size 0.19 (5 participants improved)",2708184
164,2708184,Berg Balance Scale score,Manually-assisted body-weight supported treadmill training (post-test),Manually-assisted body-weight supported treadmill training (pre-test),Significantly increased,"Berg Balance Scale scores significantly improved in both the Lokomat group, p = 0.04, effect size 0.19 (5 participants improved), and manual group, p = 0.02, effect size 0.57 (7 participants improved)",2708184
165,3001156,Care-seeking from qualified providers for ill newborns  ,Promotion by CHWs of maternal and newborn-care interventions ,Comparison arm ,Significantly increased,there was a highly significant (p&lt;0.00001) increase in the proportion of families that sought care from qualified providers for sick newborns in the intervention arm (Fig. 2 and Rows 5 and 7 of Table 2) and a non-significant increase in the comparison arm (Rows 5 and 8).,3001156
166,3001156,Care-seeking from the Kumudini Hospital for ill newborns ,Promotion by CHWs of maternal and newborn-care interventions ,Comparison arm ,Significantly increased,"care-seeking for sick newborns specifically from the Kumudini Hospital increased significantly in both intervention and comparison arms, but the increase was of a much greater magnitude in the intervention arm",3001156
167,3001156,Care-seeking from unqualified providers (such as village doctors) for ill newborns  ,Promotion by CHWs of maternal and newborn-care interventions ,Comparison arm ,Significantly decreased,"the proportion of families who sought care from unqualified providers, such as unlicensed village doctors, remained unchanged in the comparison arm, but declined significantly in the intervention arm",3001156
168,2864284,Parasite clearance at day 1,Dihydroartemisinin-piperaquine,Chloroquine,Significantly increased,"Initial parasitological responses were faster with dihydroartemisinin-piperaquine (Figure 4); in the dihydroartemisinin-piperaquine group 241/264 (91.3%) of patients cleared their parasitaemia at day 1 compared to 209/265 (78.9%) in the chloroquine group (p &lt; 0.001, relative risk of clearance in chloroquine group = 0.87, 95% CI 0.81-0.93).",2864284
169,2864284,Parasite clearance at day 2,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,"At day 2, the groups were no longer significantly different with 259/265 (97.8%) of the dihydroartemisinin-piperaquine group and 257/265 (97.0%) in the chloroquine group having cleared their parasitaemia (p = 0.59).",2864284
170,2864284,Recurrent infections at day 56,Dihydroartemisinin-piperaquine,Chloroquine,Significantly decreased,"By the end of the 56-day follow-up period, there were 23 recurrences (parasitological failures) in the chloroquine group and 7 in the dihydroartemisinin-piperaquine group, giving a day 56 failure rate of 8.9% (95% CI 6.0 - 13.1%) in the chloroquine group and 2.8% (1.4 - 5.8%) in the dihydroartemisinin-piperaquine group (Figure 2).",2864284
171,2864284,Superiority of treatment given by survival curves,Dihydroartemisinin-piperaquine,Chloroquine,Significantly increased,The log-rank test comparing the survival curves confirmed the superiority of dihydroartemisinin-piperaquine over chloroquine (p = 0.003).,2864284
172,2864284,Serious adverse events,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,Both regimens were well tolerated and no serious adverse events were reported.,2864284
173,2864284,Baseline white blood cell count,Dihydroartemisinin-piperaquine,Chloroquine,Significantly increased,"Patient characteristics at baseline were broadly similar between the two treatment groups (Table 1) except that the median white blood cell count was lower in the chloroquine group compared with dihydroartemisinin-piperaquine (median 6.0 vs. 6.6 × 109/l respectively, p = 0.02).",2864284
174,2864284,Fever resolution by day 1,Dihydroartemisinin-piperaquine,Chloroquine,Significantly increased,"In terms of resolution of fever (defined as axillary temperature &gt;37.0°C) dihydroartemisinin-piperaquine was again superior (Figure 4), with 29/266 (10.9%) of the dihydroartemisinin-piperaquine group febrile on day 1 compared to 45/268 (16.8%) in the chloroquine group (p = 0.049).",2864284
175,2864284,Fever resolution by day 2,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,"By day 2 there was no longer a significant difference in the proportion with fever (3/265 (1.1%) for dihydroartemisinin-piperaquine, 9/264 (3.4%) for chloroquine, p = 0.08).",2864284
176,2864284,Headache,Dihydroartemisinin-piperaquine,Chloroquine,Significantly decreased,"At day 1, headache was less frequent in the dihydroartemisinin-piperaquine arm (105/265 (39.6%)) compared to the chloroquine arm (145/266 (54.5%), p = 0.001)",2864284
177,2864284,Cure rate at day 28,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,The day 28 cure rate was 100% in both arms,2864284
178,2864284,Parasitaemias associated with gametocytaemia,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,"Twenty-one of 30 (70%) recurrent parasitaemias were associated with gametocytaemia, with no significant difference between treatment arms in terms of proportion of recurrent patients with gametocytaemia (16/23 and 5/7 for chloroquine and dihydroartemisinin-piperaquine respectively, p = 1.0).",2864284
179,2864284,Pruritus,Dihydroartemisinin-piperaquine,Chloroquine,Significantly decreased,"There was a significant increase in the proportion of patients with pruritus in the chloroquine arm compared to dihydroartemisinin-piperaquine on days 1, 2 and 3; on day 1, 15/268 subjects in the chloroquine arm had pruritus compared to 2/266 in the dihydroartemisinin-piperaquine arm (p = 0.002, relative risk 7.44, 95% CI 1.71-32.3), consistent with the known side-effects of chloroquine.",2864284
180,2864284,Haemoglobin concentration,Dihydroartemisinin-piperaquine,Chloroquine,No significant difference,There were no significant differences between the two arms in haemoglobin concentration or occurrence of anaemia (haemoglobin &lt; 10 g/dl) at any stage during follow-up (all p &gt; 0.5).,2864284
181,2517154,Severity of pain,Infliximab,Placebo,No significant difference,Pain severity decreased during the treatment by 30% in both the placebo (P &lt; 0.001) and infliximab groups (P &lt; 0.001).,2517154
182,2517154,Nodules diameters,Infliximab,Placebo,No significant difference,"No effect of treatment was found upon the mean diameters of the nodules as measured by TVU. For the placebo group (n = 7) and the infliximab group (n = 13), the diameters were 15.2 ± 4.6 and 13.6 ± 3.2 mm, during Visit 3, 15.1 ± 5.12 and 14.25 ± 3.5 mm, during Visit 5, 13.5 ± 4.9 and 15.6 ± 3.5 mm and during Visit 6, 13.2 + 3.4 and 15.1 + 2.38 mm.",2517154
183,2517154,Endometrial thickness,Infliximab,Placebo,No significant difference,"Endometrial thickness was not affected by treatment, being at baseline and at the end of the treatment period for the infliximab group 5.2 (range 1.3–18) and 7.8 (1.9–11) mm and for the placebo group 7.7 (1.8–23) and 8.2 (3–15) mm, respectively.",2517154
184,2517154,Extend of the disease as visualized during surgery,Infliximab,Placebo,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates.",2517154
185,2517154,Macroscopic aspect of the tissue,Infliximab,Placebo,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates.",2517154
186,2517154,Surgery duration,Infliximab,Placebo,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates",2517154
187,2517154,Bleeding during surgery,Infliximab,Placebo,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates",2517154
188,2517154,Tissue examination by routine pathology,Infliximab,Placebo,No significant difference,Routine pathology (FC) also showed no obvious differences between the two groups.,2517154
189,2517154,Pain estimates after surgery,Infliximab,Placebo,No significant difference,"After surgery, all pain estimates decreased to less than 10% of the baseline in both groups (Figs&nbsp;1 and 2), and no differences were found between the placebo and the infliximab group (two-way analysis of variance).",2517154
190,2517154,Pain killers intake,Infliximab,Placebo,Significantly increased,"Over the whole observation period, the infliximab group had a slightly higher intake of pain killers (P < 0.01)",2517154
191,2517154,Dysmenorrhea scores,Infliximab,Placebo,Significantly increased,"Over the whole observation period, the infliximab group had a slightly higher intake of pain killers (P < 0.01), and higher dysmenorrhea scores (P < 0.001 for physician assessment, for patient VAS scales and for patient diary).",2517154
192,1852268,obstetric/postpartum infection or gynecologic/postoperative infection,"Inravenous ertapenem, 1 g once a day","Intravenous piperacillin–tazobactam, 3.375 g every 6 hours",No significant difference,"At the primary efficacy endpoint 2–4 weeks post therapy, 93.9% of patients who received ertapenem and 91.5% of those who received piperacillin–tazobactam were cured (95% confidence interval for the difference, adjusting for strata, –4% to 8.8%), indicating that cure rates for both treatment groups were equivalent.",1852268
193,3187863,Perineal outcome: the number of episiotomies or the incidence of sphincter injuries,Special unit,Normal unit &amp; Special unit,No significant difference,"There was no significant difference between the three groups concerning the number of episiotomies or the incidence of sphincter injuries (Table 2). An episiotomy was performed on 22.7, 26.7 and 29.0% of the women in the MU, NU and SU, respectively (Table 3). A sphincter injury occurred in 1.3, 2.3 and 1.9% of the vaginal deliveries at the MU, NU and SU, respectively (Table 3).",3187863
194,3187863,Labour dystocia,Midwife-led unit,Normal unit &amp; Special unit,Significantly decreased,"MU dystocia was recorded in 29.1% of the cases, which is a significantly lower rate than 36.9% in the NU (RR 0.79, 95% CI 0.65–0.96) and 40.4% in the SU (RR 0.72, 95% CI 0.59–0.89) (Table 2).",3187863
195,3187863,Oxytocin infusion for augmentation of labour,Midwife-led unit,Normal unit &amp; Special unit,Significantly decreased,"Of all women allocated to the MU, 26.2% were given oxytocin infusion for augmentation of labour, which was significantly lower than 36.7% in the NU (RR 0.73, 95% CI 0.59–0.89) and 38.0% in the SU (RR 0.69, 95% CI 0.56–0.86) (Table 2).",3187863
196,3187863,Pain relief: Epidural anesthesia,Midwife-led unit,Normal unit &amp; Special unit,Significantly decreased,"Of all women randomised to the MU, 15.8% had an epidural, which is a significantly lower rate than 23.3% in the NU (RR 1.47, 95% CI 1.11–1.96) and 24.8% in the SU (RR 1.57, 95% CI 1.16–2.13).",3187863
197,3187863,Pain relief: Acupuncture,Midwife-led unit,Normal unit &amp; Special unit,Significantly increased,"The women randomised to the MU had acupuncture in 55.1% of the cases, a significantly higher rate compared with those randomised to the NU (37.9%; RR 1.45, 95% CI 1.25–1.69) and SU (37.9%; RR 1.45, 95% CI 1.22–1.73) (Table 2).",3187863
198,3187863,Postpartum haemorrhage,Midwife-led unit,Normal unit &amp; Special unit,No significant difference,"There was no statistically significant difference in the rate of postpartum haemorrhage between the three units (Table 2). The vast majority of all participants had normal postpartum haemorrhage of 500 ml or less (MU 90.3%, NU 88.7% and SU 84.0%; Table 3).",3187863
199,3187863,"Neonatal outcomes were evaluated by Apgar score &lt;7 at 5 minutes, metabolic acidosis and transfer to NICU within 2 hours of birth",Midwife-led unit,Normal unit &amp; Special unit,No significant difference,"An Apgar score &lt;7 at 5 minutes was observed in 1.0, 1.4 and 0.4% of cases in the MU, NU and SU, respectively. An umbilical cord pH test was taken in 57.7, 68.8 and 77.3% of the cases in the MU, NU and SU, respectively. Metabolic acidosis was stated in 2.2, 2.8 and 2.0% in the MU, NU and SU, respectively. Transfers to the NICU were conducted in 7.8, 6.2 and 6.7% of the cases in the MU, NU and SU, respectively (Table 3). None of these outcomes showed a statistically significant difference between the units (Table 2).",3187863
200,2688140,The survival rate / overall mortality of patients with ARDS,Decremental PEEP titration group,table-based PEEP (control) group,No significant difference,"Using Cox regression for 28-day mortality, the survival rate in the decremental PEEP titration group was not different (p = 0.725; hazard ratio = 1.168; 95% confidence interval = 0.493 to 2.768).",2688140
201,2688140,"The durations of mechanical ventilation, ICU stay and use of paralysing or sedative agents of patients with ARDS",Decremental PEEP titration group,table-based PEEP (control) group,No significant difference,"The durations of mechanical ventilation, ICU stay and use of paralysing or sedative agents did not differ between the groups (Table 2).",2688140
202,4106715,Prolonged abstinence from smoking rates to 6 months,high Ab group,placebo,Significantly increased,"Prolonged abstinence rates to 6 months were significantly higher in the high Ab group vs. placebo (19.7% vs. 6.0%, p=0.0060, OR=4.41, 95% CI, 1.53–12.71)",4106715
203,4106715,Prolonged abstinence from smoking rates to 6 months,low Ab group,placebo,No significant difference,"ith no significant differences between the placebo and low Ab groups (7.9% vs. 6.0%, p=0.60).",4106715
204,4106715,Prolonged abstinence from smoking rates to 12 months,high Ab group,placebo,Significantly increased,"Subjects with high Ab were also significantly more likely to be abstinent for 12 months compared to placebo (18.0% vs. 6.0%, p=0.014; OR of 3.84; 95% CI, 1.32–11.20).",4106715
205,4106715,Prolonged abstinence from smoking rates to 12 months,low Ab group,placebo,No significant difference,"Prolonged abstinence from smoking rates to 6 months	low Ab group	placebo	No significant difference	ith no significant differences between the placebo",4106715
206,4106715,Reduction of daily cigarette consumption and cotinine,non-abstainers (weeks 19–52) with high Ab levels,non-abstainers in the placebo group,Significantly increased,"Statistically significant differences were observed in reduction of daily cigarette consumption and cotinine between non-abstainers (weeks 19–52) with high Ab levels and non-abstainers in the placebo group (p=0.0015 and 0.019, respectively; see Figures 4A and 4C",4106715
207,4106715,attain 8 weeks continuous abstinence from weeks 19 through 26,recipients with the highest serum anti-nicotine antibody response (top 30% by AUC),placebo group,Significantly increased,"3’AmNic-rEPA recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) were significantly more likely to attain 8 weeks continuous abstinence from weeks 19 through 26 than the placebo recipients (24.6% vs. 12.0%, p=0.024, OR=2.69, 95% CI, 1.14–6.37).",4106715
208,2206488,"Procalcitonin, IL 8, IL 10, endothelial leukocyte adhesion molecule-1, intercellular adhesion molecule-1, troponin-I",dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass,identical amounts of gelatin infusion,Significantly decreased,"procalcitonin (0.2 versus 1.4, p &lt; 0.001), IL 8 (5.6 versus 94.8, p &lt; 0.001), IL 10 (47.2 versus 209.7, p = 0.001), endothelial leukocyte adhesion molecule-1 (88.5 versus 130.6, p = 0.033), intercellular adhesion molecule-1 (806.7 versus 1,375.7, P = 0.001) and troponin-I (0.22 versus 0.66, p = 0.018) were found.",2206488
209,2206488,Cardiac index ,dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass,identical amounts of gelatin infusion,Significantly increased,Higher figures of the cardiac index (p = 0.010),2206488
210,2206488,systemic vascular resistance,dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass,identical amounts of gelatin infusion,Significantly decreased,with reduced systemic vascular resistance (p = 0.005) were noted in group A.,2206488
