user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
edin,885,5514258,No significant difference,"In contrast, patients in the intermediate- (HR, 1.01; P = .904; 95% CI, 0.85-1.20) and low-risk groups (HR, 0.85; P = .427; 95% CI, 0.57-1.26) did not experience a survival benefit with adjuvant radiation therapy.", survival , major salivary gland cancer in low/intermediate risk group without adjuvant radiation therapy , major salivary gland cancer in low/intermediate risk group plus adjuvant radiation therapy ,0,
edin,939,4918678,Cannot tell based on the abstract,, Silent reading , nothing , soundfield amplification devices in the classroom ,0,
edin,939,4918678,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1""> EG</td><td align=""center"" colspan=""1"" rowspan=""1"">131.8</td><td align=""center"" colspan=""1"" rowspan=""1"">59.9</td><td align=""center"" colspan=""1"" rowspan=""1"">112.9</td><td align=""center"" colspan=""1"" rowspan=""1"">52.8</td><td align=""center"" colspan=""1"" rowspan=""1"">1.31 (9)</td><td align=""center"" colspan=""1"" rowspan=""1"">.221</td>,<th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th>", Silent reading , nothing , soundfield amplification devices in the classroom ,0,
edin,658,2720945,Cannot tell based on the abstract,, Side effects , placebo , cineole ,0,
edin,658,2720945,No significant difference,"All patients receiving the study medication (including those with FEV1/VC > 0.7) were included in the safety examination. During treatment side effects were seen in 22 patients whereas in 17 cases adverse events were not related to the study medication. In the placebo group 11 adverse events were estimated not being related to the study medication whereas 2 cases were interpreted as being related to the study medication (heartburn). During treatment with cineole 9 cases of adverse events were reported whereas 6 adverse events were reported not being related to the study medication. In 3 patients (nausea, diarrhoea, heartburn) the adverse events were estimated being related to the study medication. The difference between the two treatment groups was neither clinically relevant nor statistically significant.", Side effects , placebo , cineole ,0,
edin,938,4918678,Cannot tell based on the abstract,, Arithmetic , nothing , soundfield amplification devices in the classroom ,0,
edin,938,4918678,No significant difference,"<th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th>,<th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th><th colspan=""2"" rowspan=""1""><hr></th>", Arithmetic , nothing , soundfield amplification devices in the classroom ,0,
edin,680,2847809,Cannot tell based on the abstract,, Complications and mortality , Placebo , Clopidogrel ,0,
edin,680,2847809,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Death events</td><td align=""center"" colspan=""1"" rowspan=""1"">4 (4.3)</td><td align=""center"" colspan=""1"" rowspan=""1"">2 (2.1)</td><td align=""center"" colspan=""1"" rowspan=""1"">2 (2.1)</td><td align=""center"" colspan=""1"" rowspan=""1"">0.47</td>", Complications and mortality , Placebo , Clopidogrel ,0,
edin,809,5256321,Cannot tell based on the abstract,, The 10mWT (10-m walking test ) ," Biodex Balance System (Biodex Medical Systems, Shirley, NY, USA) ", Spine Balance 3D (CyberMedic) ,0,
edin,809,5256321,Significantly increased,"The 10mWT improved significantly (p=0.001) in the experimental group (using the Spine Balance 3D system) but not in the control group, and core muscle strength, which we checked using Spine Balance 3D system evaluation program, improved more in the experimental group as well.", The 10mWT (10-m walking test ) ," Biodex Balance System (Biodex Medical Systems, Shirley, NY, USA) ", Spine Balance 3D (CyberMedic) ,0,
edin,783,2650992,Significantly decreased,"However, subgroup analysis showed that fibrin glue use resulted in a shorter drainage duration (3.5 vs. 4.7 days; p=0.0006) and overall drain output (196 vs. 278 mL; p=0.0255) in patients undergoing level II or III axillary dissection.", overall drain output , control group , fibrin glue group (glue sprayed onto the axillary dissection site) ,0,
edin,675,3387601,Significantly increased,"There was a negative correlation between CSF protein and duration of mechanical ventilation in the PE group (p = 0.037), but not in the IVIG group (p = 0.132).", negative correlation between CSF protein and duration of mechanical ventilation , intravenous immunoglobulin (IVIG) , plasma exchange (PE)  ,0,
edin,712,4106715,Significantly increased,"3’AmNic-rEPA recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) were significantly more likely to attain 8 weeks continuous abstinence from weeks 19 through 26 than the placebo recipients (24.6% vs. 12.0%, p=0.024, OR=2.69, 95% CI, 1.14–6.37).", attain 8 weeks continuous abstinence from weeks 19 through 26 , placebo group , recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) ,0,
edin,622,3187863,Cannot tell based on the abstract,, Perineal outcome: the number of episiotomies or the incidence of sphincter injuries , Normal unit &amp; Special unit , Special unit ,0,
edin,622,3187863,No significant difference,here was no significant difference between the three groups concerning the number of episiotomies or the incidence of sphincter injuries (Table 2)., Perineal outcome: the number of episiotomies or the incidence of sphincter injuries , Normal unit &amp; Special unit , Special unit ,0,
edin,911,2774638,Cannot tell based on the abstract,, obtained calcium from dairy  , black women , white women ,0,
edin,911,2774638,Significantly increased,"White women obtained more calcium (630 [423] mg) from dairy than did black women (424 [373] mg, P < .004).", obtained calcium from dairy  , black women , white women ,0,
edin,777,3198285,Cannot tell based on the abstract,," Birth weight (kg), Birth weight centile, Small for gestational age, Macrosomia, Infant head circumference, Infant length (cm), Ponderal index (kg/m3), Maternal weight gain (kg), Insulin treatment, Emergency caesarean ", high-fiber moderate-GI diet (HF) (target glycemic index GI ~60) , low–glycemic index diet (target glycemic index [GI] ~50) ,0,
edin,777,3198285,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"" scope=""row"">Emergency caesarean (%)</td><td align=""center"" colspan=""1"" rowspan=""1"">44</td><td align=""center"" colspan=""1"" rowspan=""1"">20.5</td><td align=""center"" colspan=""1"" rowspan=""1"">44</td><td align=""center"" colspan=""1"" rowspan=""1"">11.6</td><td align=""center"" colspan=""1"" rowspan=""1"">0.263</td>"," Birth weight (kg), Birth weight centile, Small for gestational age, Macrosomia, Infant head circumference, Infant length (cm), Ponderal index (kg/m3), Maternal weight gain (kg), Insulin treatment, Emergency caesarean ", high-fiber moderate-GI diet (HF) (target glycemic index GI ~60) , low–glycemic index diet (target glycemic index [GI] ~50) ,0,
edin,691,2899760,Cannot tell based on the abstract,, Radiological fusion , anterior cervical decompression and fusion (ACDF) with Trabecular Metal™ (TM) , raditional Smith–Robinson (SR) procedure with autograft  ,0,
edin,691,2899760,Significantly increased,"he fusion rate shown by the radiological analysis is presented in Table 4. All patients in group III (clearly non-fused) showed at least 4° of mobility (the limit for the group set by the classification was 3.0°). There was no statistically significant difference in the fusion rate between smokers (92%) and non-smokers (74%) (P = 0.2). Smokers operated on with TM showed an 87% fusion rate. Kappa analysis showed 0.63 and 0.66 for the intra-observer correlation, and 0.58 for inter-observer correlation.Table 4,Radiological fusion

Fusion group	TM	SR
No.	Percentage	No.	Percentage
I (clearly fused)	18	46	35	89
IIA (probably fused)	9	23	1	3
IIB (probably non-fused)	5	13	0	0
III (clearly non-fused)	7	18	3	8
Fusion rate (I + IIA)		69		92,his study of uninstrumented single-level ACDF showed a lower fusion rate with Trabecular Metal than with the Smith–Robinson technique with autograft after single-level anterior cervical fusion without plating.", Radiological fusion , anterior cervical decompression and fusion (ACDF) with Trabecular Metal™ (TM) , raditional Smith–Robinson (SR) procedure with autograft  ,0,
edin,909,2774638,Significantly increased,"The CFFFQ estimated greater total daily calcium intake than did the 24-hour recall (mean [SD], 1,021 [624] mg/d vs 800 [433] mg/d, P < .001).", Estimation of total daily calcium intake , 24-hour recall , calcium-focused food frequency questionnaire (CFFFQ) ,0,
edin,887,5801479,Significantly decreased,"Results of RT-PCR indicated that after the 12-week intervention, compared to the placebo, vitamin D supplementation downregulated gene expression of interleukin (IL)-1β (P = 0.02), tumor necrosis factor alpha (TNF-α) (P = 0.02) and interferon gamma (IFN-γ) (P = 0.03) in PBMCs of diabetic HD patients."," gene expression of interleukin (IL), tumor necrosis factor alpha (TNF-?), interferon gamma (IFN-?)  ", placebo (n = 30) every 2 weeks for 12 weeks ," vitamin D supplements at a dosage of 50,000 IU (n = 30) every 2 weeks for 12 weeks ",0,
edin,781,2722000,Cannot tell based on the abstract,, Total mortality and 30-day mortality , received antibiotics only when infection was suspected or established , received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days ,0,
edin,781,2722000,No significant difference,Total mortality and 30-day mortality were not different between the two groups (Table 7)., Total mortality and 30-day mortality , received antibiotics only when infection was suspected or established , received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days ,0,
edin,672,3387601,Significantly increased,"There was a negative correlation between CSF protein and duration of mechanical ventilation in the PE group (p = 0.037), but not in the IVIG group (p = 0.132).", Period of mechanical ventilation  , intravenous immunoglobulin (IVIG) , plasma exchange (PE)  ,0,
edin,703,3187863,No significant difference,"here were no significant differences in postpartum haemorrhage, sphincter injuries or in neonatal outcomes.", Postpartum haemorrhage , Normal unit &amp; Special unit , Midwife-led unit ,0,
edin,719,1201146,Significantly increased,"<td colspan=""3""><hr></td>"," Pain, physical function, PGA, stiffness  ", vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,841,4819709,Cannot tell based on the abstract,," Bending the legs without discomfort, Lifting heavy objects without discomfort, Moving from standing to sitting without discomfort, Standing still for a long time (&gt;?15 min) without discomfort, Walking short distances (&lt;?20 min) without discomfort, Walking long distances (&gt;?20 min), Driving a car, Doing housework, Looking after children, Partial return to normal work/employment, Full return to normal work/employment, Going out socially, Sporting activity or exercise,  ", surgery , Endovenous laser ablation ,0,
edin,841,4819709,Significantly increased,"Participants randomized to EVLA recalled being able to carry out 13 of the 15 behaviours significantly more quickly than those randomized to surgery (Table   3). Return to ‘having a bath or shower’ was quicker after surgery than after EVLA. There was no difference in time to return to the participation behaviour of ‘wearing clothes that show the legs’.,<td align=""left"" colspan=""1"" id=""bjs10081-ent-0450"" rowspan=""1"" valign=""top"">Participation items</td><td align=""center"" colspan=""1"" id=""bjs10081-ent-0451"" rowspan=""1"" valign=""top""></td><td align=""center"" colspan=""1"" id=""bjs10081-ent-0452"" rowspan=""1"" valign=""top""></td><td align=""center"" colspan=""1"" id=""bjs10081-ent-0453"" rowspan=""1"" valign=""top""></td><td align=""center"" colspan=""1"" id=""bjs10081-ent-0454"" rowspan=""1"" valign=""top""></td>"," Bending the legs without discomfort, Lifting heavy objects without discomfort, Moving from standing to sitting without discomfort, Standing still for a long time (&gt;?15 min) without discomfort, Walking short distances (&lt;?20 min) without discomfort, Walking long distances (&gt;?20 min), Driving a car, Doing housework, Looking after children, Partial return to normal work/employment, Full return to normal work/employment, Going out socially, Sporting activity or exercise,  ", surgery , Endovenous laser ablation ,0,
edin,726,2600646,Cannot tell based on the abstract,, Gametocyte dynamics , dihydroartemisinin-piperaquine (AP) , arthemeter-lumefantrine (AL)  ,0,
edin,726,2600646,No significant difference,"<td colspan=""8""><hr></td>,<td colspan=""8""><hr></td>", Gametocyte dynamics , dihydroartemisinin-piperaquine (AP) , arthemeter-lumefantrine (AL)  ,0,
edin,784,2650992,Significantly decreased,"However, subgroup analysis showed that fibrin glue use resulted in a shorter drainage duration (3.5 vs. 4.7 days; p=0.0006) and overall drain output (196 vs. 278 mL; p=0.0255) in patients undergoing level II or III axillary dissection.", The mean drainage duration , control group , fibrin glue group (glue sprayed onto the axillary dissection site) ,0,
edin,877,2974815,No significant difference,There was no difference in the percentage of patients with controlled blood pressure in the “phone calls�? group and “no phone calls�? group or in the “traditional�? and “current�? groups., The percentage of patients with controlled blood pressure (&lt;140/90 mmHg) , “no phone calls�? group , phone calls�? group ,0,
edin,646,1201146,Cannot tell based on the abstract,, good or very good PGA response and OMERACT-OARSI responder , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,646,1201146,Significantly increased,"<td colspan=""3""><hr></td>", good or very good PGA response and OMERACT-OARSI responder , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,740,3446002,Cannot tell based on the abstract,, side effects , control group , single dose of 50 mg/kg clofibrate ,0,
edin,740,3446002,No significant difference,On serial daily examination during phototherapy and up to 2 days after that no problems or side effects were observed., side effects , control group , single dose of 50 mg/kg clofibrate ,0,
edin,727,1468428,No significant difference,"We found no significant differences in puerperal or neonatal infection rates (Puerperal infection: 41/190 [22%] with enema v 26/182 [14%] without enema; RR 0.66 CI 95%: 0.43 to 1.03; neonatal infection 38/191 [20%] with enema v 40/179 [22%] without enema; RR 1.12, 95% CI 95% 0.76 to 1.66), and median labour time was similar between groups (515 min. with enema v 585 min. without enema; P = 0.24).", Puerperal and neonatal infection rates  , no enema , 1 litre saline enema ,0,
edin,906,4320624,Cannot tell based on the abstract,," Change from baseline in normalized FEV1 AUC0–6, FEV1 AUC0–12, and FEV1 AUC0–2 ", placebo , Abediterol ,0,
edin,906,4320624,Significantly increased,"Change from baseline in normalized FEV1 AUC0–6, FEV1 AUC0–12, and FEV1 AUC0–24 was significantly higher for all doses of abediterol versus placebo (p < 0.0001 for all, Table 2), with dose-related effects observed."," Change from baseline in normalized FEV1 AUC0–6, FEV1 AUC0–12, and FEV1 AUC0–2 ", placebo , Abediterol ,0,
edin,918,3616124,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Hispanic</td><td align=""left"" colspan=""1"" rowspan=""1""></td><td align=""left"" colspan=""1"" rowspan=""1""></td><td align=""left"" colspan=""1"" rowspan=""1""></td>", preeclampsia risk  in Hispanic Hp 2-2 women. , placebo from 9-16 weeks gestation until delivery. , daily doses of 400 IU of vitamin E and 1000 mg of vitamin C from 9-16 weeks gestation until delivery. ,0,
edin,864,4078386,No significant difference,"We didn’t find any significant differences in the mean of HCV-RNA numbers between statin and placebo groups in 12th week of treatment, in the end of treatment and 6 months after treatment (P > 0.05).", mean of HCV-RNA numbers 6 months after treatment  , placebo , 20 mg atorvastatin nightly for 3 months ,0,
edin,720,1201146,Cannot tell based on the abstract,, Pain on walking , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,720,1201146,Significantly decreased,"<td colspan=""3""><hr></td>", Pain on walking , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,823,3800940,Cannot tell based on the abstract,," Indralupta is a unique, idiopathic, non-cictricial, non-inflammatory alopecia, presents as discoid areas of hair loss. ", Godugdha sodhit Langali moola with honey for external application , Gomutra sodhit Langali moola with honey for external application ,0,
edin,823,3800940,Invalid Prompt,," Indralupta is a unique, idiopathic, non-cictricial, non-inflammatory alopecia, presents as discoid areas of hair loss. ", Godugdha sodhit Langali moola with honey for external application , Gomutra sodhit Langali moola with honey for external application ,1, There is no question in this prompt. It contains only a statement 
edin,696,2858204,Cannot tell based on the abstract,," In the per-protocol analysis, complete healing of the index ulcer ", placebo , hyperbaric oxygen therapy ,0,
edin,696,2858204,Significantly increased,"In the per-protocol analysis, complete healing of the index ulcer occurred in 23/38 (61%) in the HBOT group and 10/37 (27%) in the placebo group (P = 0.009) (Fig. 2)."," In the per-protocol analysis, complete healing of the index ulcer ", placebo , hyperbaric oxygen therapy ,0,
edin,632,4106715,Cannot tell based on the abstract,, Prolonged abstinence from smoking rates to 6 months , placebo , low Ab group ,0,
edin,632,4106715,No significant difference,"Prolonged abstinence rates to 6 months were significantly higher in the high Ab group vs. placebo (19.7% vs. 6.0%, p=0.0060, OR=4.41, 95% CI, 1.53–12.71) with no significant differences between the placebo and low Ab groups (7.9% vs. 6.0%, p=0.60).", Prolonged abstinence from smoking rates to 6 months , placebo , low Ab group ,0,
edin,873,5729252,Cannot tell based on the abstract,, hospital-free survival of patients with pulmonary hypertension (PH) secondary to idiopathic pulmonary fibrosis (IPF) , no treatment , bosentan ,0,
edin,873,5729252,Significantly increased,"At the time of survival time analysis, hospital-free survival was 358.87 ± 68.65 days (mean ± SE) (median, 331 days) in the untreated group, which was significantly different from that in the drug-treated group (603.44 ± 50.074 days) as assessed by proportional hazard analysis (hazard ratio of the drug-treated group to the untreated group, 0.19, P = 0.017; log-rank test, P = 0.019; and Wilcoxon test, P = 0.014).", hospital-free survival of patients with pulmonary hypertension (PH) secondary to idiopathic pulmonary fibrosis (IPF) , no treatment , bosentan ,0,
edin,928,4192987,Cannot tell based on the abstract,, Median 17-hydroxy progesterone and testosterone levels , 10-15 mg/m2 total dose of hydrocortisone. Two-fifths of the total dose of hydrocortisone was administered in the morning and one-fifth of the total dose was replaced by equivalent dose of prednisolone suspension which was administered at 10.00 pm. , 10-15 mg/m2 total dose of hydrocortisone. Two-fifths of the total dose of hydrocortisone was administered in the morning and one-fifth of the total dose was administered at 06.00-07.00 pm ,0,
edin,928,4192987,No significant difference,The difference in median was not statistically significant for serum 17-hydroxyprogesterone and testosterone levels [Tables 2 and 3]., Median 17-hydroxy progesterone and testosterone levels , 10-15 mg/m2 total dose of hydrocortisone. Two-fifths of the total dose of hydrocortisone was administered in the morning and one-fifth of the total dose was replaced by equivalent dose of prednisolone suspension which was administered at 10.00 pm. , 10-15 mg/m2 total dose of hydrocortisone. Two-fifths of the total dose of hydrocortisone was administered in the morning and one-fifth of the total dose was administered at 06.00-07.00 pm ,0,
edin,639,2206488,Cannot tell based on the abstract,, systemic vascular resistance , identical amounts of gelatin infusion , dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass ,0,
edin,639,2206488,Significantly decreased,"Higher figures of the cardiac index (p = 0.010) along with reduced systemic vascular resistance (p = 0.005) were noted in group A.,In group A (n = 20), dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass.", systemic vascular resistance , identical amounts of gelatin infusion , dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass ,0,
edin,645,1201146,Cannot tell based on the abstract,, 50% reduction in pain , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,645,1201146,Significantly increased,"<td colspan=""3""><hr></td>", 50% reduction in pain , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid®) ,0,
edin,747,1876597,No significant difference,Both drugs were well tolerated; serious adverse events were uncommon and unrelated to study drugs., Adverse Events , artemether-lumefantrine , dihydroartemisinin-piperaquine  ,0,
edin,890,5519461,No significant difference,"The eradication rates of the EAC and RAC regimens were 79.8% (95% confidential interval: 71.7-89.0%) and 74.7% (66.0-83.4%), respectively, in a per protocol (PP) analysis (p=0.488). The eradication rates of the EAC and RAC regimens were not significantly different between patients with the homo EM genotype (p=0.999) or hetero IM or PM genotypes (p=0.286).", H. pylori eradication ," amoxicillin (750 mg), clarithromycin (200 mg), and rabeprazole (10 mg) (RAC group), twice a day for one week. "," amoxicillin (750 mg), clarithromycin (200 mg), and either esomeprazole (20 mg) (EAC group), twice a day for one week. ",0,
edin,736,2720945,Cannot tell based on the abstract,," Mean of sum of number, duration and severity of exacerbations during 6 months of treatment ", placebo , cineole ,0,
edin,736,2720945,Significantly increased,"<td align=""left""><bold>Summarized parameter</bold><break><bold>(directional test)</bold></break></td><td></td><td></td><td align=""center"">0.0120</td>,As primary outcome measure the sum of exacerbations for frequency, duration and severity at all 6 following visits as composite endpoint (equally weighted) were calculated according to the Wei-Lachin Test procedure for multiple criteria and showed a statistically significant difference for the primary outcome measure between both treatment groups (p = 0.0120) Table 3."," Mean of sum of number, duration and severity of exacerbations during 6 months of treatment ", placebo , cineole ,0,
edin,865,5680306,Significantly increased,Serum 25(OH)D concentrations increased with vitamin D supplementation compared to placebo (p < 0.001)., Serum 25(OH)D concentrations ," the placebo group receiving an equivalent number of identical placebo capsules, which were continued daily for a period of 16 weeks "," vitamin D group receiving an initial bolus dose of 100,000 IU (in 2 capsules) followed by 4,000 IU (in 4 capsules) of cholecalciferol daily ",0,
edin,732,2607225,Cannot tell based on the abstract,, Appetite loss , standard care ," individual support, group rehabilitation and a combination of the two (Group rehabilitation) ",0,
edin,732,2607225,Significantly decreased,"Global quality of life, emotional functioning, cognitive functioning, pain, insomnia, appetite loss, anxiety, depression, intrusion and avoidance improved from baseline to 3 months. Financial difficulties worsened from baseline to 3 months. Global quality of life, physical functioning, role functioning, emotional functioning, social functioning, fatigue, nausea/vomiting, appetite loss, diarrhoea, financial difficulties, and depression improved from 3 to 24 months.,Appetite loss decreased from 3 to 6 months (mean=5.1–3.7, s.d.=14.2–11.1), worsened at 12 months (mean=5.8, s.d.=16.0) and decreased again at 24 months (mean=4.1, s.d.=12.7) in GR patients, whereas it improved from 3 to 6 and 12 months (mean=8.1, 4.0, 2.4; s.d.=17.7, 12.6, 10.8) and worsened at 24 months (mean=2.8, s.d.=10.7) in non-GR patients (F=4.1, d.f.=3/963, P=0.007).", Appetite loss , standard care ," individual support, group rehabilitation and a combination of the two (Group rehabilitation) ",0,
edin,967,5372931,Cannot tell based on the abstract,," flavonols, valerolactones, benzoic acids, cinnamic acids, phenylacetic acids, benzaldehydes  ", nothing , cranberry juices ,0,
edin,967,5372931,Significantly increased,"Linear regression analysis was performed between the TP level in the intervention and the AUC of each class of compounds. The AUC for flavonols produced the highest r2 (0.97, p < 0.001), followed by the valerolactones (r2 = 0.89, p < 0.005), benzoic acids (r2 = 0.85, p < 0.01), cinnamic acids (r2 = 0.72, p < 0.05), phenylacetic acids (r2 = 0.71, p < 0.05), benzaldehydes (r2 = 0.65, p < 0.05); hippuric acids, pyrogallols, and catechols did not show a linear dose response."," flavonols, valerolactones, benzoic acids, cinnamic acids, phenylacetic acids, benzaldehydes  ", nothing , cranberry juices ,0,
edin,792,125315,Cannot tell based on the abstract,, The median stay in hospital , received only standard therapy for sepsis , received standard therapy for sepsis and physiological-dose steroid therapy for 10 days; ,0,
edin,792,125315,No significant difference,"<td></td><td colspan=""3""><hr></td><td colspan=""3""><hr></td><td colspan=""3""><hr></td>,<td></td><td colspan=""3""><hr></td><td colspan=""3""><hr></td><td colspan=""3""><hr></td>", The median stay in hospital , received only standard therapy for sepsis , received standard therapy for sepsis and physiological-dose steroid therapy for 10 days; ,0,
edin,934,4264479,Cannot tell based on the abstract,, blood-stage infection , nothing ," aseptic, cryopreserved P. falciparum sporozoites (PfSPZ Challenge) ",0,
edin,934,4264479,No significant difference,"ll volunteers were diagnosed with malaria [see Table S5 for criteria for treatment and Table S6 for time to diagnosis (TTD) and parasitemia at diagnosis] with the exception of one volunteer in Group 2 (Volunteer 110), who was asymptomatic and blood film negative at all time-points, despite blood-stage infection confirmed by qPCR", blood-stage infection , nothing ," aseptic, cryopreserved P. falciparum sporozoites (PfSPZ Challenge) ",0,
edin,961,2656477,Cannot tell based on the abstract,, depression , no weight lost , lost weight ,0,
edin,961,2656477,No significant difference,"<td></td><td></td><td></td><td></td><td></td><td></td>,<td></td><td></td><td></td><td></td><td></td><td></td>", depression , no weight lost , lost weight ,0,
edin,660,2720945,Cannot tell based on the abstract,," Mean of sum of number, duration and severity of exacerbations during 6 months of treatment ", placebo , cineole ,0,
edin,660,2720945,Significantly decreased,"Table 3
Mean of sum of number, duration and severity of exacerbations during 6 months of treatment with cineole or placebo*,<td align=""left""><bold>Summarized parameter</bold><break><bold>(directional test)</bold></break></td><td></td><td></td><td align=""center"">0.0120</td>"," Mean of sum of number, duration and severity of exacerbations during 6 months of treatment ", placebo , cineole ,0,
edin,891,5519461,No significant difference,The eradication rates of the EAC and RAC regimens were not significantly different between patients with the homo EM genotype (p=0.999) or hetero IM or PM genotypes (p=0.286)., Eradication of H. pylori with homo EM genotype and those with hetero IM or PM genotype. ," amoxicillin (750 mg), clarithromycin (200 mg), and rabeprazole (10 mg) (RAC group), twice a day for one week. "," amoxicillin (750 mg), clarithromycin (200 mg), and either esomeprazole (20 mg) (EAC group), twice a day for one week. ",0,
edin,629,2688140,Cannot tell based on the abstract,, The survival rate / overall mortality of patients with ARDS , table-based PEEP (control) group , Decremental PEEP titration group ,0,
edin,629,2688140,Cannot tell based on the abstract,, The survival rate / overall mortality of patients with ARDS , table-based PEEP (control) group , Decremental PEEP titration group ,0,
edin,629,2688140,No significant difference,"Using Cox regression for 28-day mortality, the survival rate in the decremental PEEP titration group was not different (p = 0.725; hazard ratio = 1.168; 95% confidence interval = 0.493 to 2.768).,<td align=""left""> Mortality at 60 days</td><td align=""center"">15 (55.6)</td><td align=""center"">14 (46.7)</td><td align=""center"">0.599</td>,Table 2
Clinical outcomes according to treatment group", The survival rate / overall mortality of patients with ARDS , table-based PEEP (control) group , Decremental PEEP titration group ,0,
edin,679,2430614,Cannot tell based on the abstract,, parasitological or clinical failure rates by day 14 or day 28 in G6PD deficient children , artemether-lumefantrine (AL) , Artesunate+amodiaquine (AS+AQ) ,0,
edin,679,2430614,No significant difference,There was no statistically significant differences in the parasitological or clinical failure rates by day 14 or day 28 between the AS+AQ and AL groups (Table 6)., parasitological or clinical failure rates by day 14 or day 28 in G6PD deficient children , artemether-lumefantrine (AL) , Artesunate+amodiaquine (AS+AQ) ,0,
edin,883,5539984,Cannot tell based on the abstract,, reduction of total needs and the increase of met needs , standard mental health care , The Network for Mental Health (NWpG-IC) ,0,
edin,883,5539984,No significant difference,"However, as indicated by the non-significant group by time interaction, there was no difference between groups regarding the reduction of total needs (b = 0.09; p = 0.217) or the increase of met needs (b = 0.01; p = 0.621).", reduction of total needs and the increase of met needs , standard mental health care , The Network for Mental Health (NWpG-IC) ,0,
edin,882,5539984,Cannot tell based on the abstract,, prevalence of psychiatric inpatient admission , standard mental health care , The Network for Mental Health (NWpG-IC) ,0,
edin,882,5539984,No significant difference,"<td>number of psychiatric inpatient admissions [+ 1]</td><td>1.131</td><td>1.045</td><td>-</td><td>1.225</td>,The results of the mixed effects logistic regression model (not presented) did neither show differences of the prevalence of psychiatric inpatient admission between groups during the six months before baseline assessment (OR 0.99; p = 0.985), nor a change over time (OR 0.62; p = 0.086) in either groups or a difference between the groups (OR 0.97; p = 0.878) during the study period.", prevalence of psychiatric inpatient admission , standard mental health care , The Network for Mental Health (NWpG-IC) ,0,
edin,900,1198254,Significantly increased,"Faecal recovery of ME-3 was documented by molecular methods only in fermented milk group, however the significant improvement of blood TAA (Total Antioxidative Activity) and TAS (Total Antioxidative Status) indices was seen both in case of fermented goat milk and capsules"", yet glutathione re-ox ratio values decreased only in case of fermented by ME-3 goat milk.", Total Antioxidative Activity , goat milk , L. fermentum ME-3 fermented goat milk ,0,
edin,923,5295802,Cannot tell based on the abstract,, cytokine levels at baseline , placebo , levocarnitine ,0,
edin,923,5295802,No significant difference,"here was no statistically significant difference in cytokine levels between symptom groups (severe vs. non-severe fatigue and severe vs. non-severe depression) at baseline based on the Wilcoxon rank sum test (p>0.05 for all cytokines, data not shown).", cytokine levels at baseline , placebo , levocarnitine ,0,
edin,636,4106715,Significantly increased,"3’AmNic-rEPA recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) were significantly more likely to attain 8 weeks continuous abstinence from weeks 19 through 26 than the placebo recipients (24.6% vs. 12.0%, p=0.024, OR=2.69, 95% CI, 1.14–6.37).", attain 8 weeks continuous abstinence from weeks 19 through 26 , placebo group , recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) ,0,
edin,694,2858204,Significantly increased,"n the intention-to-treat analysis, complete healing of the index ulcer was achieved in 37 patients at 1-year of follow-up: 25/48 (52%) in the HBOT group and 12/42 (29%) in the placebo group (P = 0.03).", complete healing of the index ulcer at 1-year of follow-up , placebo , hyperbaric oxygen therapy ,0,
edin,925,5295802,Cannot tell based on the abstract,," all ten cytokines/growth factors -  IL-1, IL-1?, IL-6, IL-8, IL-1Ra, interferon-? (IFN-?), tumor necrosis factor-? (TNF-?), EGF, TGF-?, and vascular endothelial growth factor (VEGF) ", before intervention , after intervention ,0,
