user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
hazel,10773,3528484,Significantly increased,"Dose–response results for FEV1 at 12 hours, FEV1 AUC0-12h and FEV1 AUC0-4h at steady-state showed OD regimens provided greater improvement over placebo than BID regimens for total daily doses of 25 μg, 50 μg and 100 μg,", FEV1 , Placebo , Glycopyrronium bromide 100 μg OD ,0,
hazel,10751,5643294,No significant difference,although the incidence of nausea and vomiting showed no significant difference between the two groups., Nausea and vomiting  , Control , Ropivacaine  ,0,
hazel,10817,3750435,Cannot tell based on the abstract,, People still on sick leave after 12 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10817,3750435,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Still on sick leave after 12 months</td><td align=""center"" colspan=""1"" rowspan=""1"">4/18</td><td align=""center"" colspan=""1"" rowspan=""1"">1/15</td><td align=""center"" colspan=""1"" rowspan=""1"">p = 0.346</td>", People still on sick leave after 12 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10911,3018908,No significant difference,Median survival for 10 µM trabedersen was 39.1 months compared with 35.2 months for 80 µM trabedersen and 21.7 months for chemotherapy (not significant)., Median survival , Control , Trabedersen 80 µM  ,0,
hazel,10716,4689777,No significant difference,"The nausea score tended to increase from day 3 in both groups, but no significant intergroup difference was observed.", Nausea score , Fosaprepitant single dose , Aprepitant 5 days ,0,
hazel,10783,2039813,No significant difference,"The rate of change in FMD per 6 months was 0.14% (SE 0.05, p = 0.02) in perindopril and 0.02% (SE 0.05, p = 0.74) in placebo group (0.12% difference in rate of change p = 0.07).", Flow-mediated vasodilatation after 6 months , Placebo , Perindopril ,0,
hazel,10814,3750435,Cannot tell based on the abstract,, People still on sick leave after three months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10814,3750435,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Still on sick leave after three months</td><td align=""center"" colspan=""1"" rowspan=""1"">7/18</td><td align=""center"" colspan=""1"" rowspan=""1"">3/15</td><td align=""center"" colspan=""1"" rowspan=""1"">p = 0.283</td>", People still on sick leave after three months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10855,2935390,Cannot tell based on the abstract,, Blood oxygenation level-dependent fMRI activation  , HT7  point stimulation , LR14 point stimulation ,0,
hazel,10855,2935390,Significantly increased,"At the group level, there were significant increases (activation) in BOLD levels in some brain regions for acupoints LR14, CV14, LR8 and the control point compared to all the other points (verum laser per point > all others, p<0.001; see Table 1).,HT7 had no significant activation or deactivation.", Blood oxygenation level-dependent fMRI activation  , HT7  point stimulation , LR14 point stimulation ,0,
hazel,10904,3898429,Cannot tell based on the abstract,, Gall bladder volume change , Coffee , High-fat emulsion 20 ml ,0,
hazel,10904,3898429,Significantly increased,"The 20 ml high-fat emulsion yielded the largest gall bladder volume change (42%), and this was significantly larger than for all the other test products (P<0.05) apart from the 250 ml semi-skimmed milk (41% volume change, P>0.05) and the 4 ml high-fat emulsion (27% volume change, P>0.05).", Gall bladder volume change , Coffee , High-fat emulsion 20 ml ,0,
hazel,10800,5511020,Cannot tell based on the abstract,, FEV1 , Placebo , Glycopyrronium bromide 50 μg ,0,
hazel,10800,5511020,Significantly increased,"All GB doses were associated with statistically significant increases from baseline in FEV1 AUC0–12h (Figure 2) and peak FEV1 (Figure 3). The largest differences compared to placebo were observed with the three highest GB doses (50, 100 and 200 μg);", FEV1 , Placebo , Glycopyrronium bromide 50 μg ,0,
hazel,10792,5354029,Significantly decreased,the mean percentage of scored days per dog that were scored as diarrhea throughout their stay was 2.0% in the synbiotic group and 3.2% in the placebo group (P = .0022)., Mean percentage of scored days , Placebo group , Synbiotic group ,0,
hazel,10809,5742508,Significantly decreased,bleeding was lower in the experimental group (p < 0.005)., Bleeding , Control , Oligomeric Proanthocyanidin Supplement ,0,
hazel,10795,5354029,Cannot tell based on the abstract,, Adverse events , Placebo group , Synbiotic group ,0,
hazel,10795,5354029,No significant difference,No adverse events or effects were reported in either intervention group., Adverse events , Placebo group , Synbiotic group ,0,
hazel,10870,4233044,No significant difference,"There were no statistically significant differences between the HA/CMC powder group and the no adhesion barrier group in SSIs (21% vs. 14%; P = 0.216) and serious SSIs (12% vs. 9%; P = 0.38),", Overall  surgical site infections , No adhesion barrier , Hyaluronic acid/carboxymethylcellulose ,0,
hazel,10712,1693558,Significantly increased,BMD at the femoral neck in the WBV group was increased by 4.3% (P = 0.011) compared to the Walking group., Bone Mineral Density at the femoral neck , Walking , Whole-body vibration ,0,
hazel,10734,3611071,Significantly decreased,The incidence of vomiting was significantly higher in group S (P < 0.05)., Vomiting  , Sevoflurane , Propofol  ,0,
hazel,10883,5030464,Cannot tell based on the abstract,, Left hippocampal volume after 28 days , Placebo ,  NSI-189 ,0,
hazel,10883,5030464,No significant difference,"The post hoc repeated measures analysis of variance suggested a modest but not statistically significant increase in the left hippocampal volume in the NSI-189-treated patients (b=0.35, P=0.12), but not the right side (right: b=−0.03, P=0.82). In the control site, the trend was non-significant on the left side (b=−0.03, P=0.74), and significant on the right side (b=0.32, P=0.049).", Left hippocampal volume after 28 days , Placebo ,  NSI-189 ,0,
hazel,10805,5511020,Cannot tell based on the abstract,, FEV1 , Glycopyrronium bromide 200 μg , Glycopyrronium bromide 100 μg ,0,
hazel,10805,5511020,No significant difference,"All GB doses were associated with statistically significant increases from baseline in FEV1 AUC0–12h (Figure 2) and peak FEV1 (Figure 3).,All three GB doses resulted in statistically significant increases versus placebo in terms of 12 h trough FEV1 on Day 7, with no significant differences between GB doses", FEV1 , Glycopyrronium bromide 200 μg , Glycopyrronium bromide 100 μg ,0,
hazel,10717,4689777,No significant difference,No significant intergroup differences in the complete response rate or the complete control rate were found over the entire period., Complete response rate in acute phase  , Fosaprepitant single dose , Aprepitant 5 days ,0,
hazel,10704,3266479,Cannot tell based on the abstract,, Duration of infusion , Placebo , Salbutamol  ,0,
hazel,10704,3266479,Significantly decreased,The duration of infusion was on average 24·5 h (95% CI 12·3–36·7) shorter in the salbutamol group than in the placebo group (mean 114·1 h [SD 62·7] vs 138·6 h [47·9]; figure 2)., Duration of infusion , Placebo , Salbutamol  ,0,
hazel,10862,4224669,Cannot tell based on the abstract,, Clinical Global Impressions for Bipolar Disorder-Change of Illness , Placebo , Add-on lithium ,0,
hazel,10862,4224669,Significantly increased,"Add-on lithium was associated with significantly greater LS mean reductions in CGI-BP-S (mean difference, −0.24, p = 0.017) and CGI-BP-C (mean difference, −0.20; p =0.020) than add-on placebo.", Clinical Global Impressions for Bipolar Disorder-Change of Illness , Placebo , Add-on lithium ,0,
hazel,10707,3781572,Significantly increased,"Maintaining mean A1C <6.5% was more likely with glargine (odds ratio [OR] 2.98 [95% CI 2.67–3.32], P < 0.001) than standard care after adjustment for other independent predictors.", Probabilities of A1C &amp;lt;6.5% , Standard glycemic care , Insulin glargine ,0,
hazel,10797,5614960,No significant difference,No differences emerged between implementation intention and control participants regarding time to failure, Time to failure , Control , Implementation intention condition ,0,
hazel,10691,3714520,Significantly decreased,"Canagliflozin reduced AUC RaO by 31% over 0 to 1 h (geometric means, 264 vs. 381 mg/kg; P < 0.001) and by 20% over 0 to 2 h (576 vs. 723 mg/kg; P = 0.002).", Appearance of oral glucose in plasma 0-2 h , Placebo , Canagliflozin  ,0,
hazel,10780,5971505,Cannot tell based on the abstract,, Sepsis , Ibuprofen , Paracetamol  ,0,
hazel,10780,5971505,No significant difference,"<td colspan=""1"" rowspan=""1"">Sepsis</td><td colspan=""1"" rowspan=""1"">7</td><td colspan=""1"" rowspan=""1"">4</td><td colspan=""1"" rowspan=""1"">0.664</td>", Sepsis , Ibuprofen , Paracetamol  ,0,
hazel,10788,5131536,Significantly increased,"disease-free survival (DFS) differed significantly – 59% in RT group vs. 75.1% in CRT group (P = 0,022).", Disease-free survival , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10896,3785973,Significantly increased,"IBSM support has been demonstrated to improve asthma-related quality of life, asthma control, lung function, and the number of symptom-free days as compared to UC.", Asthma-related quality of life , Control , Internet-based self-management support ,0,
hazel,10850,5536558,Significantly increased,percentage inhibition of the MSP was significantly greater in the SD group (83.6 ± 13.7%) compared with the LE group (58.4 ± 19.8%) and the CD group (47.8 ± 16.9%)., Inhibition of the maximal squeezing pressure , Caudal block , Saddle ,0,
hazel,10790,5131536,Cannot tell based on the abstract,, Cancer progression , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10790,5131536,No significant difference,<td>Progression of rectal cancer</td><td>16 (25)</td><td>13 (18.3)</td><td>0.345</td>, Cancer progression , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10789,5131536,Cannot tell based on the abstract,, Positive lymph-nodes , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10789,5131536,No significant difference,The positive lymph-nodes were found in 25 (36.8%) cases in the RT group and in 18 (25%) cases of CRT group (P > 0.05)., Positive lymph-nodes , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10762,3965881,Cannot tell based on the abstract,, Blood urea nitrogen levels , Clopidex , Plavix ,0,
hazel,10762,3965881,No significant difference,"There were no significant differences between two groups with regard to the laboratory parameters (PT, PTT, FBS, BUN, Cr, TG, and Cho) (P > 0.05).", Blood urea nitrogen levels , Clopidex , Plavix ,0,
hazel,10836,2265739,Cannot tell based on the abstract,, WOMAC Osteoarthritis Index activity score improvement  , Placebo , Glucosamine sulfate ,0,
hazel,10836,2265739,Significantly increased,Within group analysis over time showed that the activity score was significantly improved by 13.6 (P = 0.010 ANOVA) for A and 10.6 (P = 0.008 ANOVA) for GS compared to non significant changes of 7.0 for PBO and 5.6 for G+A., WOMAC Osteoarthritis Index activity score improvement  , Placebo , Glucosamine sulfate ,0,
hazel,10726,4994121,Significantly decreased,"The postoperative inotrophyc requirement was less in SG (5.6±2.7 vs. 10.4±2.0 mg/kg, P< 0.008),", Postoperative inotrophyc requirement  , Placebo , Levosimendan + sodium nitroprusside ,0,
hazel,10908,3018908,No significant difference,Six-month tumor control rates were not significantly different in the entire study population (AA and GBM)., Tumor control rates , Control , Trabedersen 80 µM  ,0,
hazel,10799,5614960,Significantly increased,"Compared to the control condition, participants in the implementation intention condition reported substantially greater increases in RPE during the second half of the task and reached higher total values of RPE before task termination.", Perceived exertion , Control , Implementation intention condition ,0,
hazel,10857,2935390,Cannot tell based on the abstract,, Blood oxygenation level-dependent fMRI activation  , HT7  point stimulation , Control point stimulation ,0,
hazel,10857,2935390,Significantly increased,"At the group level, there were significant increases (activation) in BOLD levels in some brain regions for acupoints LR14, CV14, LR8 and the control point compared to all the other points (verum laser per point > all others, p<0.001; see Table 1).,HT7 had no significant activation or deactivation.", Blood oxygenation level-dependent fMRI activation  , HT7  point stimulation , Control point stimulation ,0,
hazel,10715,5585595,Cannot tell based on the abstract,, Glycated hemoglobin levels  , Control , Sugarsquare web portal intervention ,0,
hazel,10715,5585595,No significant difference,"HbA1c	63.74 (12.77)	63.06 (8.98)	62.41 (7.77)	62.54 (8.64)	.04,HbA1c in mmol/mol, mean (SD)	64 (13.77)	62 (7.77)	63 (10.62)", Glycated hemoglobin levels  , Control , Sugarsquare web portal intervention ,0,
hazel,10871,4233044,No significant difference,"There were no statistically significant differences between the HA/CMC powder group and the no adhesion barrier group in SSIs (21% vs. 14%; P = 0.216) and serious SSIs (12% vs. 9%; P = 0.38),", Serious surgical site infections , No adhesion barrier , Hyaluronic acid/carboxymethylcellulose ,0,
hazel,10823,3590543,Significantly decreased,Mean insertion time for the I-gel (11.12 ± 1.814 sec) was significantly lower than that of the PLMA (15.13 ± 2.91 sec) (P = 0.001), Insertion time , Proseal laryngeal mask airway , I-gel supraglottic device ,0,
hazel,10808,5742508,Significantly decreased,"The Silness and Löe index was higher in the control group than in the experimental group, reaching a twofold difference between the groups (p < 0.0001).", Silness and Löe index , Control , Oligomeric Proanthocyanidin Supplement ,0,
hazel,10683,4600913,Cannot tell based on the abstract,, Knee society score , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10683,4600913,No significant difference,"differences in clinical and radiological KSS (p = 0.11), Oxford Score (p = 0.10), overall satisfaction rate, and survivorship in two years did not reach statistical significance.", Knee society score , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10882,5030464,Cannot tell based on the abstract,, Amygdalar volume after 84 days , Placebo ,  NSI-189  ,0,
hazel,10882,5030464,No significant difference,"Results were also non-significant for the control site, the amygdala, at day 28 (left: F(1,21)=4.30, P=0.05; right: F(1,21)=0.63, P=0.44) or day 84 (left: F(1,18)=0.00, P=0.98; right: F(1,18)=0.01, P=0.91).", Amygdalar volume after 84 days , Placebo ,  NSI-189  ,0,
hazel,10815,3750435,Cannot tell based on the abstract,, Total number of net sick leave days in the first three months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10815,3750435,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Mean (SD)</td><td align=""center"" colspan=""1"" rowspan=""1"">48 (32)</td><td align=""center"" colspan=""1"" rowspan=""1"">32 (29)</td><td align=""center"" colspan=""1"" rowspan=""1"">p = 0.070</td>", Total number of net sick leave days in the first three months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10775,3778304,Significantly decreased,"The 5-year OS and DSS rates for patients with critical WL during radiotherapy were 62% and 82%, compared with 70% and 89% for patients without critical WL (P=0.01; P=0.001).,Five-year OS and DSS rates for these groups were 71%, 59%, 47%, and 42% (P<0.001), and 86%, 86%, 81%, and 71%, respectively (P<0.001).",  5-year disease-specific survival rate , No critical weight loss , Critical weight loss ,0,
hazel,10742,4324478,Cannot tell based on the abstract,, Postoperative days until discharge , Phase II Surgery , Phase I Surgery ,0,
hazel,10742,4324478,Significantly increased,"Statistically significant differences were observed between the study groups in terms of postoperative day at discharge (P < 0.001). I phase patients were discharged on average after 5.4 days, while II phase patients were discharged on average after 3.6 days (mean difference: 1.8).", Postoperative days until discharge , Phase II Surgery , Phase I Surgery ,0,
hazel,10831,4689520,Cannot tell based on the abstract,, Mean areterial blood pressure , Placebo  , Nitrate supplementation ,0,
hazel,10831,4689520,No significant difference,"There was a trend towards greater lowering of the mean arterial pressure following nitrate supplementation, although this was not statistically significant (7±8 nitrate vs. 3±8mmHg placebo; p = 0.07).", Mean areterial blood pressure , Placebo  , Nitrate supplementation ,0,
hazel,10860,4224669,Cannot tell based on the abstract,, Remission rate improvement  , Placebo , Add-on lithium ,0,
hazel,10860,4224669,Significantly increased,"Between-group differences in response and remission rates were significant in favor of add-on lithium (p = 0.005, both).", Remission rate improvement  , Placebo , Add-on lithium ,0,
hazel,10830,4689520,Significantly decreased,"isotime oxygen consumption (VO2) was lower following nitrate supplementation (16.6±6.0ml/min/kg nitrate vs. 17.2±6.0ml/min/kg placebo; p = 0.043),", Isotime oxygen consumption , Placebo  , Nitrate supplementation ,0,
hazel,10837,2265739,Cannot tell based on the abstract,, WOMAC Osteoarthritis Index activity score improvement  , Placebo , Aquamin  ,0,
hazel,10837,2265739,Significantly increased,Within group analysis over time showed that the activity score was significantly improved by 13.6 (P = 0.010 ANOVA) for A and 10.6 (P = 0.008 ANOVA) for GS compared to non significant changes of 7.0 for PBO and 5.6 for G+A., WOMAC Osteoarthritis Index activity score improvement  , Placebo , Aquamin  ,0,
hazel,10796,5614960,Cannot tell based on the abstract,, Task commitment , Control , Implementation intention condition ,0,
hazel,10796,5614960,No significant difference,"Participants in the implementation intention condition (M = 6.0, SD = 0.7) reported lower task commitment than participants in the control condition (M = 6.3, SD = 0.6) after having completed the task, and this difference approached significance, t(60) = 1.87, p = 0.066, g = 0.34, and W = 602.5, p = 0.079.", Task commitment , Control , Implementation intention condition ,0,
hazel,10822,4946267,Invalid Prompt,, Performance , Control , Educational intervention ,1," not control group.
compares pre-post intervention"
hazel,10916,5937443,Cannot tell based on the abstract,, Morphine-6-glucuronide AUC 0–0.5h , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10916,5937443,Significantly decreased,Early exposure to M6G (AUC0–0.5h) was 68% lower (P value < 0.0001) with crushed intranasal Morphine ARER compared with crushed intranasal ER morphine., Morphine-6-glucuronide AUC 0–0.5h , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10861,4224669,Cannot tell based on the abstract,, Clinical Global Impressions for Bipolar Disorder-Severity of Illness , Placebo , Add-on lithium ,0,
hazel,10861,4224669,Significantly decreased,"Add-on lithium was associated with significantly greater LS mean reductions in CGI-BP-S (mean difference, −0.24, p = 0.017) and CGI-BP-C (mean difference, −0.20; p =0.020) than add-on placebo.", Clinical Global Impressions for Bipolar Disorder-Severity of Illness , Placebo , Add-on lithium ,0,
hazel,10807,5073953,Significantly increased,LMP-based gestational age was higher than CRL by a mean (SD) of 2.8 (10.7) days, Gestational age at birth  , Crown-rump length method , Last menstrual period method ,0,
hazel,10801,5511020,Cannot tell based on the abstract,, FEV1 , Placebo , Glycopyrronium bromide 100 μg ,0,
hazel,10801,5511020,Significantly increased,"All GB doses were associated with statistically significant increases from baseline in FEV1 AUC0–12h (Figure 2) and peak FEV1 (Figure 3). The largest differences compared to placebo were observed with the three highest GB doses (50, 100 and 200 μg);", FEV1 , Placebo , Glycopyrronium bromide 100 μg ,0,
hazel,10812,5120636,Cannot tell based on the abstract,, Mean amount of drug used per week , Vehicle  , Calcipotriol + betamethasone dipropionate  ,0,
hazel,10812,5120636,No significant difference,"The mean amount of drug used per week was also similar between treatment groups: Cal/BD aerosol foam 29.8 g/week, vehicle 32.1 g/week.", Mean amount of drug used per week , Vehicle  , Calcipotriol + betamethasone dipropionate  ,0,
hazel,10811,5742508,Cannot tell based on the abstract,, Gingival Brightness , Control , Oligomeric Proanthocyanidin Supplement ,0,
hazel,10811,5742508,No significant difference,"The gingival brightness was taken in each patient using the Micro SpectroShade Optic Research MHT AG. This value was taken at the beginning, middle visit, and in the final visit. The data obtained from these three measurements in each patient showed no statistically significant differences (p values from 0.351 to 0.545)", Gingival Brightness , Control , Oligomeric Proanthocyanidin Supplement ,0,
hazel,10774,3778304,Significantly decreased,"The 5-year OS and DSS rates for patients with critical WL during radiotherapy were 62% and 82%, compared with 70% and 89% for patients without critical WL (P=0.01; P=0.001).,Before radiotherapy, 70% of patients had no WL, 16% had ⩽5% WL, 9% had >5–10% WL, and 5% had >10% WL. Five-year OS and DSS rates for these groups were 71%, 59%, 47%, and 42% (P<0.001), and 86%, 86%, 81%, and 71%, respectively (P<0.001).", 5-year overall survival rate , No critical weight loss , Critical weight loss ,0,
hazel,10694,5053082,Significantly decreased,"Results showed that MBPBS was significantly more effective than TAU in enabling the caregivers to manage their perceived psychological stress, and to reduce the use of physical restraints and stat medications for aggressive behavior of the individuals in their care.", Use of STAT medications per week during training , Usual Training  , Caregiver Training in Mindfulness  ,0,
hazel,10909,3018908,No significant difference,Median survival for 10 µM trabedersen was 39.1 months compared with 35.2 months for 80 µM trabedersen and 21.7 months for chemotherapy (not significant)., Median survival , Trabedersen 80 µM  , Trabedersen 10 µM  ,0,
hazel,10779,5971505,Cannot tell based on the abstract,, Pulmonary hemorrhage , Ibuprofen , Paracetamol  ,0,
hazel,10779,5971505,No significant difference,"<td colspan=""1"" rowspan=""1"">Pulmonary hemorrhage</td><td colspan=""1"" rowspan=""1"">1</td><td colspan=""1"" rowspan=""1"">1</td><td colspan=""1"" rowspan=""1"">0.783</td>", Pulmonary hemorrhage , Ibuprofen , Paracetamol  ,0,
hazel,10723,4163237,Significantly decreased,"Nevertheless the frequency of shoulder pain after 4 hours at the LP group compared with SP group was significantly different (P < 0.023).,frequency of shoulder pain in LP group was reduced.", Shoulder pain 4 hours after the surgery , Standard pressure carbon dioxide  , Low pressure carbon dioxide  ,0,
hazel,10859,4224669,Cannot tell based on the abstract,, Response rate improvement  , Placebo , Add-on lithium ,0,
hazel,10859,4224669,Significantly increased,"Between-group differences in response and remission rates were significant in favor of add-on lithium (p = 0.005, both).", Response rate improvement  , Placebo , Add-on lithium ,0,
hazel,10684,4600913,Cannot tell based on the abstract,, Oxford Score , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10684,4600913,No significant difference,"Oxford Score (p = 0.10), overall satisfaction rate, and survivorship in two years did not reach statistical significance.", Oxford Score , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10781,5971505,Cannot tell based on the abstract,, Necrotizing enterocolitis , Ibuprofen , Paracetamol  ,0,
hazel,10781,5971505,No significant difference,"<td colspan=""1"" rowspan=""1"">NEC</td><td colspan=""1"" rowspan=""1"">3</td><td colspan=""1"" rowspan=""1"">2</td><td colspan=""1"" rowspan=""1"">0.962</td>", Necrotizing enterocolitis , Ibuprofen , Paracetamol  ,0,
hazel,10756,5086025,Invalid Prompt,, BMI , Control , Intuitive Eating and Acceptance and Commitment Therapy ,1," no control group.
compares pre- and postintervention"
hazel,10898,3785973,No significant difference,No such differences were found for inhaled corticosteroid dosage, Inhaled corticosteroid dosage , Control , Internet-based self-management support ,0,
hazel,10858,4224669,Cannot tell based on the abstract,, Young Mania Rating Scale score reduction , Placebo , Add-on lithium ,0,
hazel,10858,4224669,Significantly increased,"Least squares (LS) mean (SE) reductions in YMRS total score were −22.8 (0.71) in the add-on lithium and −20.1 (0.71) in the add-on placebo group, a significant between-group difference of −2.69 (95% CI, −4.09 to −1.29; p < 0.001)", Young Mania Rating Scale score reduction , Placebo , Add-on lithium ,0,
hazel,10727,4994121,Significantly decreased,postoperative cardiac enzyme levels were less in SG (P< 0.01), Postoperative cardiac enzyme levels , Placebo , Levosimendan + sodium nitroprusside ,0,
hazel,10810,5742508,Significantly increased,the dental plaque on the tooth surface according to the plaque index was 33% higher in the experimental group (p < 0.006)., Dental plaque , Control , Oligomeric Proanthocyanidin Supplement ,0,
hazel,10888,3087029,Significantly decreased,"Compared with non-randomised patients, randomised patients,had a lower mean CHADS2 score (1.2 ± 0.6 vs. 1.6 ± 1.0, p = 0.004)", CHADS2 score , No randomization  , Eligibility for randomization   ,0,
hazel,10842,4604289,Significantly decreased,"The MAP was also lower in magnesium and remifentanil groups, immediately after extubation and 3 minutes after extubation, in comparison to the normal saline group (P < 0.001).", Mean arterial pressure  , Placebo  , Magnesium sulfate ,0,
hazel,10834,2265739,Cannot tell based on the abstract,, WOMAC Osteoarthritis Index Pain score improvement  , Placebo , Glucosamine sulfate ,0,
hazel,10834,2265739,Significantly increased,Within group analysis over time showed that the pain score was significantly improved by 17.5 (P = 0.003 ANOVA) for A and 12.6 (P = 0.003 ANOVA) for GS compared to non significant changes of 2.9 for PBO and 1.9 for G+A (higher score indicates less pain)., WOMAC Osteoarthritis Index Pain score improvement  , Placebo , Glucosamine sulfate ,0,
hazel,10752,5086025,Invalid Prompt,, Intuitive eating total score  , Control , Intuitive Eating and Acceptance and Commitment Therapy ,1," no control group
compares pre and post intervention"
hazel,10868,4233044,Significantly increased,"Adverse events were more frequent in the HA/CMC powder group versus the no adhesion barrier group (63% vs. 39%; P <0.001),", Overall adverse events frequency  , No adhesion barrier , Hyaluronic acid/carboxymethylcellulose ,0,
hazel,10735,3611071,Significantly increased,"Early recovery times [spontaneous respiration (P = 0.002), eye opening (P = 0.006), extubation (P = 0.013), obey commands (P < 0.05), hand squeezing (P = 0.005)] were significantly longer in group P.", Recovery time after anesthesia , Sevoflurane , Propofol  ,0,
hazel,10829,4689520,No significant difference,Median endurance time did not differ significantly; nitrate 5.65 (3.90–10.40) minutes vs. placebo 6.40 (4.01–9.67) minutes (p = 0.50), Median endurance time , Placebo  , Nitrate supplementation ,0,
hazel,10894,4668172,Cannot tell based on the abstract,, FEV1/Forced vital capacity  , Control ,  Kegel exercises program ,0,
hazel,10894,4668172,No significant difference,"For FEV1/FVC, the test group showed an increase and the control group exhibited a decrease, but these changes were not statistically significant.", FEV1/Forced vital capacity  , Control ,  Kegel exercises program ,0,
hazel,10747,5643294,No significant difference,VAS scores both at rest and on movement at 24 h and 48 h were similar between the two groups, Pain VAS scores on movement after 24 hours , Control , Ropivacaine  ,0,
hazel,10890,3087029,Cannot tell based on the abstract,, Systolic blood pressure , No randomization  , Eligibility for randomization   ,0,
hazel,10890,3087029,No significant difference,<td>Systolic blood pressure (mmHg)</td><td>136 ± 18</td><td>137 ± 18</td><td>0.615</td>, Systolic blood pressure , No randomization  , Eligibility for randomization   ,0,
hazel,10703,3266479,Cannot tell based on the abstract,, Overall mortality  , Placebo , Salbutamol  ,0,
hazel,10703,3266479,Significantly increased,"More patients died 28 days after randomisation in the salbutamol group than in the placebo group (RR 1·47, 95% CI 1·03–2·08; p=0·03; table 2).", Overall mortality  , Placebo , Salbutamol  ,0,
hazel,10873,4233044,No significant difference,"There were no statistically significant differences between the HA/CMC powder group and the no adhesion barrier group in SSIs (21% vs. 14%; P = 0.216) and serious SSIs (12% vs. 9%; P = 0.38), or in the most frequent serious SSIs of pelvic abscess (5% and 2%; significance not tested), anastomotic fistula (3% and 4%), and peritonitis (2% and 3%).", Peritonitis frequency  , No adhesion barrier , Hyaluronic acid/carboxymethylcellulose ,0,
hazel,10782,2039813,No significant difference,"Change in FMD after 36 month treatment was 0.55% (95% confidence interval −0.36, 1.47; p = 0.23) higher in perindopril than in placebo group.", Flow-mediated vasodilatation after 36 months , Placebo , Perindopril ,0,
hazel,10867,4923578,Significantly decreased,"plasma concentrations of high-sensitivity C-reactive protein (hs-CRP), interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), and matrix metalloproteinase-9 (MMP-9) were significantly decreased in PIO group compared to the Con group (P = 0.035, 0.011, 0.008, and 0.012, resp.).", Matrix metalloproteinase-9 , Placebo , Pioglitazone  ,0,
hazel,10740,4812817,Invalid Prompt,, Abdominal pain scores  , Control , Daikenchuto  ,1," no control group.
compares before and after treatment"
hazel,10713,1693558,Cannot tell based on the abstract,, Bone Mineral Density at other hip sites , Walking , Whole-body vibration ,0,
hazel,10713,1693558,No significant difference,"The comparison of the changes in BMD at other sites on the hip showed a trend for the higher effectiveness of the vibratory exercise, but the difference did not reach statistical significance.", Bone Mineral Density at other hip sites , Walking , Whole-body vibration ,0,
hazel,10826,3590543,Cannot tell based on the abstract,, Macroscopic blood staining of the device  , Proseal laryngeal mask airway , I-gel supraglottic device ,0,
hazel,10826,3590543,Significantly decreased,"Higher incidence of macroscopic blood staining of the supraglottic device, sore throat, and dysphagia were observed in PLMA group as compared to the I-gel group [P = 0.045", Macroscopic blood staining of the device  , Proseal laryngeal mask airway , I-gel supraglottic device ,0,
hazel,10743,4324478,Cannot tell based on the abstract,, Postoperative apnea-hypopnea index , Phase II Surgery , Phase I Surgery ,0,
hazel,10743,4324478,Significantly increased,"Differences in postoperative AHI were also statistically significant (crude P = 0.018; I phase mean postop AHI: 7.3, II phase mean postop AHI: 3.2; mean difference: 4.1), even after adjusting for preoperative AHI (adjusted P = 0.013).", Postoperative apnea-hypopnea index , Phase II Surgery , Phase I Surgery ,0,
hazel,10728,4994121,Significantly decreased,We used IABP in eight patients (22.8%) in SG and 17 patients (48.5%) in CG (P=0.0001)., Need for intra-aortic balloon pump  , Placebo , Levosimendan + sodium nitroprusside ,0,
hazel,10876,4796524,No significant difference,"Second week and fourth week UTI reported 25.6%, 2.3% in study group versus 34.9%, 4.7% in control group (P value 0.48 and 0.5).", UTI after 2 weeks , Control , Attached stent to Foley catheter ,0,
hazel,10806,5073953,Cannot tell based on the abstract,, Gestational age at the ultrasound visit  , Crown-rump length method , Last menstrual period method ,0,
