user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
lidija,177,2864284,No significant difference,<td></td><td></td><td></td><td></td>, Cure rate at day 28 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,155,2708184,Cannot tell based on the abstract,, Self-selected overground walk velocity , Manually-assisted body-weight supported treadmill training , Body-weight supported treadmill training combined with Lokomat ,0,
lidija,155,2708184,Significantly increased,"<td colspan=""8""><hr></td>", Self-selected overground walk velocity , Manually-assisted body-weight supported treadmill training , Body-weight supported treadmill training combined with Lokomat ,0,
lidija,184,2517154,Cannot tell based on the abstract,, Extend of the disease as visualized during surgery , Placebo , Infliximab ,0,
lidija,184,2517154,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis", Extend of the disease as visualized during surgery , Placebo , Infliximab ,0,
lidija,117,2871176,Cannot tell based on the abstract,, Fasting plasma glucose at week 26 , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,117,2871176,Significantly decreased,"Fasting plasma glucose decreased by week 2, with a 1.6 mmol/l decrease from baseline at week 26 with liraglutide 1.2 mg (baseline 9.8 mmol/l) or 1.8 mg (baseline 9.7 mmol/l) compared with a 0.9 mmol/l increase (placebo, P < 0.0001, baseline 9.5 mmol/l) or 1.0 mmol/l decrease (rosiglitazone, P < 0.006, baseline 9.9 mmol/l).", Fasting plasma glucose at week 26 , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,119,2871176,Cannot tell based on the abstract,, ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,119,2871176,Significantly increased,The percentage of subjects achieving FPG values between 5.0 mmol/l and ? 7.2 mmol/l (ADA target) after 26 weeks was higher with liraglutide: 0.6 mg (19%; P = 0.002); 1.2 mg (37%; P < 0.001), ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,166,3001156,Cannot tell based on the abstract,, Care-seeking from the Kumudini Hospital for ill newborns  , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,166,3001156,Significantly increased,"<td align=""left"" colspan=""1"" rowspan=""1"" valign=""top"">  Chi-square trend test for care from Kumudini Hospital, comparison Group</td><td align=""left"" colspan=""6"" rowspan=""1"" valign=""top"">Chi-square for linear trend=4.47, df=1, p=0.035</td>", Care-seeking from the Kumudini Hospital for ill newborns  , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,123,2871176,Significantly decreased,"Decreases in postprandial plasma glucose from baseline were greater with liraglutide 1.2 or 1.8 mg [?2.5 to ?2.7 mmol/l (baseline 12.9 mmol/l for both)] compared with placebo (?0.4 mmol/l, P < 0.0001, baseline 12.7 mmol/l)", Postprandial plasma glucose , Placebo plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,199,3187863,No significant difference,"There were no significant differences in postpartum haemorrhage, sphincter injuries or in neonatal outcomes."," Neonatal outcomes were evaluated by Apgar score <7 at 5 minutes, metabolic acidosis and transfer to NICU within 2 hours of birth ", Normal unit & Special unit , Midwife-led unit ,0,
lidija,207,4106715,Significantly increased,"3�??AmNic-rEPA recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) were significantly more likely to attain 8 weeks continuous abstinence from weeks 19 through 26 than the placebo recipients (24.6% vs. 12.0%, p=0.024, OR=2.69, 95% CI, 1.14�??6.37).", attain 8 weeks continuous abstinence from weeks 19 through 26 , placebo group , recipients with the highest serum anti-nicotine antibody response (top 30% by AUC) ,0,
lidija,99,2871176,Cannot tell based on the abstract,, HbA1c level at 26 weeks , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,99,2871176,Significantly decreased,"Liraglutide (1.2 or 1.8 mg) produced greater reductions in HbA1c from baseline, (?1.1%, baseline 8.5%) compared with placebo (+0.2%, P < 0.0001, baseline 8.4%)", HbA1c level at 26 weeks , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,206,4106715,No significant difference,"The difference in the median reduction in cigarette consumption, following the TQD, between the high Ab non-abstainers and placebo non-abstainers was on average 4.6 cigarettes per day. Similarly, cotinine geometric mean concentrations (GMCs) were 19.0% lower on average following the target quit date in the high Ab non-abstainers as compared to placebo non-abstainers.,No significant compensatory smoking in response to the presence of anti-nicotine antibodies, as determined by the number of cigarettes smoked per day, carbon monoxide levels or cotinine levels, was observed in this study.", Reduction of daily cigarette consumption and cotinine , non-abstainers in the placebo group , non-abstainers (weeks 19�??52) with high Ab levels ,0,
lidija,172,2864284,Cannot tell based on the abstract,, Serious adverse events , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,172,2864284,No significant difference,<td></td><td></td><td></td><td></td>, Serious adverse events , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,107,2871176,Cannot tell based on the abstract,, HbA1c level at 26 weeks , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,107,2871176,Significantly decreased,"Liraglutide (1.2 or 1.8 mg) produced greater reductions in HbA1c from baseline, (?1.1%, baseline 8.5%) compared with placebo (+0.2%, P < 0.0001, baseline 8.4%) or rosiglitazone (?0.4%, P < 0.0001, baseline 8.4%) when added to glimepiride.", HbA1c level at 26 weeks , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,195,3187863,Significantly decreased,"Of all women allocated to the MU, 26.2% were given oxytocin infusion for augmentation of labour, which was significantly lower than 36.7% in the NU (RR 0.73, 95% CI 0.59�??0.89) and 38.0% in the SU (RR 0.69, 95% CI 0.56�??0.86)", Oxytocin infusion for augmentation of labour , Normal unit & Special unit , Midwife-led unit ,0,
lidija,182,2517154,Cannot tell based on the abstract,, Nodules diameters , Placebo , Infliximab ,0,
lidija,182,2517154,No significant difference,No effect of treatment was found upon the mean diameters of the nodules as measured by TVU., Nodules diameters , Placebo , Infliximab ,0,
lidija,202,4106715,Cannot tell based on the abstract,, Prolonged abstinence from smoking rates to 6 months , placebo , high Ab group ,0,
lidija,202,4106715,Significantly increased,"3�??AmNic-rEPA recipients in the high Ab group were significantly more likely to attain 8 weeks of continuous abstinence from weeks 19 through 26 than placebo (24.6% vs. 12.0%, p=0.024, OR=2.69, 95% CI, 1.14�??6.37).", Prolonged abstinence from smoking rates to 6 months , placebo , high Ab group ,0,
lidija,168,2864284,Cannot tell based on the abstract,, Parasite clearance at day 1 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,168,2864284,Significantly increased,<td></td><td></td><td></td><td></td>, Parasite clearance at day 1 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,190,2517154,Cannot tell based on the abstract,, Pain killers intake , Placebo , Infliximab ,0,
lidija,190,2517154,No significant difference,"Over the whole observation period, the infliximab group had a slightly higher intake of pain killers (P < 0.01), and higher dysmenorrhea scores (P < 0.001 for physician assessment, for patient VAS scales and for patient diary).", Pain killers intake , Placebo , Infliximab ,0,
lidija,194,3187863,Significantly decreased,"In the MU dystocia was recorded in 29.1% of the cases, which is a significantly lower rate than 36.9% in the NU (RR 0.79, 95% CI 0.65�??0.96) and 40.4% in the SU (RR 0.72, 95% CI 0.59�??0.89)", Labour dystocia , Normal unit & Special unit , Midwife-led unit ,0,
lidija,186,2517154,Cannot tell based on the abstract,, Surgery duration , Placebo , Infliximab ,0,
lidija,186,2517154,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates.", Surgery duration , Placebo , Infliximab ,0,
lidija,136,2871176,Cannot tell based on the abstract,, HOMA-B , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,136,2871176,Significantly increased,"HOMA-B increased with liraglutide (1.8 or 1.2 mg) compared with rosiglitazone (P < 0.05),", HOMA-B , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,116,2871176,Cannot tell based on the abstract,, Fasting plasma glucose at week 26 , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,116,2871176,Significantly decreased,"At week 26, all doses of liraglutide decreased FPG more than did placebo (Fig. 5; P < 0.0001),", Fasting plasma glucose at week 26 , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,173,2864284,Cannot tell based on the abstract,, Baseline white blood cell count , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,173,2864284,Significantly increased,"<td align=""left"">Median white blood cells �?10<sup>9</sup>/ml, median (range)</td><td align=""left"">6.0 (3.6-54)</td><td align=""left"">6.6 (3.0-12.4)</td><td align=""left"">0.02</td>", Baseline white blood cell count , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,167,3001156,Cannot tell based on the abstract,, Care-seeking from unqualified providers (such as village doctors) for ill newborns   , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,167,3001156,Significantly decreased,"<td align=""left"" colspan=""1"" rowspan=""1"" valign=""top"">Chi-square trend test for care from unqualified providers, comparison group</td><td align=""left"" colspan=""6"" rowspan=""1"" valign=""top"">Chi-square for linear trend=0.90, df=1, p=0.34</td>", Care-seeking from unqualified providers (such as village doctors) for ill newborns   , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,139,2871176,Cannot tell based on the abstract,, HOMA-IR , Placebo plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,139,2871176,No significant difference,There were no significant differences between treatments for HOMA-IR., HOMA-IR , Placebo plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,213,2206488,No significant difference,"There was no significant difference in IL 6, IL-6r and C-reactive protein values between groups", IL-6r (ng/ml) , identical amounts of gelatin infusion , dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass ,0,
lidija,110,2871176,Cannot tell based on the abstract,, Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,110,2871176,Significantly increased,"The estimated proportion of subjects treated with either liraglutide 1.2 or 1.8 mg reaching ADA/EASD and IDF/AACE HbA1c targets was substantially greater compared with either placebo (P < 0.0001) or rosiglitazone (Fig. 4; P ? 0.0003), with more patients reaching < 7.0% with liraglutide 1.8 mg compared with 1.2 mg (P = 0.018).", Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,144,2871176,Cannot tell based on the abstract,, Reductions in systolic blood pressure , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,144,2871176,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6�??2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9�??2.3 mmHg).", Reductions in systolic blood pressure , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,165,3001156,Cannot tell based on the abstract,, Care-seeking from qualified providers for ill newborns   , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,165,3001156,Significantly increased,". Increases were observed in self-referral of sick newborns for care, compliance after referral by the CHWs, and care-seeking from qualified providers and from the Kumudini Hospital,", Care-seeking from qualified providers for ill newborns   , Comparison arm  , Promotion by CHWs of maternal and newborn-care interventions  ,0,
lidija,109,2871176,Cannot tell based on the abstract,, HbA1c level at 26 weeks , Placebo plus glimepiride , Rosiglitazone plus glimepiride ,0,
lidija,109,2871176,Significantly decreased,Rosiglitazone also was superior to placebo (P < 0.0001)., HbA1c level at 26 weeks , Placebo plus glimepiride , Rosiglitazone plus glimepiride ,0,
lidija,106,2871176,Cannot tell based on the abstract,, HbA1c level at 26 weeks , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,106,2871176,Significantly decreased,"All liraglutide doses were superior to placebo (P < 0.0001),", HbA1c level at 26 weeks , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,149,2871176,Cannot tell based on the abstract,, Pulse variations , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,149,2871176,Significantly increased,"Pulse increases above baseline ranged from 2 to 4 beats/min with the three doses of liraglutide and 1 beat/min with rosiglitazone, while pulse decreased by 1 beat/min with placebo. Changes in pulse for all doses of liraglutide were significant vs. placebo (P ? 0.002)", Pulse variations , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,104,2871176,Significantly decreased,"Decreases in postprandial plasma glucose from baseline were greater with liraglutide 1.2 or 1.8 mg [?2.5 to ?2.7 mmol/l (baseline 12.9 mmol/l for both)] compared with placebo (?0.4 mmol/l, P < 0.0001,", Postprandial plasma glucose , Rosiglitazone plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,180,2864284,Cannot tell based on the abstract,, Haemoglobin concentration , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,180,2864284,No significant difference,"<td align=""left"">Haemoglobin concentration, mean g/dl (SD)</td><td align=""left"">10.9 (1.46)</td><td align=""left"">10.9 (1.42)</td><td align=""left"">0.99</td>,<td></td><td></td><td></td><td></td>", Haemoglobin concentration , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,111,2871176,Cannot tell based on the abstract,, Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Placebo plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,111,2871176,Significantly increased,"At week 26, 42% and 21% of subjects treated with liraglutide 1.8 mg reached an HbA1c < 7.0% and ? 6.5%, respectively, compared with 8% and 4% for placebo", Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Placebo plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,187,2517154,Cannot tell based on the abstract,, Bleeding during surgery , Placebo , Infliximab ,0,
lidija,187,2517154,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis), the duration of surgery and bleeding estimates.", Bleeding during surgery , Placebo , Infliximab ,0,
lidija,157,2708184,Cannot tell based on the abstract,, Locomotor-training effects , Slow treadmill speed , Fast treadmill speed ,0,
lidija,157,2708184,No significant difference,"<td colspan=""8""><hr></td>", Locomotor-training effects , Slow treadmill speed , Fast treadmill speed ,0,
lidija,122,2871176,Cannot tell based on the abstract,, ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,122,2871176,Significantly decreased,"The liraglutide 1.2 and 1.8 mg treatment groups also had more subjects achieving the same FPG target at end of treatment compared with rosiglitazone (26%) (P = 0.007 and P = 0.01, respectively).", ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,126,2871176,Cannot tell based on the abstract,, ADA postprandial plasma glucose goals less than 10.0 mmol/l , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,126,2871176,Significantly increased,"The percentage of subjects with one, two or three PPG measurements < 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P < 0.05)", ADA postprandial plasma glucose goals less than 10.0 mmol/l , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,158,2708184,Cannot tell based on the abstract,, Self-selected overground walk velocity , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,158,2708184,No significant difference,"<td colspan=""8""><hr></td>,<td colspan=""8""><hr></td>", Self-selected overground walk velocity , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,125,2871176,Significantly decreased,"Decreases in postprandial plasma glucose from baseline were greater with liraglutide 1.2 or 1.8 mg [?2.5 to ?2.7 mmol/l (baseline 12.9 mmol/l for both)] compared with placebo (?0.4 mmol/l, P < 0.0001, baseline 12.7 mmol/l) or rosiglitazone (?1.8 mmol/l, P < 0.05, baseline 13.0 mmol/l).", Postprandial plasma glucose , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,183,2517154,Cannot tell based on the abstract,, Endometrial thickness , Placebo , Infliximab ,0,
lidija,183,2517154,No significant difference,"Endometrial thickness was not affected by treatment, being at baseline and at the end of the treatment period for the infliximab group 5.2 (range 1.3�??18) and 7.8 (1.9�??11) mm and for the placebo group 7.7 (1.8�??23) and 8.2 (3�??15) mm, respectively.", Endometrial thickness , Placebo , Infliximab ,0,
lidija,175,2864284,Cannot tell based on the abstract,, Fever resolution by day 2 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,175,2864284,Significantly increased,<td></td><td></td><td></td><td></td>, Fever resolution by day 2 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,133,2871176,Cannot tell based on the abstract,, Proinsulin : insulin ratio , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,133,2871176,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ? 0.02), Proinsulin : insulin ratio , Rosiglitazone plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,171,2864284,Significantly increased,<td></td><td></td><td></td><td></td>, Superiority of treatment given by survival curves , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,146,2871176,Cannot tell based on the abstract,, Decreases in diastolic blood pressure , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,146,2871176,No significant difference,"Reductions in diastolic blood pressure also occurred with all treatments (0.7�??1.4 mmHg), with no significant differences between treatments.", Decreases in diastolic blood pressure , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,127,2871176,Cannot tell based on the abstract,, ADA postprandial plasma glucose goals less than 10.0 mmol/l , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,127,2871176,Significantly decreased,"The percentage of subjects with one, two or three PPG measurements < 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P < 0.05)", ADA postprandial plasma glucose goals less than 10.0 mmol/l , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,174,2864284,Cannot tell based on the abstract,, Fever resolution by day 1 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,174,2864284,Significantly increased,<td></td><td></td><td></td><td></td>, Fever resolution by day 1 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,118,2871176,Cannot tell based on the abstract,, ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,118,2871176,Significantly increased,The percentage of subjects achieving FPG values between 5.0 mmol/l and ? 7.2 mmol/l (ADA target) after 26 weeks was higher with liraglutide: 0.6 mg (19%; P = 0.002); 1.2 mg (37%; P < 0.001); and 1.8 mg (38%;P < 0.001) compared with placebo (7%), ADA fasting plasma glucose goals between 5.0 mmol/l and less than 7.2 mmol/l , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,185,2517154,Cannot tell based on the abstract,, Macroscopic aspect of the tissue , Placebo , Infliximab ,0,
lidija,185,2517154,No significant difference,"During surgery, no obvious differences were observed in the extend of the disease, the macroscopic aspect of endometriosis (vascularization and sclerosis),", Macroscopic aspect of the tissue , Placebo , Infliximab ,0,
lidija,142,2871176,Cannot tell based on the abstract,, Reductions in systolic blood pressure , Placebo plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,142,2871176,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6�??2.8 mmHg), they were not significantly different from placebo or rosiglitazone (0.9�??2.3 mmHg)", Reductions in systolic blood pressure , Placebo plus glimepiride  , Liraglutide (1.8 mg) plus glimepiride  ,0,
lidija,162,2708184,Cannot tell based on the abstract,, Physical performance battery scores , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,162,2708184,Significantly increased,"<td colspan=""8""><hr></td>", Physical performance battery scores , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,129,2871176,Cannot tell based on the abstract,, ADA postprandial plasma glucose goals less than 10.0 mmol/l , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,129,2871176,No significant difference,"The percentage of subjects with one, two or three PPG measurements < 10.0 mmol/l (ADA target) were greater for all doses of liraglutide compared with placebo (P < 0.05) but not rosiglitazone.", ADA postprandial plasma glucose goals less than 10.0 mmol/l , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,131,2871176,Cannot tell based on the abstract,, Proinsulin : insulin ratio , Rosiglitazone plus glimepiride  , Liraglutide (1.2 mg) plus glimepiride  ,0,
lidija,131,2871176,Significantly decreased,Reductions in the proinsulin : insulin ratio were greater with both liraglutide 1.2 and 1.8 mg compared with either rosiglitazone or placebo (Table 2; P ? 0.02)., Proinsulin : insulin ratio , Rosiglitazone plus glimepiride  , Liraglutide (1.2 mg) plus glimepiride  ,0,
lidija,140,2871176,Cannot tell based on the abstract,, HOMA-IR , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,140,2871176,No significant difference,There were no significant differences between treatments for HOMA-IR., HOMA-IR , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,203,4106715,Cannot tell based on the abstract,, Prolonged abstinence from smoking rates to 6 months , placebo , low Ab group ,0,
lidija,203,4106715,No significant difference,"Prolonged abstinence rates to 6 months were significantly higher in the high Ab group vs. placebo (19.7% vs. 6.0%, p=0.0060, OR=4.41, 95% CI, 1.53�??12.71) with no significant differences between the placebo and low Ab groups (7.9% vs. 6.0%, p=0.60).", Prolonged abstinence from smoking rates to 6 months , placebo , low Ab group ,0,
lidija,170,2864284,Cannot tell based on the abstract,, Recurrent infections at day 56 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,170,2864284,Significantly decreased,<td></td><td></td><td></td><td></td>, Recurrent infections at day 56 , Chloroquine , Dihydroartemisinin-piperaquine ,0,
lidija,150,2871176,Cannot tell based on the abstract,, Incidence of minor hypoglycaemia , Rosiglitazone plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,150,2871176,Significantly increased,Incidence was higher with liraglutide 1.2 mg (P = 0.0024) and 1.8 mg (P = 0.0065) compared with rosiglitazone, Incidence of minor hypoglycaemia , Rosiglitazone plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,124,2871176,Cannot tell based on the abstract,, Postprandial plasma glucose , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,124,2871176,Significantly decreased,Treatment differences for PPG were greater with all doses of liraglutide compared with placebo (1.5�??2.4 mmol/l; P < 0.0001), Postprandial plasma glucose , Placebo plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,113,2871176,Cannot tell based on the abstract,, Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,113,2871176,Significantly increased,"The estimated proportion of subjects treated with either liraglutide 1.2 or 1.8 mg reaching ADA/EASD and IDF/AACE HbA1c targets was substantially greater compared with either placebo (P < 0.0001) or rosiglitazone (Fig. 4; P ? 0.0003),", Patients reaching HbA1c goals less than 7.0% and equal or less than 6.5% , Rosiglitazone plus glimepiride , Liraglutide (1.8 mg) plus glimepiride ,0,
lidija,145,2871176,Cannot tell based on the abstract,, Decreases in diastolic blood pressure , Placebo plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,145,2871176,No significant difference,"Reductions in diastolic blood pressure also occurred with all treatments (0.7�??1.4 mmHg), with no significant differences between treatments.", Decreases in diastolic blood pressure , Placebo plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,161,2708184,Cannot tell based on the abstract,, Improvement in lower extremity Fugl-Meyer score  , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,161,2708184,Significantly increased,"<td colspan=""8""><hr></td>,<td colspan=""8""><hr></td>", Improvement in lower extremity Fugl-Meyer score  , Body-weight supported treadmill training combined with Lokomat (Pre-test) , Body-weight supported treadmill training combined with Lokomat (Post-test) ,0,
lidija,102,2871176,Cannot tell based on the abstract,, Fasting plasma glucose at week 26 , Rosiglitazone plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,102,2871176,Significantly decreased,An 0.7-mmol/l greater reduction in FPG was achieved with either liraglutide 1.2 or 1.8 mg compared with rosiglitazone (P ? 0.006) after 26 weeks., Fasting plasma glucose at week 26 , Rosiglitazone plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,101,2871176,Cannot tell based on the abstract,, Fasting plasma glucose at week 26 , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,101,2871176,Significantly decreased,"At week 26, all doses of liraglutide decreased FPG more than did placebo (Fig. 5; P < 0.0001)", Fasting plasma glucose at week 26 , Placebo plus glimepiride , Liraglutide (1.2 mg) plus glimepiride ,0,
lidija,108,2871176,Cannot tell based on the abstract,, HbA1c level at 26 weeks , Rosiglitazone plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,108,2871176,No significant difference,Liraglutide 0.6 mg was non-inferior to rosiglitazone, HbA1c level at 26 weeks , Rosiglitazone plus glimepiride , Liraglutide (0.6 mg) plus glimepiride ,0,
lidija,181,2517154,Cannot tell based on the abstract,, Severity of pain , Placebo , Infliximab ,0,
lidija,181,2517154,Invalid Prompt,, Severity of pain , Placebo , Infliximab ,1, there is no data for pain levels
lidija,141,2871176,Cannot tell based on the abstract,, Reductions in systolic blood pressure , Placebo plus glimepiride  , Liraglutide (1.2 mg) plus glimepiride  ,0,
lidija,141,2871176,No significant difference,"Although decreases in systolic blood pressure occurred with either liraglutide 1.2 or 1.8 mg (2.6�??2.8 mmHg), they were not significantly different from placebo", Reductions in systolic blood pressure , Placebo plus glimepiride  , Liraglutide (1.2 mg) plus glimepiride  ,0,
lidija,153,2871176,Cannot tell based on the abstract,, Changes in calcitonin at week 26 , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,153,2871176,No significant difference,No significant differences in calcitonin were found between the three groups treated with liraglutide when compared with either placebo or rosiglitazone at the end of the trial at week 26., Changes in calcitonin at week 26 , Rosiglitazone plus glimepiride , Liraglutide (all doses) plus glimepiride ,0,
lidija,210,2206488,Cannot tell based on the abstract,, systemic vascular resistance , identical amounts of gelatin infusion , dextran-70 infusion was administered at a dose of 7.5 ml/kg before the initiation of cardiopulmonary bypass and at a dose of 12.5 ml/kg after the cessation of cardiopulmonary bypass ,0,
