UserID,Doctor Reviewed,PromptID,XML,Valid Prompt,Accept Label,Accept Reasoning,Outcome,Intervention,Comparator
lehmer16,Milorad,71,1764008,True,True,True,obstetric outcome,Meperidine analgesia,epidural analgesia
lehmer16,Lidija,71,1764008,True,True,True,obstetric outcome,Meperidine analgesia,epidural analgesia
lehmer16,Annotator 1,72,1764008,True,True,True,obstetric intervention,Meperidine analgesia,epidural analgesia
lehmer16,Edin,72,1764008,True,True,True,obstetric intervention,Meperidine analgesia,epidural analgesia
lehmer16,Milorad,72,1764008,True,True,True,obstetric intervention,Meperidine analgesia,epidural analgesia
lehmer16,Lidija,72,1764008,True,True,True,obstetric intervention,Meperidine analgesia,epidural analgesia
lehmer16,Annotator 1,73,1764008,True,True,True,neonatal outcome,Meperidine analgesia,epidural analgesia
lehmer16,Edin,73,1764008,True,True,True,neonatal outcome,Meperidine analgesia,epidural analgesia
lehmer16,Milorad,73,1764008,True,True,True,neonatal outcome,Meperidine analgesia,epidural analgesia
lehmer16,Lidija,73,1764008,True,True,True,neonatal outcome,Meperidine analgesia,epidural analgesia
lehmer16,Annotator 1,74,3281242,True,True,True,continuous abstienence at week 12,varenicline,placebo
lehmer16,Edin,74,3281242,True,True,True,continuous abstienence at week 12,varenicline,placebo
lehmer16,Milorad,74,3281242,True,True,True,continuous abstienence at week 12,varenicline,placebo
lehmer16,Lidija,74,3281242,True,True,True,continuous abstienence at week 12,varenicline,placebo
lehmer16,Annotator 1,75,3281242,True,True,True,continuous abstienence at 24 week follow up,varenicline,placebo
lehmer16,Edin,75,3281242,True,True,True,continuous abstienence at 24 week follow up,varenicline,placebo
lehmer16,Milorad,75,3281242,True,True,True,continuous abstienence at 24 week follow up,varenicline,placebo
lehmer16,Lidija,75,3281242,True,True,True,continuous abstienence at 24 week follow up,varenicline,placebo
lehmer16,Annotator 1,76,3281242,True,True,True,frequency of quit events by day 35,varenicline,placebo
lehmer16,Edin,76,3281242,True,True,True,frequency of quit events by day 35,varenicline,placebo
lehmer16,Milorad,76,3281242,True,True,True,frequency of quit events by day 35,varenicline,placebo
lehmer16,Lidija,76,3281242,True,True,True,frequency of quit events by day 35,varenicline,placebo
lehmer16,Annotator 1,77,3281242,True,True,True,time to make first quit attempt,varenicline,placebo
lehmer16,Edin,77,3281242,True,False,False,time to make first quit attempt,varenicline,placebo
lehmer16,Milorad,77,3281242,True,True,True,time to make first quit attempt,varenicline,placebo
lehmer16,Lidija,77,3281242,True,False,False,time to make first quit attempt,varenicline,placebo
lehmer16,Annotator 1,78,2875419,True,True,True,improved A1C,detemir,glargine
lehmer16,Edin,78,2875419,True,True,True,improved A1C,detemir,glargine
lehmer16,Milorad,78,2875419,True,True,True,improved A1C,detemir,glargine
lehmer16,Lidija,78,2875419,True,True,True,improved A1C,detemir,glargine
lehmer16,Annotator 1,79,2875419,True,True,True,number of patients with A1C <7%,detemir,glargine
lehmer16,Edin,79,2875419,True,True,True,number of patients with A1C <7%,detemir,glargine
lehmer16,Milorad,79,2875419,True,True,True,number of patients with A1C <7%,detemir,glargine
lehmer16,Lidija,79,2875419,True,True,True,number of patients with A1C <7%,detemir,glargine
lehmer16,Annotator 1,80,2875419,True,True,True,number of patients with A1C <6.5%,detemir,glargine
lehmer16,Edin,80,2875419,True,True,True,number of patients with A1C <6.5%,detemir,glargine
lehmer16,Milorad,80,2875419,True,True,True,number of patients with A1C <6.5%,detemir,glargine
lehmer16,Lidija,80,2875419,True,True,True,number of patients with A1C <6.5%,detemir,glargine
lehmer16,Annotator 1,81,2875419,True,True,True,Hypoglycemia,detemir,glargine
lehmer16,Edin,81,2875419,True,True,True,Hypoglycemia,detemir,glargine
lehmer16,Milorad,81,2875419,True,True,True,Hypoglycemia,detemir,glargine
lehmer16,Lidija,81,2875419,True,True,True,Hypoglycemia,detemir,glargine
lehmer16,Annotator 1,82,2875419,True,True,True,Weight Gain,glargine,detemir
lehmer16,Edin,82,2875419,True,True,True,Weight Gain,glargine,detemir
lehmer16,Milorad,82,2875419,True,True,True,Weight Gain,glargine,detemir
lehmer16,Lidija,82,2875419,True,True,True,Weight Gain,glargine,detemir
lehmer16,Annotator 1,83,2875419,True,True,True,frequency of insulin doses,glargine,detemir
lehmer16,Edin,83,2875419,True,True,True,frequency of insulin doses,glargine,detemir
lehmer16,Milorad,83,2875419,True,True,True,frequency of insulin doses,glargine,detemir
lehmer16,Lidija,83,2875419,True,True,True,frequency of insulin doses,glargine,detemir
lehmer16,Annotator 1,84,2875419,True,True,True,drop-out rate,detemir,glargine
lehmer16,Edin,84,2875419,True,True,True,drop-out rate,detemir,glargine
lehmer16,Milorad,84,2875419,True,False,False,drop-out rate,detemir,glargine
lehmer16,Lidija,84,2875419,True,False,False,drop-out rate,detemir,glargine
lehmer16,Annotator 1,85,2944158,True,True,True,IVD comlication rates,routine replacement,staff inclination replacement
lehmer16,Edin,85,2944158,True,True,True,IVD comlication rates,routine replacement,staff inclination replacement
lehmer16,Milorad,85,2944158,True,True,True,IVD comlication rates,routine replacement,staff inclination replacement
lehmer16,Lidija,85,2944158,True,True,True,IVD comlication rates,routine replacement,staff inclination replacement
lehmer16,Annotator 1,86,2944158,True,True,True,time until first complication,routine replacement,staff inclination replacement
lehmer16,Edin,86,2944158,True,True,True,time until first complication,routine replacement,staff inclination replacement
lehmer16,Milorad,86,2944158,True,True,True,time until first complication,routine replacement,staff inclination replacement
lehmer16,Lidija,86,2944158,True,True,True,time until first complication,routine replacement,staff inclination replacement
lehmer16,Annotator 1,87,2944158,True,True,True,infections,routine replacement,staff inclination replacement
lehmer16,Edin,87,2944158,True,True,True,infections,routine replacement,staff inclination replacement
lehmer16,Milorad,87,2944158,True,True,True,infections,routine replacement,staff inclination replacement
lehmer16,Lidija,87,2944158,True,True,True,infections,routine replacement,staff inclination replacement
lehmer16,Annotator 1,88,2944158,True,True,True,therapy duration,routine replacement,staff inclination replacement
lehmer16,Edin,88,2944158,True,True,True,therapy duration,routine replacement,staff inclination replacement
lehmer16,Milorad,88,2944158,True,True,True,therapy duration,routine replacement,staff inclination replacement
lehmer16,Lidija,88,2944158,True,True,True,therapy duration,routine replacement,staff inclination replacement
lehmer16,Annotator 1,89,2944158,True,True,True,frequency of replacements,routine replacement,staff inclination replacement
lehmer16,Edin,89,2944158,True,True,True,frequency of replacements,routine replacement,staff inclination replacement
lehmer16,Milorad,89,2944158,True,True,True,frequency of replacements,routine replacement,staff inclination replacement
lehmer16,Lidija,89,2944158,True,True,True,frequency of replacements,routine replacement,staff inclination replacement
lehmer16,Annotator 1,90,2944158,True,True,True,cost per patient,routine replacement,staff inclination replacement
lehmer16,Edin,90,2944158,True,True,True,cost per patient,routine replacement,staff inclination replacement
lehmer16,Milorad,90,2944158,True,True,True,cost per patient,routine replacement,staff inclination replacement
lehmer16,Lidija,90,2944158,True,True,True,cost per patient,routine replacement,staff inclination replacement
lehmer16,Annotator 1,91,2944158,True,True,True,IVD complications per person,routine replacement,staff inclination replacement
lehmer16,Edin,91,2944158,True,True,True,IVD complications per person,routine replacement,staff inclination replacement
lehmer16,Milorad,91,2944158,True,True,True,IVD complications per person,routine replacement,staff inclination replacement
lehmer16,Lidija,91,2944158,True,True,True,IVD complications per person,routine replacement,staff inclination replacement
lehmer16,Annotator 1,92,2944158,True,True,True,phlebitis,routine replacement,staff inclination replacement
lehmer16,Edin,92,2944158,True,True,True,phlebitis,routine replacement,staff inclination replacement
lehmer16,Milorad,92,2944158,True,True,True,phlebitis,routine replacement,staff inclination replacement
lehmer16,Lidija,92,2944158,True,True,True,phlebitis,routine replacement,staff inclination replacement
lehmer16,Annotator 1,93,2944158,True,True,True,infiltration,routine replacement,staff inclination replacement
lehmer16,Edin,93,2944158,True,True,True,infiltration,routine replacement,staff inclination replacement
lehmer16,Milorad,93,2944158,True,True,True,infiltration,routine replacement,staff inclination replacement
lehmer16,Lidija,93,2944158,True,True,True,infiltration,routine replacement,staff inclination replacement
lehmer16,Annotator 1,94,2944158,True,True,True,occlusion,routine replacement,staff inclination replacement
lehmer16,Edin,94,2944158,True,True,True,occlusion,routine replacement,staff inclination replacement
lehmer16,Milorad,94,2944158,True,True,True,occlusion,routine replacement,staff inclination replacement
lehmer16,Lidija,94,2944158,True,True,True,occlusion,routine replacement,staff inclination replacement
lehmer16,Annotator 1,95,2944158,True,True,True,IVD dwell times,staff inclination replacement,routine replacement
lehmer16,Edin,95,2944158,True,True,True,IVD dwell times,staff inclination replacement,routine replacement
lehmer16,Milorad,95,2944158,True,True,True,IVD dwell times,staff inclination replacement,routine replacement
lehmer16,Lidija,95,2944158,True,True,True,IVD dwell times,staff inclination replacement,routine replacement
lehmer16,Annotator 1,96,2858204,True,True,True,frequency of healed index ucler after 1 year,HBOT ,placebo
lehmer16,Edin,96,2858204,True,True,True,frequency of healed index ucler after 1 year,HBOT ,placebo
lehmer16,Milorad,96,2858204,True,True,True,frequency of healed index ucler after 1 year,HBOT ,placebo
lehmer16,Lidija,96,2858204,True,True,True,frequency of healed index ucler after 1 year,HBOT ,placebo
lehmer16,Annotator 1,97,2858204,True,True,True,hypoglycemia occuring after treatment,HBOT ,placebo
lehmer16,Edin,97,2858204,True,True,True,hypoglycemia occuring after treatment,HBOT ,placebo
lehmer16,Milorad,97,2858204,True,True,True,hypoglycemia occuring after treatment,HBOT ,placebo
lehmer16,Lidija,97,2858204,True,True,True,hypoglycemia occuring after treatment,HBOT ,placebo
lehmer16,Annotator 1,98,2858204,True,True,True,downsizing of ucler area 2 weeks after treatment,HBOT ,placebo
lehmer16,Edin,98,2858204,True,True,True,downsizing of ucler area 2 weeks after treatment,HBOT ,placebo
lehmer16,Milorad,98,2858204,True,True,True,downsizing of ucler area 2 weeks after treatment,HBOT ,placebo
lehmer16,Lidija,98,2858204,True,True,True,downsizing of ucler area 2 weeks after treatment,HBOT ,placebo
lehmer16,Annotator 1,99,2871176,True,True,True,HbA1c level at 26 weeks,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride
lehmer16,Edin,99,2871176,True,True,True,HbA1c level at 26 weeks,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride
lehmer16,Milorad,99,2871176,True,True,True,HbA1c level at 26 weeks,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride
lehmer16,Lidija,99,2871176,True,True,True,HbA1c level at 26 weeks,Liraglutide (1.2 mg) plus glimepiride,Placebo plus glimepiride
